CARD_UID,DAMID10,SIREID10,LAMB_IDS,LITTER_SIZE,TB,MILK,PEN,DATEBN,DAYBN,Y1,Y2,Y3,Y4,Y5,YEAR
LC_1950_1947481181,1947481181,1948481561,1950405495,1,5,2,031,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1947481184,1947481184,1948481561,1950405681,1,5,4,031,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1947481187,1947481187,1948481457,1950405281,1,5,4,021,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1947481191,1947481191,1948404271,1950405687,1,5,4,011,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1947481192,1947481192,1948481457,1950405397,1,5,4,021,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1947481198,1947481198,1948404374,1950405688,1,5,4,092,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1947481199,1947481199,1948404283,1950405194,1,5,4,041,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1947481203,1947481203,1948404271,1950405703|1950405704|1950405705,3,9,3,011,1950-05-06,126,1,1,3,1,0,1950
LC_1950_1947481210,1947481210,1948404283,1950405682,1,5,4,041,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1947481212,1947481212,1948481561,1950405768|1950405769,2,8,3,031,1950-05-08,128,1,1,2,1,10,1950
LC_1950_1947481216,1947481216,1948481457,1950405235,1,5,5,021,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1947481225,1947481225,1948404261,1950405556,1,5,4,081,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947481227,1947481227,1948481561,1950405158,1,5,4,031,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1947481233,1947481233,1947481118,1950405237,1,5,4,051,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1947481236,1947481236,1948481457,1950405572,1,5,4,021,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947481243,1947481243,1948404283,1950405252,1,5,4,041,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1947481254,1947481254,1949404635,1950405106,1,5,4,055,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1947481257,1947481257,1948404283,1950405570,1,5,4,041,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947481259,1947481259,1947481118,1950405198,1,5,4,051,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1947481260,1947481260,1948481457,1950405331,1,5,4,021,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1947481265,1947481265,1949404635,1950405584,1,5,4,055,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1947481266,1947481266,1948481457,1950405321|1950405322,2,8,4,021,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1947481272,1947481272,1948404374,1950405427,1,5,2,092,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1947481291,1947481291,1948404271,1950405717,1,5,3,011,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1947481302,1947481302,1948481457,1950405396,1,5,4,021,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1947481309,1947481309,1948404283,1950405575|1950405576,2,8,4,041,1950-05-02,122,1,1,2,1,10,1950
LC_1950_1947481312,1947481312,1948481457,1950405750|1950405751,2,8,4,021,1950-05-07,127,1,1,2,1,10,1950
LC_1950_1947481323,1947481323,1948404147,1950405278,1,5,4,131,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1947481331,1947481331,1948404261,1950405174,1,5,4,081,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1947481332,1947481332,1948404095,1950405445|1950405446,2,8,5,111,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1947481338,1947481338,1947481118,1950405426,1,5,3,051,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1947481341,1947481341,1948404368,1950405684,1,5,4,061,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1947481347,1947481347,1948404374,1950405685,1,5,4,092,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1947481362,1947481362,1948481457,1950405797,1,5,4,021,1950-05-16,136,1,1,1,1,10,1950
LC_1950_1947481368,1947481368,1948404147,1950405615,1,5,4,131,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1947481381,1947481381,1948404429,1950405706,1,5,4,151,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1947481387,1947481387,1948404036,1950405134|1950405135,2,8,4,141,1950-04-21,111,1,1,2,1,10,1950
LC_1950_1947481390,1947481390,1948404368,1950405748|1950405749,2,8,4,061,1950-05-07,127,1,1,2,1,10,1950
LC_1950_1947481407,1947481407,1948404374,1950405691|1950405692,2,8,3,092,1950-05-05,125,1,1,2,1,10,1950
LC_1950_1948481424,1948481424,1948404283,1950405622|1950405623,2,8,3,041,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1948481430,1948481430,1948404283,1950405285,1,5,4,041,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948481432,1948481432,1948404271,1950405516,1,5,4,011,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948481440,1948481440,1948481561,1950405505|1950405506,2,8,4,031,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1948481443,1948481443,1947481118,1950405180,1,5,5,051,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948481444,1948481444,1949404635,1950405178,1,5,4,055,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948481445,1948481445,1948481457,1950405208,1,5,3,021,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1948481447,1948481447,1948481457,1950405430,1,5,4,021,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948481453,1948481453,1947481118,1950405809,1,5,4,051,1950-05-21,141,1,1,1,1,10,1950
LC_1950_1948481454,1948481454,1949404635,1950405481,1,5,3,055,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948481459,1948481459,1948404271,1950405786,1,5,4,011,1950-05-11,131,1,1,1,1,10,1950
LC_1950_1948481464,1948481464,1948481561,1950405485,1,5,4,031,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948481471,1948481471,1948404261,1950405778,1,5,2,081,1950-05-10,130,1,1,1,1,10,1950
LC_1950_1948481477,1948481477,1948481561,1950405472,1,5,4,031,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948481478,1948481478,1948481457,1950405215,1,5,3,021,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1948481480,1948481480,1948481457,1950405779,1,5,4,021,1950-05-10,130,1,1,1,1,10,1950
LC_1950_1948481484,1948481484,1948481457,1950405764,1,5,4,021,1950-05-08,128,1,1,1,1,10,1950
LC_1950_1948481489,1948481489,1948404271,1950405172,1,5,2,011,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948481493,1948481493,1948404271,1950405664,1,5,4,011,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1948481500,1948481500,1948404271,1950405795,1,5,3,011,1950-05-14,134,1,1,1,1,10,1950
LC_1950_1948481501,1948481501,1948481457,1950405550,1,5,4,021,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948481503,1948481503,1948404283,1950405307,1,5,2,041,1950-04-26,116,1,1,1,1,0,1950
LC_1950_1948481504,1948481504,1947481118,1950405349,1,5,4,051,1950-04-27,117,1,1,1,1,0,1950
LC_1950_1948481507,1948481507,1949404635,1950405340,1,5,3,055,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1948481512,1948481512,1948404271,1950405673|1950405674,2,8,2,011,1950-05-05,125,1,1,2,1,0,1950
LC_1950_1948481516,1948481516,1947481118,1950405571,1,5,3,051,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1948481520,1948481520,1948481457,1950405592,1,5,4,021,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1948481526,1948481526,1949404635,1950405187,1,5,4,055,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1948481528,1948481528,1947481118,1950405359,1,5,4,051,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1948481531,1948481531,1948481457,1950405484,1,5,4,021,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948481532,1948481532,1948404271,1950405587,1,5,3,011,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1948481533,1948481533,1948404271,1950405738,1,5,4,011,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1948481536,1948481536,1948481561,1950405078,1,5,4,031,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1948481551,1948481551,1949404635,1950405105,1,5,4,055,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1948481553,1948481553,1948481457,1950405711,1,5,4,021,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1948481556,1948481556,1948481561,1950405160,1,5,4,031,1950-04-22,112,1,1,1,1,0,1950
LC_1950_1948481563,1948481563,1947481118,1950405176,1,5,4,051,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1942603914,1942603914,1945605280,1950607685,1,5,4,054,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1942603942,1942603942,1947606414,1950607717,1,5,5,090,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1942603996,1942603996,1948606628,1950607688,1,5,5,100,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1942604077,1942604077,1948606690,1950607979,1,5,1,074,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1942604168,1942604168,1948607040,1950608093,1,5,4,040,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1943604239,1943604239,1948606931,1950607895|1950607896,2,8,3,160,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1943604248,1943604248,1948606690,1950607943,1,5,3,070,1950-05-01,121,1,1,1,1,0,1950
LC_1950_1943604313,1943604313,1948606839,1950607969,1,5,4,170,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1943604335,1943604335,1948606931,1950607698|1950607699,2,8,4,164,1950-04-21,111,1,1,2,1,0,1950
LC_1950_1943604377,1943604377,1947606414,1950608081,1,5,4,090,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1943604411,1943604411,1948606690,1950607631|1950607632,2,8,4,070,1950-04-19,109,1,1,2,1,10,1950
LC_1950_1943604435,1943604435,1948606989,1950607731,1,5,4,030,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1943604441,1943604441,1948606628,1950607944,1,5,4,100,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1943604453,1943604453,1948606984,1950607984,1,5,4,020,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1943604497,1943604497,1948606989,1950608012,1,5,4,030,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1943604498,1943604498,1948606989,1950607694|1950607695,2,8,2,030,1950-04-21,111,1,1,2,1,0,1950
LC_1950_1943604504,1943604504,1948606946,1950607653|1950607654,2,8,3,120,1950-04-20,110,1,1,2,1,0,1950
LC_1950_1943604509,1943604509,1948606989,1950608021,1,5,3,030,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1943604516,1943604516,1945605280,1950608088,1,5,4,050,1950-05-07,127,1,1,1,1,0,1950
LC_1950_1943604524,1943604524,1947606386,1950607884|1950607885,2,8,3,010,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1943604536,1943604536,1948606931,1950608074|1950608075,2,8,3,160,1950-05-06,126,1,1,2,1,0,1950
LC_1950_1943604572,1943604572,1948606638,1950607856,1,5,4,060,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1943604576,1943604576,1947606414,1950607997,1,7,3,090,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1943604579,1943604579,1948606925,1950607964,1,5,1,130,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1944604625,1944604625,1948606839,1950607947,1,5,4,174,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1944604627,1944604627,1947606386,1950607641|1950607642,2,8,4,010,1950-04-19,109,1,1,2,1,10,1950
LC_1950_1944604629,1944604629,1948606628,1950607940|1950607941,2,8,3,100,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1944604631,1944604631,1945605280,1950607937|1950607938,2,8,3,050,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1944604636,1944604636,1945605280,1950607931,1,7,5,054,1950-05-01,121,1,1,2,1,0,1950
LC_1950_1944604651,1944604651,1948606942,1950608073,1,5,4,150,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1944604660,1944604660,1947606414,1950607686|1950607687,2,8,3,094,1950-04-21,111,1,1,2,1,0,1950
LC_1950_1944604663,1944604663,1948606946,1950607783|1950607784,2,8,4,124,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1944604670,1944604670,1948606946,1950607744,1,5,4,124,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1944604678,1944604678,1948606942,1950607809,1,5,4,154,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1944604683,1944604683,1948606989,1950608009,1,5,4,030,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1944604685,1944604685,1948606925,1950607615,1,5,2,134,1950-04-18,108,1,1,1,1,0,1950
LC_1950_1944604708,1944604708,1948606984,1950607767,1,5,4,024,1950-04-25,115,1,1,1,1,0,1950
LC_1950_1944604720,1944604720,1948606925,1950607748,1,5,5,130,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1944604740,1944604740,1948606984,1950607981|1950607982,2,8,4,024,1950-05-02,122,1,1,2,1,10,1950
LC_1950_1944604773,1944604773,1947606386,1950607659,1,5,5,010,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1944604776,1944604776,1948606690,1950607806|1950607807,2,8,2,074,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1944604791,1944604791,1948606984,1950608084|1950608085,2,8,3,024,1950-05-06,126,1,1,2,1,10,1950
LC_1950_1944604809,1944604809,1948606690,1950607852|1950607853,2,8,4,070,1950-04-28,118,1,1,2,1,10,1950
LC_1950_1944604814,1944604814,1948606931,1950607866,1,5,3,160,1950-04-28,118,1,1,1,1,0,1950
LC_1950_1944604815,1944604815,1948606839,1950607879,1,5,4,170,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1944604819,1944604819,1948606931,1950607968,1,5,4,164,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1944604827,1944604827,1947606414,1950608056,1,5,4,090,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1944604849,1944604849,1947606386,1950608063,1,5,4,010,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1944604862,1944604862,1948606839,1950607876|1950607877,2,8,4,170,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1944604866,1944604866,1948607040,1950607844,1,5,4,044,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1944604873,1944604873,1948606628,1950607765,1,5,4,100,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1944604884,1944604884,1948606984,1950608095,1,5,5,024,1950-05-08,128,1,1,1,1,10,1950
LC_1950_1944604902,1944604902,1948606989,1950607706|1950607707,2,8,4,030,1950-04-22,112,1,1,2,1,10,1950
LC_1950_1944604930,1944604930,1948606746,1950608000|1950608001,2,8,2,110,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1944604942,1944604942,1945605280,1950607681|1950607682,2,8,4,050,1950-04-21,111,1,1,2,1,10,1950
LC_1950_1944604945,1944604945,1948606935,1950607854,1,5,4,080,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1944604946,1944604946,1948606931,1950608091,1,5,2,160,1950-05-07,127,1,1,1,1,0,1950
LC_1950_1944604960,1944604960,1948606925,1950607669|1950607670,2,8,3,130,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1944604964,1944604964,1948606942,1950607779,1,5,4,154,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1944604991,1944604991,1948606942,1950607645|1950607646,2,8,3,150,1950-04-20,110,1,1,2,1,0,1950
LC_1950_1944605005,1944605005,1948607040,1950607735|1950607736,2,8,2,040,1950-04-23,113,1,1,2,1,10,1950
LC_1950_1944605038,1944605038,1948606839,1950608104|1950608105,2,8,4,174,1950-05-11,131,1,1,2,1,10,1950
LC_1950_1945605041,1945605041,1948606925,1950607741,1,5,3,134,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1945605059,1945605059,1945605280,1950607737|1950607738,2,8,5,054,1950-04-23,113,1,1,2,1,10,1950
LC_1950_1945605073,1945605073,1948606942,1950608019|1950608020,2,8,4,154,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1945605089,1945605089,1948606984,1950608033,1,5,5,024,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1945605098,1945605098,1948607040,1950607751,1,6,4,044,1950-04-24,114,1,1,2,1,0,1950
LC_1950_1945605101,1945605101,1948606925,1950607900|1950607901,2,8,4,130,1950-04-30,120,1,1,2,1,10,1950
LC_1950_1945605112,1945605112,1948606946,1950607898,1,5,2,120,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1945605121,1945605121,1948606746,1950607821|1950607822,2,8,4,110,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1945605138,1945605138,1948606628,1950607993|1950607994,2,8,3,100,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1945605146,1945605146,1948606690,1950608114,1,5,4,070,1950-05-20,140,1,1,1,1,10,1950
LC_1950_1945605147,1945605147,1948606935,1950608090,1,5,4,084,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1945605149,1945605149,1948606638,1950607974,1,5,3,060,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1945605167,1945605167,1947606414,1950607847|1950607848,2,8,5,090,1950-04-27,117,1,1,2,1,10,1950
LC_1950_1945605171,1945605171,1948607040,1950607814,1,5,3,040,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1945605182,1945605182,1948606942,1950607936,1,5,2,154,1950-05-01,121,1,1,1,1,0,1950
LC_1950_1945605200,1945605200,1948606946,1950608044,1,5,4,120,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1945605202,1945605202,1948606942,1950607789,1,5,5,150,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1945605205,1945605205,1945605280,1950607842|1950607843,2,8,3,050,1950-04-27,117,1,1,2,1,10,1950
LC_1950_1945605223,1945605223,1948606638,1950608069|1950608070,2,8,4,060,1950-05-05,125,1,1,2,1,10,1950
LC_1950_1945605232,1945605232,1948606690,1950607612,1,5,4,074,1950-04-17,107,1,1,1,1,0,1950
LC_1950_1945605239,1945605239,1948606931,1950607726,1,5,4,160,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1945605246,1945605246,1947606414,1950608004,1,5,4,090,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1945605250,1945605250,1948606628,1950607766,1,7,4,100,1950-04-25,115,1,1,2,1,0,1950
LC_1950_1945605264,1945605264,1948606989,1950607798,1,5,2,030,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1945605267,1945605267,1948606946,1950607980,1,5,4,120,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1945605268,1945605268,1947606386,1950607616|1950607617,2,8,2,010,1950-04-18,108,1,1,2,1,0,1950
LC_1950_1945605292,1945605292,1948607040,1950607864,1,5,2,040,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1945605297,1945605297,1948606984,1950608008,1,5,4,024,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1945605333,1945605333,1947606386,1950608015,1,5,4,010,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1945605341,1945605341,1948607040,1950607904|1950607905,2,8,3,044,1950-04-30,120,1,1,2,1,10,1950
LC_1950_1945605358,1945605358,1948606638,1950607976,1,5,4,060,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1945605367,1945605367,1948606839,1950608042,1,5,4,170,1950-05-04,124,1,1,1,1,0,1950
LC_1950_1945605382,1945605382,1948606989,1950607721,1,5,4,030,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1945605384,1945605384,1948606690,1950608017|1950608018,2,8,3,070,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1945605393,1945605393,1948606984,1950607710|1950607711,2,8,4,020,1950-04-22,112,1,1,2,1,10,1950
LC_1950_1945605403,1945605403,1948606839,1950607881,1,5,4,170,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1945605414,1945605414,1948606931,1950607696|1950607697,2,8,4,160,1950-04-22,112,1,1,2,1,0,1950
LC_1950_1945605416,1945605416,1948606935,1950607906,1,5,4,080,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1945605423,1945605423,1948606935,1950608051|1950608052,2,8,2,084,1950-05-05,125,1,1,2,1,10,1950
LC_1950_1945605436,1945605436,1948606989,1950607849,1,5,4,030,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1945605462,1945605462,1948606946,1950607761|1950607762,2,8,4,124,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1945605474,1945605474,1948606925,1950608060,1,5,4,130,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1945605477,1945605477,1948606839,1950608111,1,5,4,174,1950-05-18,138,1,1,1,1,10,1950
LC_1950_1945605480,1945605480,1945605280,1950607915,1,5,4,050,1950-04-30,120,1,1,1,1,0,1950
LC_1950_1945605497,1945605497,1947606414,1950607922|1950607923,2,8,3,094,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1945605502,1945605502,1948606638,1950607674,1,5,4,060,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1945605511,1945605511,1947606414,1950608087,1,5,4,094,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1945605527,1945605527,1948606935,1950607868,1,5,4,080,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1946605562,1946605562,1948606690,1950607924|1950607925,2,8,4,074,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1946605563,1946605563,1948606989,1950607628,1,5,4,030,1950-04-18,108,1,1,1,1,0,1950
LC_1950_1946605570,1946605570,1948606946,1950405434,1,5,5,120,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1946605595,1946605595,1947606386,1950608045,1,5,4,010,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1946605596,1946605596,1947606386,1950607782,1,5,5,010,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1946605609,1946605609,1948606628,1950607723,1,5,5,104,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1946605610,1946605610,1948606690,1950608079,1,5,2,070,1950-05-06,126,1,1,1,1,0,1950
LC_1950_1946605622,1946605622,1948607040,1950607657,1,5,5,040,1950-04-20,110,1,1,1,1,0,1950
LC_1950_1946605625,1946605625,1948606946,1950607894,1,5,5,120,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1946605627,1946605627,1948606942,1950608107,1,5,4,150,1950-05-13,133,1,1,1,1,10,1950
LC_1950_1946605631,1946605631,1948606628,1950607985,1,5,4,104,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1946605632,1946605632,1948606746,1950607727,1,5,4,114,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1946605665,1946605665,1948606839,1950607893,1,5,5,170,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1946605688,1946605688,1947606414,1950607604,1,5,4,090,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1946605691,1946605691,1948607040,1950608089,1,5,2,040,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1946605708,1946605708,1948606931,1950608080,1,5,5,164,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1946605717,1946605717,1948606746,1950607678|1950607679,2,8,4,110,1950-04-21,111,1,1,2,1,10,1950
LC_1950_1946605719,1946605719,1948607040,1950608103,1,5,4,044,1950-05-10,130,1,1,1,1,10,1950
LC_1950_1946605722,1946605722,1947606386,1950608057,1,5,4,010,1950-05-05,125,1,1,1,1,0,1950
LC_1950_1946605733,1946605733,1948606984,1950607891,1,5,5,020,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1946605748,1946605748,1948606746,1950607756|1950607757,2,8,2,110,1950-04-24,114,1,1,2,1,10,1950
LC_1950_1946605755,1946605755,1948606690,1950607795,1,5,4,070,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1946605765,1946605765,1948606946,1950607743,1,5,4,120,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1946605768,1946605768,1947606386,1950607734,1,5,4,010,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1946605770,1946605770,1948606839,1950608035,1,5,4,170,1950-05-04,124,1,1,1,1,0,1950
LC_1950_1946605771,1946605771,1948606638,1950607808,1,5,4,060,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1946605785,1946605785,1947606386,1950607942,1,5,4,010,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1946605788,1946605788,1948606946,1950607946,1,5,4,124,1950-05-01,121,1,1,1,1,0,1950
LC_1950_1946605790,1946605790,1948606628,1950608067,1,5,4,100,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1946605817,1946605817,1948606746,1950607973,1,5,4,114,1950-05-02,122,1,1,1,1,0,1950
LC_1950_1946605834,1946605834,1948606989,1950607867,1,5,4,030,1950-04-28,118,1,1,1,1,0,1950
LC_1950_1946605853,1946605853,1948606628,1950607880,1,5,5,104,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1946605855,1946605855,1948606931,1950607777,1,5,4,160,1950-04-25,115,1,1,1,1,0,1950
LC_1950_1946605859,1946605859,1948606946,1950607960|1950607961,2,8,3,124,1950-05-02,122,1,1,2,1,10,1950
LC_1950_1946605884,1946605884,1948606942,1950608058,1,5,4,150,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1946605891,1946605891,1948606989,1950607729,1,5,3,030,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1946605893,1946605893,1948606984,1950608106,1,5,4,024,1950-05-11,131,1,1,1,1,10,1950
LC_1950_1946605918,1946605918,1948606984,1950608082|1950608083,2,8,3,020,1950-05-06,126,1,1,2,1,0,1950
LC_1950_1946605924,1946605924,1947606386,1950607663,1,5,3,010,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1946605944,1946605944,1947606386,1950607627,1,5,5,010,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1946605951,1946605951,1948606746,1950607819|1950607820,2,8,4,110,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1946605982,1946605982,1948607040,1950607958,1,5,5,040,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1946605984,1946605984,1945605280,1950608064,1,5,4,050,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1946605989,1946605989,1948606746,1950608023,1,5,4,114,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1946605994,1946605994,1945605280,1950607812,1,5,4,054,1950-04-26,116,1,1,1,1,0,1950
LC_1950_1946605998,1946605998,1948606925,1950608010,1,5,4,134,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1946605999,1946605999,1948606746,1950607680,1,5,4,114,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1946606021,1946606021,1948606925,1950607774,1,5,5,130,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1946606030,1946606030,1947606386,1950607770,1,5,4,010,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1946606032,1946606032,1948606839,1950607970,1,5,3,174,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1946606040,1946606040,1948606946,1950608066,1,5,4,120,1950-05-05,125,1,1,1,1,0,1950
LC_1950_1946606056,1946606056,1948606628,1950607700,1,5,4,100,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1946606063,1946606063,1948606746,1950607769,1,5,5,114,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1946606081,1946606081,1948606925,1950608112,1,5,4,134,1950-05-20,140,1,1,1,1,10,1950
LC_1950_1946606089,1946606089,1948607040,1950608016,1,5,4,044,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1946606108,1946606108,1947606386,1950607917,1,5,4,010,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1946606126,1946606126,1948606942,1950607990|1950607991,2,8,4,150,1950-05-03,123,1,1,2,1,10,1950
