UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLWT_RATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,M_IDX,F_IDX,BOVIS,LIB,LIBING,FERT,LOT,NAX,LIM,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
00RA00366,R0886,11,99,1,12,07,89,C,2,2,3.0,Y,106,91,117,0.68,176,176,69,0.298,3.2,3.7,64,7.2,8.0,0.0,19.77,3.58,18.1,70,7,1,2-,1.69,124.1,S8575,10,S7277,10,190,193,0.296,1.0,"H7, DUD >work",1,CTL,104,103,-,D3w,DUD,0.0,89,,,CL,10,2,,0,Q,,0,,3,4,4,2000
00RA00367,R0887,11,99,1,12,07,89,C,2,2,3.0,Y,106,87,117,0.654,161,161,69,0.26,3.0,3.4,62,7.2,8.0,0.0,20.31,3.75,18.5,70,7,1,3-,1.69,124.1,S8575,10,S7277,10,179,193,0.275,1.0,"H7,R.TAIL chk",3,CTL,102,99,,,,0.0,,,,,,,,,,,0,,3,4,4,2000
00RA00368,R0904,11,99,1,11,07,13,R,2,2,3.0,Y,107,95,116,0.71,156,156,69,0.214,2.7,3.1,62,7.6,8.5,0.0,20.06,4.56,22.7,70,2,1,3+,1.69,117.6,S7808,10,S6794,10,190,193,0.284,1.0,,2,LWW,99,100,-,S2,AA,0.0,157,,,,,,,,,,12,_____,2,4,4,2000
00RA00369,R0922,11,99,1,10,43,22,M,3,1,5.0,Y,107,88,114,0.681,150,150,69,0.216,2.7,3.1,62,5.8,6.5,0.0,18.25,3.76,20.6,80,1,1,3-,1.83,126.6,S8152,10,S4885,10,180,193,0.273,1.0,,3,IDX,99,90,,,,0.0,,,,,,,,,,,0,,4,9,8,2000
00RA00370,R0925,11,99,1,11,07,12,R,2,2,3.0,Y,107,94,116,0.721,131,131,69,0.13,2.2,2.5,62,6.2,6.9,0.0,22.87,5.4,23.6,62,1,1,3-,1.84,132.2,S7874,10,S6831,10,174,193,0.239,1.0,DUD,3,LWW,99,82,-,D4,DUD,0.0,LIB,,,,,,,,,,0,,3,5,5,2000
00RA00371,S7124,10,96,1,13,43,43,F,2,2,6.0,M,97,80,121,0.56,220,162,71,0.279,3.7,3.7,62,14.0,14.0,0.0,20.64,3.96,19.2,64,1,1,3,1.85,130.3,S4811,10,S2493,10,255,193,0.272,4.0,FIX BIG TAG**,3,FW,104,106,,S3,AA,81.3,e.0,,,,,,,,,,0,,6,11,10,2000
00RA00372,S7842,10,97,1,13,43,42,F,2,2,7.0,M,93,88,125,0.607,207,155,71,0.229,3.5,3.5,60,17.0,17.0,0.0,24.0,4.97,20.7,60,2,1,3-,1.55,112.0,S5596,10,S3045,10,232,193,0.249,3.0,,3,FW,98,112,,S3,AA,94.1,L14,,,,,,,,,,0,,7,10,10,2000
00RA00373,S7853,10,97,1,13,43,42,F,1,2,5.0,M,93,103,125,0.712,239,166,71,0.215,4.5,4.5,60,17.4,17.4,0.0,23.2,4.51,19.4,62,1,1,3+,1.72,121.8,S5596,10,S4536,10,263,193,0.234,3.0,,2,FW,106,123,-,S2,AA,97.4,179,,,,,,,,,,16,_____,5,8,7,2000
00RA00374,S8008,10,97,1,13,43,44,F,1,1,4.0,M,96,110,123,0.769,253,189,71,0.271,4.1,4.1,62,16.4,16.4,0.0,23.0,3.86,16.8,62,1,1,3-,1.73,128.5,S6341,10,S5845,10,269,193,0.288,3.0,,3,FW,109,116,,S1,A,92.0,L36,,,,,,,,,,0,,4,6,7,2000
00RA00375,S8050,10,97,1,10,43,23,M,2,1,3.0,M,97,90,122,0.64,236,166,71,0.26,4.0,4.0,60,15.2,15.2,0.0,24.94,4.85,19.5,60,1,1,3,1.85,117.1,S5891,10,S4817,10,265,193,0.255,3.0,,3,IDX,100,109,,S3,AA,97.1,L12,,,,,,,,,,0,,3,5,5,2000
00RA00376,S8152,10,97,1,10,07,22,M,2,1,5.0,M,99,102,120,0.733,245,195,71,0.318,3.3,3.3,60,15.6,15.6,0.0,24.59,4.86,19.8,60,1,1,3,1.83,117.5,S6029,10,S5288,10,265,193,0.329,3.0,,3,IDX,101,105,,S2,AA,91.4,24,,,,,,,,,,0,,5,9,7,2000
00RA00377,S8667,10,97,1,ID,07,45,X,2,2,6.5,M,107,87,112,0.671,229,171,71,0.288,3.9,3.9,60,10.8,10.8,0.0,24.57,4.01,16.3,60,1,1,3,1.77,123.6,S5872,10,S3396,10,268,193,0.318,3.0,,3,X,99,92,,S3,AA,96.0,L35,,,,,,,,,,0,,6,10,10,2000
00RA00378,S9028,10,98,1,11,07,14,R,2,2,3.0,M,91,80,124,0.564,177,152,71,0.243,3.5,3.5,60,12.6,12.6,0.0,25.81,5.79,22.4,58,2,1,3-,2.03,137.7,S6976,10,S5539,10,207,193,0.288,2.0,VASCECTOMY,3,LWW,106,95,-,S2,AA,97.2,14,VAS,,,,,,,,,0,VASEC,3,6,6,2000
00RA00379,S9037,10,98,1,11,07,12,R,3,2,5.0,M,92,102,123,0.738,201,177,71,0.253,2.8,2.8,60,12.2,12.2,0.0,27.69,6.01,21.7,56,2,1,3-,2.05,132.9,S6691,10,S5059,10,233,193,0.267,2.0,WRINKLES,3,LWW,100,86,,S2,AA,0.0,,,,,,,,,,,0,,5,11,9,2000
00RA00380,S9039,10,98,1,11,07,12,R,3,2,5.0,M,92,81,123,0.559,220,188,71,0.361,3.6,3.6,60,14.6,14.6,0.0,25.46,5.01,19.7,58,7,1,3,2.05,132.9,S6691,10,S5059,10,243,193,0.387,2.0,"X,H7, BRITCHY",2,LWW,110,103,-,S3,AA,100.0,12,,,,,,,,,,13,_____,5,11,9,2000
00RA00381,S9049,10,98,1,13,43,32,F,1,2,5.0,M,92,99,123,0.69,196,175,71,0.257,3.4,3.4,62,15.2,15.2,0.0,22.55,4.45,19.7,62,1,1,4+,1.5,107.9,S6772,10,S4688,10,231,193,0.308,2.0,,2,FW,95,106,-,S2,AA,86.5,171,,,,,,,,,,15,_____,5,6,6,2000
00RA00382,S9069,10,98,1,12,07,90,C,2,2,4.0,M,92,84,123,0.575,200,164,71,0.27,3.2,3.2,60,14.8,14.8,0.0,21.57,5.53,25.6,62,1,1,3+,1.86,126.6,S6692,10,S5898,10,234,193,0.317,2.0,,2,CTL,104,103,-,S1,A,100.0,167,,,,,,,,,,13,_____,4,7,7,2000
00RA00383,S9091,10,98,1,11,07,13,R,2,2,3.0,M,93,90,126,0.61,208,171,71,0.277,3.5,3.5,62,12.4,12.4,0.0,21.68,3.93,18.1,64,4,3,3+,1.89,131.1,S6877,10,S6282,10,246,193,0.3,2.0,"H4, JAW3",2,LWW,103,97,-,S2,AA,0.0,163,,,,,,,,,,13,_____,3,5,5,2000
00RA00384,S9101,10,98,1,11,07,14,R,3,2,3.0,M,93,87,122,0.639,190,149,71,0.209,3.6,3.6,62,13.2,13.2,0.0,24.47,5.14,21.0,60,7,1,3+,1.98,136.2,S6976,10,S7427,10,221,193,0.276,2.0,H7,3,LWW,106,99,,S1,A,0.0,,,,,,,,,,,0,,3,6,5,2000
00RA00385,S9105,10,98,1,10,07,23,M,2,2,4.0,M,93,87,122,0.605,201,167,71,0.27,3.7,3.7,62,12.4,12.4,0.0,23.91,4.64,19.4,60,2,1,3+,1.98,131.7,S7146,10,S5887,10,242,193,0.294,2.0,FIX BIG TAG**,2,IDX,103,97,-,S1,A,94.6,164,,,,,,,,,,13,_____,4,8,7,2000
00RA00386,S9134,10,98,1,11,07,13,R,2,2,3.0,M,94,76,121,0.526,184,158,71,0.277,3.2,3.2,62,12.8,12.8,0.0,24.43,5.46,22.3,60,1,1,3-,1.89,131.1,S6877,10,S6249,10,216,193,0.314,2.0,,2,LWW,103,94,-,S2,AA,0.0,165,,,,,,,,,,13,_____,3,5,5,2000
00RA00387,S9161,10,98,1,10,43,21,M,3,1,5.0,M,95,94,120,0.683,224,186,71,0.311,3.5,3.5,62,16.4,16.4,0.0,22.94,4.27,18.6,62,7,1,3,1.94,124.9,S7529,10,S4424,10,256,193,0.343,2.0,H7,2,IDX,107,111,-,S3,AA,91.4,178,,,,,,,,,,15,_____,5,10,9,2000
00RA00388,S9166,10,98,1,13,43,32,F,2,2,4.0,M,95,94,120,0.678,217,167,71,0.247,3.5,3.5,62,19.0,19.0,0.0,23.28,4.43,19.0,62,2,1,3,1.73,125.1,S6772,10,S6412,10,259,193,0.328,2.0,NICE,2,FW,110,120,-,S2,AA,51.0,173,,,,,,,,,,15,_____,4,6,6,2000
00RA00389,S9250,10,98,1,13,43,34,F,2,2,4.0,M,97,87,120,0.61,208,160,71,0.248,3.4,3.4,62,13.4,13.4,0.0,22.15,4.49,20.3,62,6,1,2,1.61,101.8,S7184,10,S5947,10,233,193,0.263,2.0,H6,3,FW,88,100,,S1,A,0.0,,,,,,,,,,,0,,3,5,5,2000
00RA00390,S9264,10,98,1,11,07,11,R,2,2,4.0,M,98,91,119,0.658,200,163,71,0.245,3.1,3.1,62,12.2,12.2,0.0,22.76,4.34,19.1,62,1,1,3-,1.86,138.9,S7282,10,S5967,10,240,193,0.278,2.0,UGLY?,2,LWW,104,92,-,S1,A,85.7,166,,,,,,,,,,13,_____,4,7,7,2000
00RA00391,S9343,10,98,1,12,07,88,C,2,1,5.0,M,99,92,118,0.68,187,154,71,0.211,3.2,3.2,62,12.8,12.8,0.0,20.45,3.57,17.5,70,2,1,2-,1.72,110.8,S7168,10,S4459,10,207,193,0.231,2.0,4TEATS,2,CTL,90,97,-,S1,A,91.7,168,,,,,,,,,,13,_____,5,8,7,2000
00RA00392,S9346,10,98,1,12,07,85,C,2,2,5.0,M,99,88,118,0.631,173,154,71,0.224,2.8,2.8,62,13.0,13.0,0.0,24.12,4.57,19.0,60,1,1,3+,1.83,104.3,S6575,10,S5119,10,199,193,0.24,2.0,,3,CTL,86,91,,S1,A,0.0,,,,,,,,,,,0,,5,9,6,2000
00RA00393,S9347,10,98,1,12,07,85,C,2,2,5.0,M,99,80,118,0.559,192,155,71,0.255,3.4,3.4,60,11.2,11.2,0.0,22.14,4.13,18.7,62,3,1,3-,1.83,104.3,S6575,10,S5119,10,223,193,0.31,2.0,H3,2,CTL,88,92,-,S3,AA,100.0,159,,,,,,,,,,13,_____,5,9,6,2000
00RA00394,S9348,10,98,1,10,07,22,M,2,2,4.0,M,99,80,118,0.583,207,164,71,0.286,3.6,3.6,60,15.0,15.0,0.0,25.35,5.15,20.3,58,2,1,3-,1.86,136.4,S7003,10,S5584,10,234,193,0.33,2.0,,3,IDX,111,104,,S2,AA,91.7,22,,,,,,,,,,0,,4,7,7,2000
00RA00395,S9361,10,98,1,12,07,86,C,3,1,6.0,M,100,103,117,0.778,220,179,71,0.259,3.3,3.3,62,12.0,12.0,0.0,20.64,4.22,20.4,64,2,1,2+,1.85,137.1,S6581,10,S2365,10,263,193,0.295,2.0,,2,CTL,104,95,-,S1,A,91.7,162,,,,,,,,,,13,_____,5,11,11,2000
00RA00396,S9404,10,98,1,13,43,31,F,2,2,3.0,M,101,80,114,0.574,210,161,71,0.274,3.1,3.1,60,15.2,15.2,0.0,24.46,4.75,19.4,60,4,3,3,1.6,111.0,S7472,10,S5728,10,238,193,0.311,2.0,WRINKLES,2,FW,96,101,-,S1,A,0.0,170,,,,,,,,,,15,_____,2,3,3,2000
00RA00397,S9410,10,98,1,11,43,14,R,2,2,7.0,M,101,87,114,0.654,198,173,71,0.291,3.9,3.9,60,14.4,14.4,0.0,24.25,4.63,19.1,60,2,1,2-,1.91,130.7,S6976,10,S3081,10,226,193,0.323,2.0,"X, ABS. JAW 6",2,LWW,107,106,-,S1,A,0.0,  X,,,,,,,,,,15,_____,6,14,12,2000
00RA00398,S9433,10,98,1,12,43,90,C,2,2,5.0,M,101,85,114,0.635,200,161,71,0.257,3.5,3.5,60,13.8,13.8,0.0,22.25,4.29,19.3,62,3,1,3-,1.61,110.1,S6692,10,S5305,10,227,193,0.288,2.0,"X, LAME",2,CTL,94,102,-,S1,A,100.0,88,,,,,,,,,,15,_____,4,7,6,2000
00RA00399,S9451,10,98,1,13,43,33,F,2,2,3.0,Y,101,77,116,0.572,167,140,71,0.214,3.5,3.5,62,13.2,13.2,0.0,21.51,4.08,19.0,64,1,1,3,1.74,114.0,S7124,10,S5606,10,201,193,0.272,2.0,,2,FW,95,100,-,S3,AA,97.3,176,,,,,,,,,,15,_____,2,4,4,2000
00RA00400,S9464,10,98,1,11,07,12,R,2,2,7.0,M,101,81,114,0.603,216,169,71,0.297,2.9,2.9,64,10.4,10.4,0.0,20.26,3.58,17.7,70,5,1,3,1.73,133.9,S6691,10,S1611,10,232,193,0.328,2.0,"X,L.EYE,H5, X",3,LWW,100,86,,S2,AA,0.0,,,,,,,,,,,0,,7,11,11,2000
00RA00401,S9521,10,98,1,12,43,81,C,1,1,3.0,M,102,91,113,0.688,176,147,71,0.189,3.2,3.2,64,13.6,13.6,0.0,21.93,4.45,20.3,64,1,1,3,1.98,104.9,S6729,10,S7060,10,223,193,0.256,2.0,,3,CTL,89,99,,S1,A,100.0,84,,,,,,,,,,0,,3,6,4,2000
00RA00402,S9526,10,98,1,13,43,31,F,2,2,5.0,M,102,90,113,0.68,202,170,71,0.27,3.2,3.2,62,13.2,13.2,0.0,21.79,4.65,21.4,64,7,1,3+,1.83,140.3,S7472,10,S4754,10,235,193,0.311,2.0,H7,2,FW,108,97,-,S1,A,89.5,177,,,,,,,,,,15,_____,5,9,9,2000
00RA00403,S9534,10,98,1,11,07,11,R,3,2,7.0,M,103,83,112,0.629,203,169,71,0.291,2.8,2.8,62,11.6,11.6,0.0,23.78,4.58,19.2,60,6,1,2,1.73,141.4,S7282,10,S2378,10,234,193,0.323,2.0,"X, NO VAS.",3,LWW,105,86,-,S3,AA,0.0,VAS,VAS,,,,,,,,,0,VASEC,6,12,12,2000
00RA00404,S9599,10,98,1,12,07,83,C,2,2,7.0,M,104,85,113,0.635,188,150,71,0.221,3.3,3.3,62,12.4,12.4,0.0,22.47,4.48,20.0,62,2,1,3+,1.64,105.8,S7013,10,S2459,10,218,193,0.278,2.0,,3,CTL,89,95,,S0,B,91.7,89,,,,,,,,,,0,,6,11,9,2000
00RA00405,S9600,10,98,1,12,07,83,C,2,2,7.0,M,104,84,113,0.643,208,165,71,0.276,3.6,3.6,62,14.2,14.2,0.0,21.95,3.82,17.4,64,1,1,3,1.64,105.8,S7013,10,S2459,10,234,193,0.336,2.0,,2,CTL,94,104,-,S2,AA,53.1,160,,,,,,,,,,13,_____,6,11,9,2000
00RA00406,S9632,10,98,1,12,07,91,C,2,2,4.0,M,104,81,111,0.613,190,165,71,0.284,2.8,2.8,62,10.8,10.8,0.0,21.35,3.85,18.0,64,1,1,3-,1.98,112.5,S6799,10,S6108,10,221,193,0.32,2.0,VASCECTOMY,3,CTL,90,86,-,S2,AA,100.0,87,VAS,,,,,,,,,0,VASEC,4,8,5,2000
00RA00407,S9684,10,98,1,13,43,32,F,2,2,3.0,Y,105,77,112,0.579,183,166,71,0.303,3.7,3.7,60,15.2,15.2,0.0,22.78,4.86,21.3,62,2,1,3,1.84,122.6,S6772,10,S7437,10,219,193,0.316,2.0,,2,FW,104,108,-,S2,AA,0.0,175,,,,,,,,,,15,_____,3,5,4,2000
00RA00408,S9701,10,98,1,12,07,82,C,2,2,7.0,M,105,79,112,0.614,194,152,71,0.248,3.4,3.4,60,13.4,13.4,0.0,26.21,5.41,20.6,58,4,1,2,2.19,135.3,S6751,10,S1885,10,223,193,0.307,2.0,"4TEATS,H4,S0",3,CTL,106,96,,S0,B,100.0,85,,,,,,,,,,0,,7,16,12,2000
00RA00409,S9733,10,98,1,12,07,80,C,2,2,4.0,M,106,86,111,0.659,202,151,71,0.221,3.1,3.1,60,13.6,13.6,0.0,24.58,4.28,17.4,60,6,1,2,1.73,122.2,S6696,10,S6197,10,246,193,0.307,2.0,H6,3,CTL,99,96,,S2,AA,100.0,83,,,,,,,,,,0,,4,6,6,2000
00RA00410,S9736,10,98,1,12,43,89,C,2,2,5.0,M,106,78,111,0.603,183,127,71,0.167,3.8,3.8,62,15.8,15.8,0.0,22.26,4.1,18.4,62,2,1,2-,1.83,121.4,S6758,10,S5230,10,205,193,0.263,2.0,,2,CTL,103,112,-,S1,A,90.9,174,,,,,,,,,,15,_____,5,9,8,2000
00RA00411,S9748,10,98,1,12,43,84,C,2,2,7.0,M,106,67,113,0.5,173,133,71,0.226,2.9,2.9,62,13.2,13.2,0.0,23.44,4.95,21.1,62,3,1,3-,1.73,125.2,S7065,10,S1551,10,208,193,0.256,2.0,"H3, MKT ??",2,CTL,98,93,-,S2,AA,0.0,172,,,,,,,,,,15,_____,6,11,11,2000
00RA00412,S9756,10,98,1,12,07,84,C,2,2,5.0,M,107,77,108,0.601,202,162,71,0.287,4.1,4.1,60,14.8,14.8,0.0,24.69,4.76,19.3,60,1,1,3+,1.61,113.5,S7065,10,S4673,10,246,193,0.334,2.0,,3,CTL,101,109,,S1,A,100.0,90,,,,,,,,,,0,,4,7,7,2000
00RA00413,S9801,10,98,1,11,07,13,R,2,2,5.0,M,108,88,107,0.682,225,183,71,0.321,3.5,3.5,62,15.0,15.0,0.0,21.15,4.38,20.7,64,1,1,3,2.05,135.0,S6877,10,S4557,10,258,193,0.363,2.0,,2,LWW,111,107,-,S3,AA,97.1,161,,,,,,,,,,13,_____,5,11,9,2000
00RA00414,S9994,10,99,1,12,07,89,C,2,1,4.0,Y,89,111,132,0.753,191,191,69,0.279,3.1,3.4,60,11.2,11.8,0.0,21.53,3.75,17.4,64,3,1,3,1.73,112.3,S8575,10,S6301,10,217,193,0.315,1.0,NICE ctrl,2,CTL,106,120,-,S1,A,0.0,151,,,,,,,,,,12,_____,3,6,5,2000
00RA00415,S9995,10,99,1,13,07,33,F,2,2,3.0,Y,89,94,132,0.627,140,140,69,0.16,2.8,3.1,62,6.8,7.2,0.0,20.1,4.25,21.2,70,2,1,4+,1.55,102.5,S8098,10,S7518,10,161,193,0.199,1.0,,3,FW,86,92,,S2,AA,0.0,,,,,,,,,,,0,,2,3,3,2000
00RA00416,T5505,44,96,1,ID,02,415,I,2,2,7.0,M,107,91,113,0.67,257,194,71,0.353,3.5,3.5,60,14.0,14.0,0.0,24.9,4.7,18.9,60,1,1,3,1.32,91.4,I4052,00,T3559,44,277,193,0.327,4.0,ISAAC jr.,1,ISA,91,104,-,S3,AA,92.0,42T,,,CL,45,3,,0,S,,0,,5,8,7,2000
00RA00417,T6428,44,98,1,ID,02,42T,I,2,2,3.0,M,86,92,129,0.619,211,173,71,0.274,3.2,3.2,64,10.2,10.2,0.0,19.8,4.28,21.6,70,1,1,3+,1.67,124.9,91358,00,T5450,44,245,193,0.299,2.0,"DUD, age2",2,MCR,102,92,-,D4,DUD,0.0,DUD,,,,,,,,,NO,11,_____,3,5,5,2000
00RA00418,T6434,44,98,1,ID,02,42T,I,2,2,2.0,M,87,95,128,0.641,207,174,71,0.267,3.7,3.7,60,14.2,14.2,0.0,23.82,4.27,17.9,60,1,1,3,1.61,118.2,91358,00,T5362,44,239,193,0.299,2.0,DUD,1,MCR,106,107,-,D3,DUD,0.0,DUD,,,CL,40,3,,0,S,,0,,2,3,3,2000
00RA00419,T6440,44,98,1,ID,02,41T,I,1,1,6.0,M,88,133,127,0.919,228,202,71,0.233,3.3,3.3,62,12.6,12.6,0.0,23.75,4.11,17.3,60,1,1,3,1.54,109.3,91358,00,T4109,44,273,193,0.276,2.0,"MR.BIG,NICE",1,MCR,96,98,-,S5,AAA,92.0,e.1,,,CR,50,3,,0,S,,0,,4,8,7,2000
00RA00420,T6493,44,98,1,ID,02,42T,I,2,1,6.0,M,100,105,117,0.792,225,187,71,0.279,3.6,3.6,60,13.0,13.0,0.0,25.32,4.9,19.4,58,1,1,3+,1.33,85.0,I0064,00,T3311,44,264,193,0.365,2.0,DUD?,3,KK,88,101,,D3,DUD,0.0,L00,,,,,,,,,,0,,6,8,6,2000
00RA00421,T6501,44,98,1,ID,02,41T,I,2,2,7.0,M,101,92,114,0.684,217,182,71,0.304,3.2,3.2,64,13.2,13.2,0.0,21.62,3.75,17.4,64,1,1,3,1.68,116.2,I4052,00,T3192,44,257,193,0.346,2.0,"DUD, age2",2,ISA,103,102,-,D4,DUD,0.0,DUD,,,,,,,,,NO,11,_____,7,12,10,2000
00RA00422,T6535,44,98,1,ID,02,41T,I,2,2,6.0,M,102,92,113,0.688,229,185,71,0.314,3.2,3.2,60,13.4,13.4,0.0,24.9,4.23,16.9,60,1,1,3,1.5,124.3,I4052,00,T3395,44,268,193,0.363,2.0,,2,ISA,108,99,-,S1,A,51.1,140,,,,,,,,,,11,60366,6,9,9,2000
00RA00423,T6542,44,98,1,42,02,812,C,1,1,3.0,M,103,78,112,0.588,175,141,71,0.213,3.5,3.5,58,14.2,14.2,0.0,28.31,5.5,19.4,54,1,1,3,1.52,84.6,T5337,44,T5614,44,207,193,0.259,2.0,VASCECTOMY,3,CTL,86,102,-,S2,AA,90.0,842,VAS,,,,,,,,,0,VASEC,3,4,3,2000
00RA00424,T6569,44,98,1,42,02,842,C,1,1,6.0,M,104,84,111,0.643,180,146,71,0.209,3.3,3.3,58,14.8,14.8,0.0,23.91,4.54,19.0,60,2,1,3+,1.34,91.2,T5168,44,T3928,44,211,193,0.27,2.0,,3,CTL,90,106,,S1,A,100.0,802,,,,,,,,,,0,,5,6,6,2000
00RA00425,T6585,44,98,1,41,02,412,M,2,2,6.0,M,104,99,111,0.769,212,166,71,0.226,3.7,3.7,60,14.6,14.6,0.0,26.04,4.48,17.2,58,2,1,1-,1.64,127.7,T5562,44,T3814,44,258,193,0.285,2.0,,2,LWW,111,107,-,S2,AA,92.3,148,,,,,,,,,,11,_____,6,9,9,2000
00RA00426,T6594,44,98,1,41,02,414,M,3,2,7.0,M,104,83,111,0.649,208,149,71,0.223,3.1,3.1,60,11.2,11.2,0.0,27.05,4.68,17.3,56,1,1,3+,1.68,137.2,T5525,44,T3020,44,241,193,0.276,2.0,,3,LWW,109,88,,S0,B,0.0,L-0,,,,,,,,,,0,,6,12,12,2000
00RA00427,T6636,44,98,1,ID,02,41T,I,1,2,5.0,M,106,97,109,0.755,212,178,71,0.274,3.9,3.9,60,14.0,14.0,0.0,24.9,4.74,18.5,60,1,1,3+,1.2,102.0,I4052,00,T3644,44,235,193,0.314,2.0,SALE DUD,2,ISA,98,107,-,D3,DUD,0.0,141,,,,,,,,,,11,60367,4,6,7,2000
00RA00428,T6646,44,98,1,42,02,822,C,2,2,7.0,M,106,83,111,0.637,192,162,71,0.269,4.7,4.7,58,11.2,11.2,0.0,26.35,4.64,17.0,58,2,1,3+,1.59,116.7,T5307,44,T2629,44,225,193,0.295,2.0,4TEATS,2,CTL,103,102,-,S3,AA,100.0,145,,,,,,,,,,11,_____,6,11,10,2000
00RA00429,T6667,44,98,1,42,02,872,C,2,2,6.0,M,107,76,110,0.576,196,160,71,0.286,3.3,3.3,60,13.0,13.0,0.0,24.57,4.49,18.3,60,2,1,2,1.54,111.5,T5707,44,T4113,44,227,193,0.304,2.0,,3,CTL,99,99,,S1,A,100.0,902,,,,,,,,,,0,,5,8,8,2000
00RA00430,T6674,44,98,1,ID,02,41T,I,2,1,7.0,M,107,97,110,0.787,204,172,71,0.255,3.9,3.9,60,13.8,13.8,0.0,21.01,4.22,20.1,64,1,1,3-,1.59,99.7,I4052,00,T3372,44,230,193,0.301,2.0,FIDX:110,2,ISA,96,110,-,S3,AA,50.0,142,,,,,,,,,,11,60368,7,11,9,2000
00RA00431,T6684,44,98,1,42,02,802,C,2,2,6.0,M,107,82,110,0.638,193,150,71,0.231,3.4,3.4,58,10.2,10.2,0.0,29.18,5.57,19.1,54,2,1,2-,1.54,115.3,T5416,44,T4093,44,223,193,0.295,2.0,,3,CTL,97,86,,S1,A,88.9,862,,,,,,,,,,0,,5,8,9,2000
00RA00432,T6694,44,98,1,42,02,812,C,1,1,3.0,M,108,88,107,0.693,186,148,71,0.203,3.4,3.4,62,11.4,11.4,0.0,20.66,3.96,19.2,64,1,1,3-,1.38,99.9,T5337,44,T5775,44,210,193,0.273,2.0,4TEATS,2,CTL,90,97,-,S1,A,0.0,150,,,,,,,,,,11,_____,2,3,3,2000
00RA00433,T6699,44,98,1,42,02,902,C,2,1,7.0,M,108,98,107,0.779,219,182,71,0.284,3.4,3.4,62,10.2,10.2,0.0,22.04,3.3,15.0,64,2,1,2,1.57,98.9,T5255,44,T2366,44,256,193,0.331,2.0,,3,CTL,89,91,,S1,A,66.7,822,,,,,,,,,,0,,5,10,9,2000
00RA00434,T6737,44,98,1,42,02,912,C,1,1,3.0,M,110,78,105,0.609,193,159,71,0.274,3.7,3.7,62,13.2,13.2,0.0,23.58,4.15,17.6,60,1,1,2-,1.52,101.7,T5593,44,T5786,44,217,193,0.291,2.0,,3,CTL,95,104,,S1,A,100.0,892,,,,,,,,,,0,,3,4,4,2000
00RA00435,T6739,44,98,1,42,02,832,C,2,1,5.0,M,110,82,105,0.676,178,138,71,0.189,3.2,3.2,60,12.6,12.6,0.0,25.66,5.57,21.7,58,2,1,3+,1.67,107.5,T5444,44,T3674,44,207,193,0.23,2.0,,3,CTL,94,96,,S1,A,100.0,872,,,,,,,,,,0,,5,8,8,2000
00RA00436,T6747,44,98,1,41,02,411,M,2,2,4.0,M,111,74,104,0.588,189,152,71,0.264,3.3,3.3,58,14.0,14.0,0.0,28.08,4.81,17.1,54,1,1,2-,1.69,134.6,T5252,44,T4802,44,219,193,0.288,2.0,DIGR:54,3,LWW,113,100,,S1,A,0.0,L-0,,,,,,,,,,0,,4,7,7,2000
00RA00437,T6748,44,98,1,41,02,411,M,2,2,4.0,M,111,76,104,0.633,192,158,71,0.277,4.0,4.0,60,14.0,14.0,0.0,24.42,4.26,17.4,60,1,1,2+,1.69,134.6,T5252,44,T4802,44,226,193,0.305,2.0,,2,LWW,115,109,-,S3,AA,92.3,147,,,,,,,,,,11,_____,4,7,7,2000
00RA00438,T6789,44,98,1,42,02,892,C,3,2,5.0,M,113,79,104,0.646,201,163,71,0.286,3.6,3.6,60,12.4,12.4,0.0,26.22,4.68,17.8,58,2,1,3,1.88,127.4,T5360,44,T4572,44,224,193,0.342,2.0,,2,CTL,109,98,-,S2,AA,100.0,149,,,,,,,,,,11,_____,4,10,9,2000
00RA00439,T6807,44,98,1,41,02,414,M,2,2,4.0,M,114,83,103,0.686,218,163,71,0.272,3.9,3.9,58,15.6,15.6,0.0,25.77,5.38,20.9,58,1,1,2-,1.81,118.4,T5525,44,T4947,44,257,193,0.327,2.0,DUD? B,2,LWW,109,113,-,S0,B,0.0,143,,,,,,,,,,11,_____,4,8,6,2000
00RA00440,T6814,44,98,1,42,02,822,C,1,1,5.0,M,114,85,103,0.681,198,152,71,0.228,3.5,3.5,60,12.4,12.4,0.0,26.4,5.24,19.9,56,1,1,3+,1.33,92.6,T5307,44,T4304,44,223,193,0.292,2.0,,3,CTL,88,97,,S0,B,0.0,L-0,,,,,,,,,,0,,4,5,5,2000
00RA00441,T6845,44,98,1,42,02,852,C,2,2,3.0,M,115,65,102,0.527,183,137,71,0.245,3.2,3.2,56,13.2,13.2,0.0,29.08,6.25,21.5,54,1,1,3+,1.67,111.7,T5790,44,T5261,44,200,193,0.292,2.0,,3,CTL,99,96,,S1,A,77.8,912,,,,,,,,,,0,,3,5,5,2000
