UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVUNL_SIR,DAM,DBRD,EBVLWW_DAM,EBVUNL_DAM,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW_UNL,M_IDX,F_IDX,BOVIS,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
97RA00356,S7044,10,96,1,13,43,41,F,2,2,7.0,Y,95,83,125,0.574,172,172,71,0.305,3.2,62,11.2,,,20.78,4.55,21.9,64,3,1,2-,1.64,121.6,S4837,10,8.01,0.04,S0360,10,14.8,6.09,174,210,0.256,1.0,,1,FW,11.41,3.07,110,113,,S2,AA,0.0,e.1,C,75,3,5,0,E,,,L-1,6,10,10,1997
97RA00357,S7046,10,96,1,11,07,31,R,2,2,5.0,Y,95,93,125,0.655,169,169,71,0.26,2.4,64,7.4,,,20.4,3.85,18.9,70,1,1,3+,1.83,133.3,S4829,10,22.16,8.37,S2934,10,24.38,4.82,188,210,0.268,1.0,,3,LBW,23.27,6.6,99,85,,S1,A,0.0,,,,,,,,,,,5,9,9,1997
97RA00358,S7047,10,96,1,11,07,31,R,2,2,5.0,Y,95,84,125,0.578,178,178,71,0.322,2.4,64,7.4,,,20.12,3.61,17.9,70,1,1,3,1.83,133.3,S4829,10,22.16,8.37,S2934,10,24.38,4.82,188,210,0.293,1.0,"/MM,DUD",2,LBW,23.27,6.6,101,85,-,D4,DUD,0.0,DUD,,,,,,E,,,,5,9,9,1997
97RA00359,S7062,10,96,1,10,07,22,M,3,1,3.0,Y,96,98,122,0.721,180,180,71,0.279,2.4,64,9.0,,,20.62,3.51,17.0,64,6,1,4,2.13,139.3,S4494,10,20.9,8.06,S4564,10,19.96,6.68,210,210,0.314,1.0,H6,2,M,20.43,7.37,106,93,-,S2,AA,0.0,126,,,,,,E,,,,3,7,6,1997
97RA00360,S7065,10,96,1,12,07,89,C,3,1,6.0,Y,96,102,122,0.729,187,187,71,0.289,3.1,60,12.8,,,27.17,4.94,18.2,56,1,1,3-,1.88,117.7,S4579,10,15.92,4.1,S0452,10,17.64,10.55,205,210,0.289,1.0,NICE CTRL RAM,1,CTL,16.78,7.33,110,116,,S4,AAA,0.0,84,C,70,3,5,0,E,,,,5,11,9,1997
97RA00361,S7082,10,96,1,12,43,81,C,3,2,6.0,Y,96,76,122,0.543,151,151,71,0.255,3.1,62,10.4,,,21.67,4.62,21.3,64,2,1,3+,2.07,119.8,S5145,10,9.03,4.34,S1589,10,14.25,7.35,169,210,0.261,1.0,"X,SM.TESTES",3,CTL,11.64,5.85,102,107,,,,0.0,,,,,,,,,,,6,13,10,1997
97RA00362,S7124,10,96,1,13,43,43,F,2,2,5.0,Y,97,80,121,0.56,162,162,71,0.279,3.5,62,10.8,,,21.03,4.64,22.1,64,1,1,3,1.83,126.8,S4811,10,16.75,6.72,S2493,10,15.21,2.15,177,210,0.272,1.0,,1,FW,15.98,4.44,113,114,,S2,AA,0.0,33,W,75,4,5,0,E,,,L-15,5,9,8,1997
97RA00363,S7125,10,96,1,13,43,43,F,2,2,5.0,Y,97,75,121,0.526,150,150,71,0.255,3.0,64,9.0,,,20.26,3.83,18.9,70,7,1,3+,1.83,126.8,S4811,10,16.75,6.72,S2493,10,15.21,2.15,176,210,0.283,1.0,H7,1,FW,15.98,4.44,107,100,,S2,AA,0.0,e.2,C,70,3,5,6,S,,,,5,9,8,1997
97RA00364,S7145,10,96,1,12,43,85,C,2,2,6.0,Y,97,73,121,0.508,139,139,71,0.224,3.1,62,9.0,,,21.3,3.97,18.7,64,7,1,3,1.67,108.7,S4520,10,7.69,2.1,S1645,10,3.3,4.41,160,210,0.244,1.0,"H7,SM.TESTES",3,CTL,5.5,3.26,92,100,,,,0.0,,,,,,,,,,,5,9,8,1997
97RA00365,S7146,10,96,1,10,43,24,M,2,1,5.0,Y,97,112,121,0.812,196,196,71,0.286,2.9,62,11.0,,,21.72,4.14,19.1,64,4,1,3-,1.72,116.8,S4726,10,12.66,2.93,S2579,10,14.77,9.19,224,210,0.314,1.0,NICE,1,M,13.72,6.06,102,108,,S3,AA,0.0,23,C,75,3,5,0,E,,,L-18,5,8,7,1997
97RA00366,S7149,10,96,1,13,43,44,F,2,2,5.0,Y,97,88,121,0.618,171,171,71,0.282,3.1,62,9.4,,,21.42,3.99,18.6,64,7,1,3+,1.61,113.2,S4502,10,11.41,0.43,S2465,10,22.99,10.14,195,210,0.3,1.0,H7,1,FW,17.2,5.29,94,102,,S0,B,0.0,,C,70,4,5,0,E,,,,4,7,6,1997
97RA00367,S7150,10,96,1,13,43,44,F,2,2,5.0,Y,97,92,121,0.663,167,167,71,0.255,2.7,62,9.0,,,21.14,4.88,23.1,64,7,1,2,1.61,113.2,S4502,10,11.41,0.43,S2465,10,22.99,10.14,199,210,0.3,1.0,H7,2,FW,17.2,5.29,91,96,-,S2,AA,0.0,155,,,,,,S,,,,4,7,6,1997
97RA00368,S7155,10,96,1,12,07,90,C,2,1,4.0,Y,97,78,121,0.574,146,146,71,0.231,2.5,64,7.6,,,18.59,3.97,21.3,80,3,1,3-,1.81,99.0,S4434,10,14.25,5.9,S3168,10,13.11,4.26,178,210,0.28,1.0,,1,CTL,13.68,5.08,85,89,,S2,AA,0.0,87a,C,55,3,5,0,S,,,,4,7,5,1997
97RA00369,S7160,10,96,1,13,42,42,F,2,2,7.0,Y,97,87,121,0.619,129,129,71,0.143,3.3,64,9.0,,,17.89,3.93,22.0,80,7,1,3,1.55,95.4,S4871,10,4.56,0.0,S0528,10,11.02,6.18,155,210,0.19,1.0,H7 129#,3,FW,7.79,3.09,90,106,,S1,A,0.0,,,,,,,,,,,6,9,7,1997
97RA00370,S7168,10,96,1,12,07,88,C,2,2,6.0,Y,98,76,120,0.525,169,169,71,0.316,3.2,64,9.2,,,20.58,3.76,18.3,70,1,1,4+,1.97,121.8,S4900,10,6.6,2.15,S1329,10,6.85,3.93,187,210,0.311,1.0,,1,CTL,6.73,3.04,101,103,,S1,A,0.0,88,C,75,3,5,0,E,,,,5,12,10,1997
97RA00371,S7169,10,96,1,12,07,88,C,2,2,6.0,Y,98,87,120,0.604,171,171,71,0.286,3.1,64,7.8,,,19.57,3.79,19.4,70,2,1,3+,1.97,121.8,S4900,10,6.6,2.15,S1329,10,6.85,3.93,195,210,0.303,1.0,,3,CTL,6.73,3.04,97,95,,S1,A,0.0,,,,,,,,,,,5,12,10,1997
97RA00372,S7184,10,96,1,13,42,44,F,1,1,3.0,Y,98,95,120,0.705,147,147,71,0.177,3.0,64,10.4,,,19.6,4.1,20.9,70,2,1,3,1.56,90.5,S4502,10,11.41,0.43,S4688,10,11.17,2.36,181,210,0.241,1.0,,1,FW,11.29,1.4,85,108,,S3,AA,0.0,34,C,60,3,5,0,E,,,,3,3,2,1997
97RA00373,S7189,10,96,1,11,07,34,R,2,2,6.0,Y,98,77,120,0.545,162,162,71,0.289,2.9,60,8.8,,,23.88,4.6,19.3,60,1,1,3+,1.77,119.5,S5177,10,20.7,8.45,S1690,10,20.42,6.92,183,210,0.297,1.0,,1,LBW,20.56,7.69,97,95,,S0,B,0.0,,C,60,3,5,0,E,,,,5,10,9,1997
97RA00374,S7208,10,96,1,10,07,22,M,1,1,7.0,Y,98,105,120,0.754,188,188,71,0.282,3.1,64,11.8,,,20.39,4.14,20.3,70,2,1,3-,1.51,108.6,S4494,10,20.9,8.06,S0128,10,7.03,0.2,202,210,0.272,1.0,"NICE,X,37%FER",1,M,13.97,4.13,103,116,,S1,A,0.0,24,C,75,4,5,0,E,,,L-17,7,10,9,1997
97RA00375,S7251,10,96,1,ch,07,-0-,c,2,2,4.5,Y,99,65,123,0.442,134,134,72,0.238,0.0,62,7.4,,,0.0,0.0,0.0,,,1,,1.74,118.1,S1497,10,0.0,7.79,S3419,10,0.73,-1.76,149,210,0.238,1.0,,3,CH,0.37,3.02,,,,S1,A,0.0,,,,,,,,,,,4,6,6,1997
97RA00376,S7261,10,96,1,11,07,33,R,2,2,3.0,Y,99,76,119,0.536,167,167,71,0.31,2.7,60,9.2,,,22.9,4.65,20.3,62,3,1,3-,1.99,126.9,S4764,10,15.76,7.39,S4481,10,17.03,6.43,197,210,0.339,1.0,NICE,1,LBW,16.4,6.91,104,95,,S1,A,0.0,e.3,C,50,3,5,0,S,,,,3,6,5,1997
97RA00377,S7282,10,96,1,11,07,31,R,2,2,6.0,Y,100,86,120,0.607,158,158,71,0.247,2.4,62,9.0,,,21.27,4.17,19.6,64,3,1,3-,1.68,122.8,S4829,10,22.16,8.37,S0626,10,16.93,9.2,175,210,0.251,1.0,,1,LBW,19.55,8.79,101,93,,S3,AA,0.0,11,C,75,4,5,0,E,,,,5,9,9,1997
97RA00378,S7286,10,96,1,12,42,91,C,2,2,5.0,Y,100,72,118,0.499,154,154,71,0.279,2.8,64,10.0,,,19.54,3.51,18.0,70,2,1,5+,1.83,131.3,S4785,10,8.6,1.46,S2279,10,19.74,0.4,174,210,0.286,1.0,F5+,3,CTL,14.17,0.93,106,104,,MO,MOR,0.0,LIB,,,,,,,,,,5,9,9,1997
97RA00379,S7305,10,96,1,10,07,22,M,3,2,7.0,Y,100,95,120,0.692,184,184,71,0.305,2.8,64,9.2,,,21.14,3.71,17.5,64,4,1,3-,2.0,138.3,S4494,10,20.9,8.06,S0740,10,10.2,7.3,217,210,0.344,1.0,"?SAVE,JUMPER",2,M,15.55,7.68,108,98,-,SP,B,0.0,125,,,,,,E,,,,6,14,12,1997
97RA00380,S7316,10,96,1,10,43,21,M,2,2,5.0,Y,100,89,120,0.642,164,164,71,0.257,3.1,62,8.6,,,20.69,3.92,18.9,64,2,1,3,1.83,123.2,S5283,10,10.3,3.55,S2828,10,15.05,4.23,176,210,0.245,1.0,,1,M,12.68,3.89,98,98,,S1,A,0.0,,C,60,3,5,0,E,,,,4,9,8,1997
97RA00381,S7321,10,96,1,10,43,24,M,2,2,7.0,Y,100,85,120,0.606,165,165,71,0.274,2.3,62,7.4,,,22.03,4.44,20.2,64,1,1,3-,1.73,130.3,S4726,10,12.66,2.93,S0802,10,7.7,4.77,184,210,0.279,1.0,,3,M,10.18,3.85,98,82,,SP,B,0.0,UTE,,,,,,,,,,6,11,11,1997
97RA00382,S7329,10,96,1,12,43,88,C,2,2,6.0,Y,101,76,119,0.53,154,154,71,0.267,3.1,64,9.0,,,18.73,3.7,19.8,80,1,1,3,1.77,130.8,S4900,10,6.6,2.15,S1829,10,19.95,-0.49,176,210,0.282,1.0,4TEATS,3,CTL,13.28,0.83,105,103,,D4,DUD,0.0,LIB,,,,,,,,,,6,10,10,1997
97RA00383,S7339,10,96,1,12,43,85,C,1,1,7.0,Y,101,118,119,0.846,182,182,71,0.219,3.1,62,11.2,,,21.34,4.39,20.6,64,4,1,2-,1.82,133.7,S4520,10,7.69,2.1,S0420,10,21.88,10.63,206,210,0.248,1.0,"NICE, DUD",1,CTL,14.79,6.37,110,112,,MO,MOR,0.0,LIB,C,70,3,5,0,E,,,,6,12,11,1997
97RA00384,S7340,10,96,1,10,07,23,M,2,2,7.0,Y,101,80,119,0.589,174,174,71,0.322,2.5,64,8.4,,,20.93,3.6,17.2,64,1,1,3+,1.64,131.0,S4980,10,13.82,6.55,S0573,10,16.95,8.18,196,210,0.327,1.0,,2,M,15.39,7.37,107,91,-,S2,AA,0.0,128,,,,,,E,,,,6,10,10,1997
97RA00385,S7352,10,96,1,10,07,22,M,1,1,3.0,Y,101,101,119,0.736,178,178,71,0.264,2.6,62,11.0,,,22.1,4.52,20.5,62,3,2,3,1.7,112.7,S4494,10,20.9,8.06,S4916,10,7.6,-1.54,185,210,0.237,1.0,,2,M,14.25,3.26,97,105,-,S2,AA,0.0,131,,,,,,E,,,,3,4,4,1997
97RA00386,S7359,10,96,1,10,43,24,M,1,1,3.0,Y,101,121,119,0.878,185,185,71,0.219,3.1,64,9.8,,,19.28,3.47,18.0,70,2,1,3+,1.7,120.4,S4726,10,12.66,2.93,S4834,10,12.62,0.56,211,210,0.254,1.0,NICE,1,M,12.64,1.75,99,106,,S1,A,0.0,24a,C,50,3,5,0,S,,,L-13,3,4,4,1997
97RA00387,S7399,10,96,1,12,42,83,C,2,2,7.0,Y,102,87,116,0.647,169,169,71,0.279,3.1,64,8.8,,,19.95,3.88,19.5,70,5,1,3+,1.73,118.5,S4490,10,0.0,8.66,S0590,10,-2.9,-2.1,194,210,0.3,1.0,H5,3,CTL,-1.45,3.28,97,100,,SP,B,0.0,,,,,,,,,,,6,11,10,1997
97RA00388,S7405,10,96,1,ch,07,-2-,h,1,2,3.5,Y,102,58,120,0.414,119,119,72,0.21,0.0,60,5.8,,,0.0,0.0,0.0,,,1,,1.7,115.4,S1908,10,0.0,5.84,S4366,10,0.28,0.11,138,210,0.227,1.0,,3,CH,0.14,2.98,,,,S0,B,0.0,,,,,,,,,,,3,4,5,1997
97RA00389,S7424,10,96,1,ch,31,-0-,c,3,2,3.0,Y,102,85,120,0.634,170,170,72,0.293,0.0,60,9.6,,,0.0,0.0,0.0,,,1,,2.33,144.3,S0423,10,17.89,7.43,S5309,10,6.66,0.59,190,210,0.297,1.0,BLK SPOT,3,CH,12.28,4.01,,,,D4,DUD,0.0,,,,,,,,,,,3,7,6,1997
97RA00390,S7426,10,96,1,ch,31,-0-,c,3,2,3.0,Y,102,86,120,0.632,163,163,72,0.266,0.0,62,8.8,,,0.0,0.0,0.0,,,1,,2.33,144.3,S0423,10,17.89,7.43,S5309,10,6.66,0.59,190,210,0.295,1.0,ENTR,1,CH,12.28,4.01,,,,D4,DUD,0.0,LIB,,,,,,,,,,3,7,6,1997
97RA00391,S7429,10,96,1,12,07,86,C,3,2,4.0,Y,102,73,118,0.536,156,156,71,0.284,2.5,62,8.2,,,21.63,3.64,16.8,64,2,1,3+,2.12,117.0,S4476,10,17.45,6.64,S3848,10,15.99,4.0,174,210,0.285,1.0,,1,CTL,16.72,5.32,100,89,,D4,DUD,0.0,LIB,C,65,3,5,0,E,,,,4,9,6,1997
97RA00392,S7440,10,96,1,12,43,81,C,3,2,7.0,Y,102,82,118,0.596,171,171,71,0.305,2.8,62,10.2,,,20.93,4.42,21.1,64,5,1,3,2.0,141.3,S5145,10,9.03,4.34,S0866,10,15.69,3.07,190,210,0.304,1.0,"H5,MAGGOTS ok",2,CTL,12.36,3.71,112,104,-,SP,B,0.0,153,,,,,,E,,,,6,14,13,1997
97RA00393,S7457,10,96,1,12,07,87,C,2,1,3.0,Y,102,83,116,0.644,132,132,71,0.167,2.4,64,6.0,,,17.13,3.78,22.1,80,1,1,3-,1.85,102.5,S4855,10,12.94,4.79,S4728,10,15.84,6.54,151,210,0.19,1.0,"X,THIN,X,BACK",3,CTL,14.39,5.67,73,82,,,,0.0,,,,,,,,,,,3,5,3,1997
97RA00394,S7459,10,96,1,12,42,86,C,2,2,7.0,Y,102,86,116,0.631,154,154,71,0.231,2.8,62,8.8,,,21.02,4.44,21.1,64,6,1,3,1.82,101.3,S4476,10,17.45,6.64,S0641,10,19.06,2.69,179,210,0.261,1.0,H6,3,CTL,18.26,4.67,94,96,,D4,DUD,0.0,LIB,,,,,,,,,,6,12,8,1997
97RA00395,S7463,10,96,1,12,07,80,C,2,2,7.0,Y,103,73,115,0.526,144,144,71,0.241,2.8,62,8.0,,,21.17,4.05,19.1,64,7,1,3-,1.78,126.4,S4716,10,8.82,5.27,S0047,10,9.86,2.05,145,210,0.202,1.0,H7,3,CTL,9.34,3.66,102,92,,S1,A,0.0,,,,,,,,,,,7,13,12,1997
97RA00396,S7472,10,96,1,13,42,41,F,1,1,7.0,Y,103,85,115,0.589,181,181,71,0.327,3.0,64,12.6,,,19.84,4.19,21.1,70,6,1,3,1.46,106.9,S4837,10,8.01,0.04,S0795,10,14.05,2.81,190,210,0.294,1.0,"X,UGLY,H6",1,FW,11.03,1.43,104,119,,S2,AA,0.0,31,C,65,3,5,0,E,,,L-1,6,8,8,1997
97RA00397,S7478,10,96,1,13,43,41,F,2,2,5.0,Y,103,90,115,0.678,167,167,71,0.262,3.1,62,10.8,,,22.0,4.37,19.9,64,1,1,5,1.83,141.0,S4837,10,8.01,0.04,S2829,10,29.8,12.17,180,210,0.252,1.0,"F5,LAME",3,FW,18.91,6.11,113,109,,S4,AAA,0.0,,,,,,,,,,,5,9,9,1997
97RA00398,S7508,10,96,1,13,43,41,F,2,1,8.0,Y,103,89,115,0.678,157,157,71,0.231,2.8,64,10.2,,,19.91,4.88,24.5,70,1,1,4-,1.63,119.9,S4837,10,8.01,0.04,S8702,19,15.26,8.94,160,210,0.199,1.0,SIZE,2,FW,11.64,4.49,103,105,-,S2,AA,0.0,152,,,,,,S,,,,8,13,12,1997
97RA00399,S7529,10,96,1,10,42,23,M,2,2,6.0,Y,104,102,114,0.766,196,196,71,0.32,3.5,64,10.4,,,20.02,4.36,21.8,70,2,1,3,1.68,133.6,S4980,10,13.82,6.55,S0362,10,14.83,6.04,202,210,0.28,1.0,"X,52%FERT",1,M,14.33,6.3,116,113,,S1,A,0.0,21,C,60,3,5,0,E,,,L-11,5,9,9,1997
97RA00400,S7539,10,96,1,ch,07,-0-,h,3,3,5.5,Y,104,74,118,0.551,160,160,72,0.297,0.0,60,7.4,,,0.0,0.0,0.0,,,1,,1.67,110.7,S1908,10,0.0,5.84,S2276,10,1.37,-0.65,195,210,0.343,1.0,,1,CH,0.69,2.6,,,,D4,DUD,0.0,LIB,,,,,,,,,,4,9,9,1997
97RA00401,S7540,10,96,1,ch,07,-0-,h,3,3,5.5,Y,104,82,118,0.617,145,145,72,0.217,0.0,60,7.8,,,0.0,0.0,0.0,,,1,,1.67,110.7,S1908,10,0.0,5.84,S2276,10,1.37,-0.65,176,210,0.266,1.0,"X,H7,ABS.FOOT",6,CH,0.69,2.6,,,,S2,AA,0.0,,,,,,,,,,,4,9,9,1997
97RA00402,S7565,10,96,1,ch,07,-0-,c,2,2,5.5,Y,104,76,118,0.553,152,152,72,0.262,0.0,62,8.2,,,0.0,0.0,0.0,,,1,,1.37,90.3,S0423,10,17.89,7.43,S2271,10,0.33,0.0,167,210,0.258,1.0,,3,CH,9.11,3.72,,,,S2,AA,0.0,,,,,,,,,,,4,6,5,1997
97RA00403,S7566,10,96,1,ch,07,-0-,c,2,2,5.5,Y,104,85,118,0.617,152,152,72,0.231,0.0,60,8.6,,,0.0,0.0,0.0,,,1,,1.37,90.3,S0423,10,17.89,7.43,S2271,10,0.33,0.0,168,210,0.235,1.0,,3,CH,9.11,3.72,,,,S3,AA,0.0,,,,,,,,,,,4,6,5,1997
97RA00404,S7578,10,96,1,10,07,23,M,1,1,6.0,Y,105,96,113,0.707,168,168,71,0.245,2.8,62,10.2,,,21.34,4.05,19.0,64,2,1,3-,1.57,110.5,S4980,10,13.82,6.55,S1380,10,13.13,3.02,187,210,0.255,1.0,DUD,2,M,13.48,4.79,94,103,-,D4,DUD,0.0,LIB,,,,,,E,,,,5,8,8,1997
97RA00405,S7603,10,96,1,ch,07,-0-,h,1,1,3.5,Y,105,91,117,0.664,164,164,72,0.252,0.0,62,10.2,,,0.0,0.0,0.0,,,1,,1.7,117.5,S1390,10,0.0,4.23,S4379,10,0.75,0.0,183,210,0.261,1.0,,1,CH,0.38,2.12,,,,D4,DUD,0.0,,,,,,,,,,,3,4,4,1997
97RA00406,S7604,10,96,1,ch,07,-2-,c,3,3,5.5,Y,105,63,117,0.463,131,131,72,0.234,0.0,60,7.2,,,0.0,0.0,0.0,,,1,,1.77,107.3,S0423,10,17.89,7.43,S2255,10,2.79,-0.63,146,210,0.235,1.0,,3,CH,10.34,3.4,,,,D4,DUD,0.0,,,,,,,,,,,4,10,8,1997
97RA00407,S7607,10,96,1,12,07,87,C,1,1,9.0,Y,106,85,112,0.618,169,169,71,0.286,3.0,64,6.4,,,19.29,3.7,19.2,70,2,1,3+,2.0,109.3,S4855,10,12.94,4.79,S8416,19,13.94,4.21,200,210,0.322,1.0,"flwt 6.4,DUD",2,CTL,13.44,4.5,92,87,-,D4,DUD,0.0,LIB,,,,,,E,,,,9,18,13,1997
97RA00408,S7611,10,96,1,ch,01,-0-,h,2,2,4.5,Y,106,80,116,0.579,167,167,72,0.3,0.0,62,9.0,,,0.0,0.0,0.0,,,1,,1.41,96.6,T2864,44,0.0,2.68,S2231,10,4.41,1.51,194,210,0.323,1.0,,1,CH,2.21,2.1,,,,S3,AA,0.0,LIB,,,,,,,,,,3,5,5,1997
97RA00409,S7612,10,96,1,ch,01,-0-,h,2,2,4.5,Y,106,79,116,0.574,170,170,72,0.314,0.0,60,9.4,,,0.0,0.0,0.0,,,1,,1.41,96.6,T2864,44,0.0,2.68,S2231,10,4.41,1.51,192,210,0.32,1.0,,3,CH,2.21,2.1,,,,S1,A,0.0,,,,,,,,,,,3,5,5,1997
97RA00410,S7625,10,96,1,ch,31,-2-,h,1,1,5.5,Y,107,101,115,0.745,172,172,72,0.245,0.0,60,9.4,,,0.0,0.0,0.0,,,1,,1.17,76.6,L6868,03,10.31,1.17,S2168,10,-3.8,4.38,201,210,0.283,1.0,,3,CH,3.26,2.78,,,,D4,DUD,0.0,,,,,,,,,,,3,4,4,1997
97RA00411,S7629,10,96,1,11,07,34,R,2,1,3.0,Y,107,95,113,0.742,177,177,71,0.281,2.8,62,9.0,,,21.75,4.51,20.7,64,2,1,3,1.85,102.5,S5177,10,20.7,8.45,S4763,10,14.56,7.39,186,210,0.256,1.0,,3,LBW,17.63,7.92,86,96,,D4,DUD,0.0,LIB,,,,,,,,,,2,5,3,1997
97RA00412,S7641,10,96,1,11,07,31,R,1,1,3.0,Y,108,94,112,0.719,178,178,71,0.288,2.6,62,9.2,,,21.59,3.86,17.9,64,1,1,3,1.56,110.0,S4829,10,22.16,8.37,S5041,10,21.43,6.59,196,210,0.287,1.0,,1,LBW,21.8,7.48,95,96,,S4,AAA,0.0,e3a,C,70,3,5,0,E,,,,3,3,3,1997
97RA00413,S7643,10,96,1,12,42,91,C,2,2,7.0,Y,108,77,112,0.568,146,146,71,0.236,2.6,64,8.2,,,20.33,3.69,18.1,70,2,1,3,1.46,104.0,S4785,10,8.6,1.46,S0823,10,7.3,4.52,169,210,0.259,1.0,,3,CTL,7.95,2.99,84,91,,S1,A,0.0,UTE,,,,,,,,,,5,8,8,1997
97RA00414,S7651,10,96,1,ch,00,j.6,h,2,1,1.0,Y,109,90,113,0.699,181,181,72,0.314,0.0,62,8.4,,,0.0,0.0,0.0,,,1,,2.0,131.5,T4244,44,6.54,3.34,S6429,10,0.0,0.0,197,210,0.303,1.0,,1,CH,3.27,1.67,,,,S2,AA,0.0,LIB,,,,,,,,,,1,2,2,1997
97RA00415,S7659,10,96,1,13,43,43,F,1,1,3.0,Y,109,87,111,0.679,157,157,71,0.24,2.9,62,9.4,,,20.63,3.99,19.4,64,3,1,5+,1.7,100.6,S4811,10,16.75,6.72,S4784,10,21.75,3.63,174,210,0.245,1.0,"F5+,SEMEN=Q&S",1,FW,19.25,5.18,93,101,,S1,A,0.0,,C,60,3,10,12,Q,,,,3,4,3,1997
97RA00416,S7661,10,96,1,13,43,42,F,1,1,3.0,Y,109,90,111,0.679,177,177,71,0.298,2.7,64,8.8,,,19.58,3.64,19.6,70,3,1,3-,1.56,85.6,S4871,10,4.56,0.0,S4928,10,4.96,4.03,194,210,0.293,1.0,,2,FW,4.76,2.02,85,95,-,S1,A,0.0,149,,,,,,E,,,,2,3,2,1997
97RA00417,S7686,10,96,1,ch,31,j.5,h,1,1,2.0,Y,115,81,107,0.631,171,171,72,0.31,0.0,60,7.4,,,0.0,0.0,0.0,,,1,,1.5,92.5,A1444,04,11.41,4.26,S6486,10,7.61,1.1,185,210,0.295,1.0,BAD EYE 7/29,3,CH,9.51,2.68,,,,S2,AA,0.0,,,,,,,,,,,2,3,2,1997
97RA00418,S7720,10,96,1,ch,00,j.0,c,1,1,2.0,Y,122,72,100,0.623,153,153,72,0.279,0.0,62,7.0,,,0.0,0.0,0.0,,,1,,1.5,125.0,T4367,44,7.05,5.6,S6551,10,0.0,0.0,171,210,0.28,1.0,,3,CH,3.53,2.8,,,,S3,AA,0.0,,,,,,,,,,,2,3,3,1997
97RA00419,S7725,10,96,1,ch,00,j.4,c,1,1,2.0,Y,123,67,99,0.566,139,139,72,0.248,0.0,60,6.0,,,0.0,0.0,0.0,,,1,,2.5,39.5,A1297,04,10.18,3.24,S6562,10,0.0,2.23,160,210,0.263,1.0,,3,CH,5.09,2.74,,,,S3,AA,0.0,,,,,,,,,,,2,5,1,1997
97RA00420,T4696,44,95,1,42,02,902,C,2,1,3.0,M,100,88,119,0.655,188,148,72,0.202,3.3,62,11.8,,,23.11,4.22,18.3,62,3,1,2-,1.62,74.0,T3946,44,0.0,0.0,T3896,44,0.0,0.0,204,210,0.267,2.0,H3,3,CTL,5.79,-1.66,89,104,,S1,A,83.3,,,,,,,,,,,3,5,2,1997
97RA00421,T4700,44,95,1,41,02,411,M,2,2,6.0,M,100,102,119,0.756,198,166,72,0.215,3.7,60,12.0,,,26.32,5.02,18.9,58,2,1,2,1.59,101.0,T3957,44,0.0,0.0,T1488,44,0.0,0.0,225,210,0.258,2.0,,2,LBW,21.87,12.6,109,105,-,S1,A,86.5,184,,,,,,E,,,,6,11,7,1997
97RA00422,T4704,44,95,1,41,02,413,M,2,2,6.0,M,100,88,119,0.641,177,147,72,0.199,3.3,62,10.2,,,22.25,3.99,17.9,62,2,1,2+,1.59,115.0,T3916,44,0.0,0.0,T0969,44,0.0,0.0,205,210,0.249,2.0,LOW LIB,3,LBW,25.8,11.89,113,97,,S0,B,0.0,,,,,,,,,,,6,11,9,1997
97RA00423,T4706,44,95,1,42,02,882,C,1,1,4.0,Y,101,79,118,0.581,162,132,72,0.178,3.0,60,10.2,,,25.82,4.62,17.9,58,1,1,3-,1.46,94.5,T4079,44,0.0,0.0,T4108,44,0.0,0.0,185,210,0.211,2.0,,3,CTL,1.18,-3.94,90,92,,S2,AA,0.0,UTE,,,,,,,,,,3,5,5,1997
97RA00424,T4709,44,95,1,41,02,413,M,2,1,5.0,M,101,100,120,0.738,188,154,72,0.183,3.0,62,10.0,,,22.09,4.1,18.6,62,2,1,2,1.79,118.6,T3916,44,0.0,0.0,T2618,44,0.0,0.0,217,210,0.248,2.0,4TEATS,2,LBW,23.63,8.26,105,94,-,S2,AA,0.0,183,,,,,,E,,,,5,10,8,1997
97RA00425,T4723,44,95,1,42,02,912,C,1,1,4.0,Y,101,85,118,0.627,194,146,72,0.205,3.1,64,11.4,,,22.01,3.77,17.1,64,2,1,2+,1.33,97.9,T3845,44,0.0,0.0,T4125,44,0.0,0.0,207,210,0.252,2.0,only 3 /sire,3,CTL,1.17,-0.73,95,101,,S3,AA,90.0,UTE,,,,,,,,,,3,4,5,1997
97RA00426,T4748,44,95,1,42,02,842,C,2,2,4.0,M,102,76,119,0.56,163,118,72,0.142,3.1,60,9.2,,,22.53,4.36,19.4,62,3,1,3,1.37,69.9,T3898,44,0.0,0.0,T2999,44,0.0,0.0,195,210,0.215,2.0,H3,3,CTL,4.78,-1.79,78,91,,S3,AA,75.0,UTE,,,,,,,,,,3,5,4,1997
