UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVSIR95,DAM,DBRD,EBVLWW_DAM,EBVDAM95,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW95,M_IDX,F_IDX,WRK,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,DEC6,YRREC
95RA00159,A1638,04,94,2,73,30,  4,H,2,2,3.5,,240,60,99,0.493,0,0,177,0.0,0.0,56,7.1,,,0.0,,,1,,2.0,103.0,L9460,03,0.0,0.0,L7535,03,2.86,4.46,0,0,0.0,0.5,,1,-FL,2.86,4.46,108,,,S4,AAA,100.0,743,,,,,,S,,,,-FL,1995
95RA00160,A1645,04,94,2,73,30,  3,L,2,2,6.0,,241,52,98,0.414,0,0,177,0.0,0.0,60,4.9,,,0.0,,,1,,1.67,113.3,L9542,03,0.0,0.0,L3031,03,0.0,0.0,0,0,0.0,0.5,,1,-FL,0.0,0.0,112,,,S5,AAA,100.0,741,,,,,,S,,,,-FL,1995
95RA00161,A1646,04,94,2,73,30,  2,H,2,1,6.0,,241,82,98,0.714,0,0,177,0.0,0.0,60,7.1,,,0.0,,,1,,1.33,68.7,L9477,03,0.0,0.0,L2682,03,0.0,0.0,0,0,0.0,0.5,,F,-FL,0.0,0.0,93,,,S5,AAA,,,,,,,,,,,,,1995
95RA00162,A1664,04,94,2,73,30,  1,L,3,1,6.0,,243,66,96,0.572,0,0,177,0.0,0.0,60,7.1,,,0.0,,,1,,1.67,84.5,L9401,03,0.0,0.0,L2578,03,0.0,0.0,0,0,0.0,0.5,,F,-FL,0.0,0.0,98,,,S5,AAA,,,,,,,,,,,,,1995
95RA00163,A1668,04,94,2,73,30,  8,H,2,2,5.0,,243,60,96,0.51,0,0,177,0.0,0.0,56,4.9,,,0.0,,,1,,1.4,71.2,L9440,03,0.0,0.0,L4634,03,0.0,0.0,0,0,0.0,0.5,,F,-FL,0.0,0.0,84,,,S6,AAA,,,,,,,,,,,,,1995
95RA00164,A1670,04,94,2,73,30,  7,L,1,1,6.0,,244,60,95,0.535,0,0,177,0.0,0.0,58,5.3,,,0.0,,,1,,1.67,84.3,L9388,03,0.0,0.0,L2863,03,0.0,0.0,0,0,0.0,0.5,,F,-FL,0.0,0.0,96,,,S2,AA,,,,,,,,,,,,,1995
95RA00165,A1678,04,94,2,73,30,  3,L,1,1,3.5,,244,68,95,0.596,0,0,177,0.0,0.0,60,4.6,,,0.0,,,1,,1.0,70.0,L9542,03,0.0,0.0,L7630,03,12.47,9.42,0,0,0.0,0.5,,F,-FL,12.47,9.42,88,,,S4,AAA,,,,,,,,,,,,,1995
95RA00166,A1684,04,94,2,73,30,  8,H,3,2,4.0,,244,54,95,0.465,0,0,177,0.0,0.0,60,5.1,,,0.0,,,1,,2.25,120.8,L9440,03,0.0,0.0,L5901,03,0.0,0.0,0,0,0.0,0.5,DOG KILL 0895,6,-FL,0.0,0.0,121,,,,,,,,,,,,,,,,,1995
95RA00167,A1688,04,94,2,73,30,  4,H,1,1,9.0,,246,65,93,0.57,0,0,177,0.0,0.0,60,6.0,,,0.0,,,1,,1.33,82.6,L9460,03,0.0,0.0,Y9053,02,0.0,0.0,0,0,0.0,0.5,,F,-FL,0.0,0.0,96,,,S3,AA,,,,,,,,,,,,,1995
95RA00168,A1689,04,94,2,73,30,  9,L,2,2,4.5,,246,57,93,0.514,0,0,177,0.0,0.0,60,4.9,,,0.0,,,1,,1.5,79.0,L9432,03,0.0,0.0,L5596,03,3.68,4.46,0,0,0.0,0.5,,F,-FL,3.68,4.46,91,,,S3,AA,,,,,,,,,,,,,1995
95RA00169,A1693,04,94,2,73,30,  8,H,1,1,7.0,,246,66,93,0.568,0,0,177,0.0,0.0,58,5.7,,,0.0,,,1,,1.43,98.1,L9440,03,0.0,0.0,L1161,03,0.0,0.0,0,0,0.0,0.5,,F,-FL,0.0,0.0,109,,,S2,AA,,,,,,,,,,,,,1995
95RA00170,A1719,04,94,2,73,30,  6,H,1,1,6.0,,248,61,91,0.536,0,0,177,0.0,0.0,58,5.7,,,0.0,,,2,,1.83,84.5,L9614,03,0.0,0.0,L2642,03,0.0,0.0,0,0,0.0,0.5,,F,-FL,0.0,0.0,96,,,S6,AAA,,,,,,,,,,,,,1995
95RA00171,A1743,04,94,2,73,30,  6,H,1,1,4.0,,253,79,86,0.773,0,0,177,0.0,0.0,60,6.4,,,0.0,,,3,,0.5,34.3,L9614,03,0.0,0.0,L6201,03,0.0,0.0,0,0,0.0,0.5,,F,-FL,0.0,0.0,70,,,S5,AAA,,,,,,,,,,,,,1995
95RA00172,K6662,63,93,1,62,06,863,R,2,2,6.0,1,97,101,118,0.76,222,173,80,0.251,3.3,58,14.3,52.7,7.5,27.0,56,1,1,2,1.59,118.4,K5613,63,6.14,5.8,K3249,63,0.89,2.11,232,191,0.292,2.0,,2,LBW,3.52,3.95,106,107,W,S3,AA,,192,,,,,,,YES,N,,,1995
95RA00173,K6663,63,93,1,62,06,893,C,2,2,4.0,1,97,103,118,0.769,218,172,80,0.24,3.1,58,10.0,39.9,4.0,29.12,54,3,3,3+,1.56,124.9,K5675,63,12.49,9.59,K4448,63,16.67,11.19,224,191,0.24,2.0,"3SCUR,F_IDX",3,CTL,14.58,10.39,87,78,W,S1,A,,,,,,,,,,,,,1995
95RA00174,K6664,63,93,1,62,06,893,C,2,2,4.0,1,97,100,118,0.747,196,153,80,0.185,2.9,60,11.5,38.5,4.4,25.06,58,2,1,3+,1.56,124.9,K5675,63,12.49,9.59,K4448,63,16.67,11.19,219,191,0.24,2.0,,2,CTL,14.58,10.39,87,83,W,S1,A,,196,,,,,,,YES,N,,,1995
95RA00175,K6665,63,93,1,62,06,883,M,1,1,3.0,1,98,119,117,0.899,240,186,80,0.233,4.1,56,18.9,56.7,10.7,29.0,54,2,2,2,1.46,104.8,K5632,63,2.94,5.54,K5552,63,11.9,7.69,260,191,0.316,2.0,,2,ADG,7.42,6.62,115,137,W,S3,AA,,193,,,,,,,YES,N,,,1995
95RA00176,K6671,63,93,1,62,06,863,C,2,2,3.0,1,98,91,117,0.686,196,148,80,0.199,3.4,60,11.7,49.7,5.8,26.8,56,1,1,3-,1.21,92.0,K5613,63,6.14,5.8,K5673,63,8.05,5.77,221,191,0.225,2.0,M_IDX,3,CTL,7.09,5.78,82,96,W,S1,A,,,,,,,,,,,,,1995
95RA00177,K6673,63,93,1,60,06,604,R,2,2,4.0,1,99,91,116,0.685,202,162,80,0.247,3.2,60,13.2,52.1,6.9,25.96,58,2,1,3+,1.56,111.7,K5317,63,10.13,5.64,K4936,63,12.86,6.98,236,191,0.289,2.0,UTAH ?bad eye,2,LBW,11.49,6.31,105,104,W,D4,DUD,,UTE,,,,,,,NO,N,,,1995
95RA00178,K6701,63,93,1,62,06,893,R,3,1,4.0,1,101,112,114,0.891,201,171,80,0.206,3.0,60,8.7,47.4,4.1,26.65,56,2,1,2-,2.06,140.8,K5675,63,12.49,9.59,K4772,63,23.75,17.06,226,191,0.24,2.0,bred 26 of 27,2,LBW,18.12,13.32,87,80,W,S1,A,,194,,,,,,,YES,N,,,1995
95RA00179,K6708,63,93,1,62,06,843,C,1,1,3.0,1,102,107,113,0.832,175,165,80,0.202,2.8,62,10.8,40.3,4.4,27.76,56,2,3,3+,1.21,68.6,K5379,63,12.51,6.2,K5173,63,5.36,2.49,213,191,0.216,2.0,M_IDX,3,CTL,8.94,4.35,79,79,W,S1,A,,,,,,,,,,,,,1995
95RA00180,K6741,63,93,1,60,06,602,R,2,1,6.0,1,103,107,112,0.856,208,171,80,0.223,3.9,56,11.0,63.4,7.0,31.4,48,2,1,3,1.6,120.1,K5608,63,15.87,13.07,K3470,63,16.8,9.67,237,191,0.257,2.0,COARSE,3,LBW,16.34,11.37,93,107,W,S1,A,,,,,,,,,,,,,1995
95RA00181,K6748,63,93,1,62,06,833,C,1,1,4.0,1,104,118,111,0.923,214,176,80,0.202,3.3,60,13.4,48.7,6.5,27.97,54,1,1,3+,1.45,117.2,K5247,63,9.33,7.78,K4858,63,9.71,7.14,243,191,0.254,2.0,,2,CTL,9.52,7.45,92,100,W,SP,B,,191,,,,,,,YES,N,,,1995
95RA00182,K6766,63,93,1,62,06,873,R,3,1,7.0,1,104,93,111,0.757,197,160,80,0.233,2.8,58,9.9,43.4,4.3,29.0,54,2,1,2+,2.0,146.5,K5624,63,-1.74,1.55,K2715,63,13.92,9.43,229,191,0.266,2.0,,2,LBW,6.09,5.49,97,77,W,S2,AA,,180,,,,,,,YES,R,M6468,,1995
95RA00183,K6783,63,93,1,62,06,903,C,2,1,4.0,1,105,109,110,0.899,226,183,80,0.258,3.8,56,12.3,63.0,7.7,34.32,46,2,1,2-,1.56,125.3,K5511,63,3.99,1.17,K4603,63,1.12,5.0,258,191,0.284,2.0,COARSE,3,CTL,2.55,3.08,103,110,W,S3,AA,,,,,,,,,,,,,1995
95RA00184,K6796,63,93,1,00,05,338,H,1,1,6.0,1,105,110,110,0.882,199,177,,0.233,0.0,0,0.0,0.0,,0.0,,,1,,1.68,110.4,00338,00,0.0,0.0,K3391,63,17.85,11.87,227,191,0.222,2.0,NO WOOL DATA,2,HMD,17.85,5.93,,,W,S3,AA,,173,,,,,,,YES,N,,,1995
95RA00185,K6799,63,93,1,62,06,903,C,2,1,7.0,1,105,109,110,0.883,196,159,80,0.174,3.2,58,11.2,46.8,5.2,27.16,56,3,1,3+,1.63,121.3,K5511,63,3.99,1.17,K2281,63,15.99,9.75,220,191,0.222,2.0,"3SCUR,M_IDX",3,CTL,9.99,5.46,81,90,W,S2,AA,,,,,,,,,,,,,1995
95RA00186,K6811,63,93,1,62,06,873,C,2,2,3.0,1,107,92,108,0.755,212,168,80,0.265,3.2,60,11.0,49.0,5.4,26.56,56,1,1,2-,1.46,120.1,K5624,63,-1.74,1.55,K5201,63,10.18,7.12,242,191,0.31,2.0,UTAH eyedroop,2,CTL,4.22,4.33,113,92,W,S4,AAA,,UTE,,,,,,,NO,N,,,1995
95RA00187,K6832,63,93,1,60,06,602,M,3,1,3.0,1,107,86,108,0.706,210,168,80,0.286,3.2,58,11.2,53.8,6.0,29.0,54,2,1,3+,1.83,111.9,K5608,63,15.87,13.07,K5203,63,10.3,9.01,232,191,0.307,2.0,,2,ADG,13.08,11.04,112,93,W,S3,AA,,182,,,,,,,YES,R,M6470,,1995
95RA00188,K6851,63,93,1,62,06,883,C,2,2,7.0,1,108,104,107,0.844,223,168,80,0.223,3.6,58,17.7,51.0,9.0,27.0,56,1,1,2,1.54,125.8,K5632,63,2.94,5.54,K2161,63,14.26,8.48,255,191,0.289,2.0,bred 8 of 9,2,CTL,8.6,7.01,105,121,W,S1,A,,181,,,,,,,YES,R,M6469,,1995
95RA00189,K6868,63,93,1,00,05,338,H,3,2,5.0,2,109,83,108,0.67,196,162,80,0.277,0.0,0,0.0,0.0,,0.0,,,1,,1.6,115.4,00338,00,0.0,0.0,K3660,63,16.33,9.86,225,191,0.303,2.0,NO WOOL DATA,2,HMD,16.33,4.93,,,W,SP,B,,174,,,,,,,YES,N,,,1995
95RA00190,K6883,63,93,1,60,06,602,M,2,2,4.0,2,110,88,107,0.709,211,170,80,0.288,3.9,58,11.7,57.5,6.7,30.62,50,1,1,3+,1.45,116.6,K5608,63,15.87,13.07,K4907,63,15.61,10.27,211,191,0.303,2.0,THIN 7/95,3,ADG,15.74,11.67,110,105,W,S1,A,,,,,,,,,,,,,1995
95RA00191,K6889,63,93,1,62,06,873,M,3,2,4.0,2,110,99,107,0.82,216,180,80,0.284,3.3,58,11.2,56.9,6.4,27.0,56,1,1,2,1.81,127.5,K5624,63,-1.74,1.55,K5084,63,11.61,10.83,249,191,0.324,2.0,,2,ADG,4.94,6.19,118,98,W,SP,B,,195,,,,,,,YES,N,,,1995
95RA00192,K6920,63,93,1,60,06,603,M,1,1,6.0,2,111,118,106,0.971,222,192,80,0.26,3.5,60,15.6,61.6,9.6,27.14,56,1,1,3+,1.59,121.5,K5749,63,2.34,1.12,K3340,63,18.51,9.29,258,191,0.279,2.0,,2,ADG,10.43,5.2,101,127,W,S3,AA,,183,,,,,,,YES,R,M6471,,1995
95RA00193,K6927,63,93,1,60,06,602,R,2,2,3.0,2,112,90,105,0.741,199,164,80,0.26,3.9,56,12.3,58.0,7.1,29.0,54,1,2,2,1.86,116.3,K5608,63,15.87,13.07,K5306,63,5.99,5.16,230,191,0.306,2.0,,2,LBW,10.93,9.11,111,108,W,S1,A,,189,,,,,,,YES,N,,,1995
95RA00194,K6947,63,93,1,62,06,833,C,1,1,3.0,2,115,93,102,0.789,202,172,80,0.277,3.3,56,10.8,52.1,5.6,26.79,56,1,2,2+,1.33,98.1,K5247,63,9.33,7.78,K5643,63,15.36,3.95,232,191,0.306,2.0,bred 8 of 8,2,CTL,12.35,5.86,111,94,W,S1,A,,197,,,,,,,YES,N,,,1995
95RA00195,K6951,63,93,1,62,06,843,R,3,2,7.0,1,115,84,100,0.736,200,164,80,0.279,3.9,58,11.9,48.7,5.8,29.03,54,2,1,2-,2.25,150.8,K5379,63,12.51,6.2,K2552,63,15.25,15.26,232,191,0.319,2.0,,2,LBW,13.88,10.73,116,99,W,S3,AA,,179,,,,,,,YES,R,M6467,,1995
95RA00196,K6971,63,93,1,62,06,913,C,1,1,4.0,1,121,101,94,0.899,194,165,80,0.223,4.1,58,14.6,59.9,8.7,26.18,58,2,1,2-,1.56,105.4,K5447,63,6.71,1.68,K4611,63,10.47,7.41,223,191,0.249,2.0,,2,CTL,8.59,4.54,91,126,W,S2,AA,,197,,,,,,,YES,N,,,1995
95RA00197,K6975,63,93,1,62,06,c.1,C,1,1,2.0,2,122,76,95,0.672,186,143,80,0.235,2.8,60,10.4,49.0,5.1,25.98,58,2,1,3+,1.74,110.7,K5204,63,15.46,7.96,K6192,63,15.95,10.99,204,191,0.244,2.0,FORELEG WOUND,3,CTL,15.7,9.48,89,86,W,S2,AA,,XXX,M,75,4,90,0,E,NO,N,,,1995
95RA00198,K6983,63,93,1,60,06,c.3,M,1,1,2.0,2,124,87,93,0.785,215,169,80,0.288,3.9,56,11.9,56.1,6.7,28.41,54,2,1,3+,1.74,124.5,K5571,63,5.85,-1.09,K6383,63,15.24,8.78,238,191,0.3,2.0,,2,ADG,10.55,3.85,109,107,W,S2,AA,,190,,,,,,,YES,N,,,1995
95RA00199,K7036,63,94,1,00,05,51,H,2,2,4.0,1,87,112,134,0.748,180,180,79,0.238,3.5,58,7.1,54.3,3.9,24.54,60,2,1,2+,1.45,99.4,K6787,63,0.0,0.0,K4437,63,-1.23,5.17,207,191,0.284,1.0,,2,HMD,-1.23,5.17,,,W,,,,WYO,,,,,,,,,,,1995
95RA00200,K7037,63,94,1,61,06,11,R,1,1,6.0,1,87,107,134,0.71,163,163,79,0.196,3.3,58,8.2,52.4,4.3,26.24,58,1,1,3+,1.5,100.7,K6168,63,0.0,-0.72,K3115,63,10.66,7.35,184,191,0.23,1.0,,3,LBW,10.66,3.32,86,113,W,S1,A,,,,,,,,,,,,,1995
95RA00201,K7046,63,94,1,61,06,13,R,1,1,6.0,1,87,130,134,0.875,188,188,79,0.203,2.5,58,9.9,46.3,4.6,25.45,58,2,1,2-,1.23,95.3,K6106,63,0.0,4.93,K3688,63,7.32,5.71,230,191,0.299,1.0,4TEATS,2,LBW,7.32,5.32,112,109,W,S3,AA,,178,,,,,,,YES,R,M6466,,1995
95RA00202,K7048,63,94,1,60,06,04,M,2,1,3.0,1,88,108,133,0.735,186,186,79,0.273,3.1,58,9.3,57.5,5.3,25.2,58,1,1,3,1.21,80.3,K5832,63,0.0,6.14,K5171,63,6.62,2.21,220,191,0.334,1.0,,1,ADG,6.62,4.18,126,125,W,S4,AAA,100.0,02,C,70,4,95,0,E,,,,,1995
95RA00203,K7049,63,94,1,61,06,13,R,1,1,3.0,1,88,115,133,0.758,174,174,79,0.206,3.1,58,8.4,53.7,4.5,24.41,60,2,1,3-,1.58,120.2,K6106,63,0.0,4.93,K5360,63,10.66,10.51,199,191,0.251,1.0,ABS CLA L HIP,3,LBW,10.66,7.72,94,115,W,S1,A,,XXX,,,,,,,NO,N,,,1995
95RA00204,K7057,63,94,1,62,06,63,C,2,2,2.0,1,88,94,133,0.622,159,159,79,0.227,3.0,60,6.0,48.1,2.9,22.02,64,2,1,3+,1.88,114.7,K6197,63,0.0,0.16,K6205,63,17.28,12.4,188,191,0.281,1.0,LOW SP COUNT,1,CTL,17.28,6.28,105,94,W,S3,AA,,X,M,60,3,90,0,E,,,,,1995
95RA00205,K7067,63,94,1,62,06,66,C,2,2,3.0,1,88,111,133,0.741,171,171,79,0.21,2.9,58,6.2,59.7,3.7,22.62,62,2,1,2,1.57,89.2,K6344,63,0.0,4.91,K5486,63,9.14,8.58,198,191,0.26,1.0,4TEATS,1,CTL,9.14,6.75,98,103,W,S2,AA,,,C,60,3,80,0,S,,,,,1995
95RA00206,K7070,63,94,1,60,06,04,M,1,1,2.0,1,89,129,132,0.858,199,199,79,0.245,3.1,58,9.7,58.3,5.7,23.93,60,2,1,2,1.39,93.7,K5832,63,0.0,6.14,K6309,63,7.69,2.72,235,191,0.316,1.0,,1,ADG,7.69,4.43,119,132,W,S6,AAA,63.0,e.5,M,75,4,90,10,Q,,,,,1995
95RA00207,K7073,63,94,1,62,06,62,C,2,2,2.0,1,89,98,132,0.641,134,134,79,0.126,2.6,60,7.5,57.5,4.3,24.93,60,1,1,3-,1.59,112.0,K6181,63,0.0,5.93,K6191,63,16.1,12.05,172,191,0.221,1.0,X DEAD SPERM,1,CTL,16.1,8.99,83,106,W,,,,X,W,0,0,0,20,U,,,,,1995
95RA00208,K7076,63,94,1,62,06,65,C,1,1,2.0,1,89,102,132,0.677,157,157,79,0.192,2.8,60,6.8,50.0,3.4,24.49,60,1,1,3+,1.45,98.9,K6224,63,0.0,1.06,K6239,63,10.18,8.28,187,191,0.254,1.0,4TEATS,1,CTL,10.18,4.67,95,97,W,S1,A,,,C,60,3,90,0,E,,,,,1995
95RA00209,K7079,63,94,1,62,06,65,C,2,1,7.0,1,89,92,132,0.595,160,160,79,0.238,2.8,58,7.9,52.5,4.1,25.17,58,1,1,4+,1.75,82.5,K6224,63,0.0,1.06,K3035,63,2.29,2.41,190,191,0.293,1.0,4TEATS,2,CTL,2.29,1.74,110,106,W,S2,AA,,188,,,,,,,YES,N,,,1995
95RA00210,K7083,63,94,1,60,06,02,M,2,2,2.0,1,89,104,132,0.706,168,168,79,0.224,2.6,58,7.9,48.1,3.8,24.74,60,1,1,3-,1.45,104.0,K6158,63,0.0,0.38,K6124,63,11.58,8.05,197,191,0.278,1.0,,1,ADG,11.58,4.22,104,100,W,S6,AAA,66.0,e.6,C,60,3,90,5,S,,,,,1995
95RA00211,K7095,63,94,1,00,05,51,H,1,1,2.0,1,89,92,132,0.583,176,176,79,0.294,2.4,60,7.6,53.6,4.1,25.16,58,2,1,3+,1.16,68.6,K6787,63,0.0,0.0,K6148,63,14.44,3.52,214,191,0.364,1.0,"ENTR, ?CLPG",1,HMD,14.44,3.52,,,W,S3,AA,,,C,75,4,95,0,E,,,,,1995
95RA00212,K7106,63,94,1,62,06,66,C,2,2,4.0,1,90,99,131,0.65,153,153,79,0.189,3.0,58,8.8,55.4,4.9,22.56,62,1,1,3,1.56,125.7,K6344,63,0.0,4.91,K4966,63,3.89,5.86,190,191,0.272,1.0,DUD -> MARK,L,CTL,3.89,5.39,102,121,W,D4,DUD,,DUD,,,,,,,NO,N,,DUD,1995
95RA00213,K7115,63,94,1,62,06,60,C,2,2,4.0,1,90,96,131,0.639,159,159,79,0.22,3.1,60,7.4,49.7,3.7,26.67,56,1,3,4+,1.56,121.9,K5939,63,0.0,1.09,K5110,63,11.24,5.48,188,191,0.275,1.0,,2,CTL,11.24,3.29,102,103,W,S3,AA,,188,,,,,,,YES,N,,,1995
95RA00214,K7143,63,94,1,61,06,12,R,3,2,6.0,1,91,105,130,0.712,168,168,79,0.22,3.1,58,8.4,53.7,4.5,24.75,60,2,1,3+,1.68,110.4,K6298,63,0.0,3.34,K3391,63,17.85,11.87,208,191,0.307,1.0,,1,LBW,17.85,7.61,115,115,W,S0,B,,,C,60,3,80,0,S,,,,,1995
95RA00215,K7147,63,94,1,62,06,67,C,2,2,3.0,1,91,90,130,0.614,151,151,80,0.213,3.1,58,7.4,54.1,4.0,22.26,62,1,1,3+,1.71,120.2,K6411,63,0.0,3.16,K5508,63,-0.95,3.21,181,191,0.272,1.0,,3,CTL,-0.95,3.19,102,110,W,S0,B,,,,,,,,,,,,,1995
95RA00216,K7169,63,94,1,62,06,61,C,2,2,3.0,1,91,90,130,0.598,167,167,79,0.269,2.7,60,7.1,63.0,4.5,22.01,64,1,2,4+,1.71,135.2,K6130,63,0.0,6.6,K5711,63,14.43,9.68,198,191,0.322,1.0,,1,CTL,14.43,8.14,120,113,W,S3,AA,52.0,e.3,C,55,3,80,0,S,,,,,1995
95RA00217,K7172,63,94,1,60,06,03,M,1,1,4.0,1,91,118,130,0.81,137,137,79,0.066,2.7,62,6.0,52.1,3.1,22.64,62,1,1,3+,1.11,84.1,K6338,63,0.0,-1.35,K4490,63,1.28,-0.33,184,191,0.197,1.0,DUD > MOR,L,ADG,1.28,-0.84,74,93,W,MO,MOR,,DUD,C,70,3,95,0,E,,,,DUD,1995
95RA00218,K7173,63,94,1,62,06,63,C,2,2,5.0,1,91,93,130,0.605,155,155,79,0.217,2.8,60,7.5,59.4,4.5,22.97,62,1,1,3,1.47,120.7,K6197,63,0.0,0.16,K3986,63,13.72,9.39,187,191,0.281,1.0,,2,CTL,13.72,4.78,105,113,W,S2,AA,,175,,,,,,,YES,R,M6463,,1995
95RA00219,K7189,63,94,1,00,05,52,H,2,2,3.0,1,92,92,129,0.629,176,176,79,0.294,2.8,58,7.1,52.5,3.7,27.72,56,2,2,3,1.46,120.1,K6796,63,0.0,5.93,K5201,63,10.18,7.12,205,191,0.337,1.0,,1,HMD,10.18,6.53,,,W,S3,AA,95.0,51,W,60,3,90,0,S,,,,,1995
95RA00220,K7197,63,94,1,60,06,01,M,1,1,2.0,1,92,112,129,0.771,191,191,79,0.276,2.7,60,7.1,56.0,4.0,20.61,64,1,1,3-,1.45,99.8,K6088,63,0.0,0.63,K5926,63,9.03,4.72,207,191,0.284,1.0,,1,ADG,9.03,2.68,105,107,W,S4,AAA,55.0,e.4,C,60,3,90,0,E,,,,,1995
95RA00221,K7202,63,94,1,60,06,04,M,1,1,6.0,1,92,106,129,0.724,135,135,80,0.101,2.7,60,6.2,49.0,3.0,24.24,60,1,1,3+,1.41,104.1,K5832,63,0.0,6.14,K3181,63,2.36,1.86,175,191,0.206,1.0,M_IDX,3,ADG,2.36,4.0,77,90,W,S2,AA,,,,,,,,,,,,,1995
95RA00222,K7229,63,94,1,60,06,03,M,2,1,3.0,2,94,123,128,0.84,192,192,79,0.242,3.0,58,8.3,50.4,4.2,24.45,60,1,1,3+,1.96,135.7,K6338,63,0.0,-1.35,K5609,63,14.74,13.19,229,191,0.317,1.0,,1,ADG,14.74,5.92,118,110,W,S3,AA,97.0,01,C,75,4,90,0,E,,,,,1995
95RA00223,K7236,63,94,1,60,06,01,M,2,2,6.0,2,94,93,128,0.606,165,165,79,0.253,2.4,62,6.6,49.6,3.3,21.43,64,1,1,3-,1.5,122.5,K6088,63,0.0,0.63,K3250,63,14.75,4.14,187,191,0.281,1.0,X WEAK LEGS,1,ADG,14.75,2.39,104,94,W,S3,AA,,X,C,75,4,90,0,E,,,,MKT,1995
95RA00224,K7244,63,94,1,00,05,52,H,2,1,2.0,2,94,106,128,0.751,158,158,79,0.182,3.5,58,7.1,69.5,4.9,25.71,58,1,1,3,1.59,108.7,K6796,63,0.0,5.93,K5937,63,10.56,8.5,190,191,0.251,1.0,ENTRmsg082595,1,HMD,10.56,7.22,,,W,D1,B,95.0,52,C,70,4,90,0,E,,,,,1995
95RA00225,K7245,63,94,1,00,05,52,H,2,1,2.0,2,94,87,128,0.594,165,165,79,0.274,2.8,58,8.6,56.6,4.9,26.5,56,2,1,3+,1.59,108.7,K6796,63,0.0,5.93,K5937,63,10.56,8.5,190,191,0.308,1.0,ENTR,1,HMD,10.56,7.22,,,W,S5,AAA,86.0,53,C,65,4,90,0,E,,,,,1995
95RA00226,K7247,63,94,1,62,06,70,C,3,2,4.0,2,94,80,128,0.561,140,140,79,0.211,2.1,60,6.6,47.0,3.1,24.15,60,2,1,3+,2.06,140.8,K6472,63,0.0,0.48,K4772,63,23.75,17.06,169,191,0.266,1.0,X IDX,1,CTL,23.75,8.77,99,85,W,S3,AA,,,C,75,4,90,0,E,,,,MKT,1995
95RA00227,K7259,63,94,1,61,06,11,R,2,2,2.0,2,94,88,128,0.599,140,140,80,0.182,2.5,60,7.5,52.0,3.9,22.99,62,1,1,3,1.88,134.2,K6168,63,0.0,-0.72,K6268,63,16.62,8.91,186,191,0.293,1.0,,1,LBW,16.62,4.1,109,101,W,S3,AA,63.0,e.5,C,75,4,95,0,E,,,,,1995
95RA00228,K7266,63,94,1,61,06,14,R,2,1,3.0,2,94,114,128,0.773,184,184,79,0.246,3.1,58,8.4,52.6,4.4,24.53,60,1,1,3-,1.72,95.8,K6304,63,0.0,5.3,K5756,63,10.1,7.34,216,191,0.305,1.0,MSG 2/29/96,1,LBW,10.1,6.32,113,114,W,S4,AAA,97.0,03,C,55,3,70,0,S,,,,,1995
95RA00229,K7293,63,94,1,62,06,65,C,1,1,2.0,2,95,117,127,0.807,137,137,79,0.07,3.1,58,7.9,57.2,4.5,24.62,60,2,1,5+,1.31,91.7,K6224,63,0.0,1.06,K6003,63,6.41,4.67,179,191,0.186,1.0,"SALE95,5+FACE",3,CTL,6.41,2.87,69,115,W,S1,A,,,,,,,,,,,,,1995
95RA00230,K7306,63,94,1,60,06,04,M,1,1,2.0,2,96,112,126,0.803,148,148,79,0.126,2.7,58,7.9,53.1,4.2,22.13,62,1,1,3+,1.31,88.5,K5832,63,0.0,6.14,K6446,63,11.95,5.84,184,191,0.216,1.0,DUD -> MARK,L,ADG,11.95,5.99,79,109,W,D4,DUD,,DUD,,,,,,,NO,N,,DUD,1995
95RA00231,K7310,63,94,1,61,06,12,R,2,2,4.0,2,96,93,126,0.647,164,164,79,0.249,2.8,58,7.1,60.0,4.3,24.19,60,2,2,3+,1.56,125.3,K6298,63,0.0,3.34,K4603,63,1.12,5.0,203,191,0.329,1.0,,2,LBW,1.12,4.17,121,109,W,S1,A,,185,,,,,,,YES,N,,,1995
95RA00232,K7346,63,94,1,62,06,71,C,2,2,2.0,1,97,89,124,0.635,169,169,79,0.28,2.8,60,7.7,51.2,3.9,21.74,64,1,1,2-,1.59,109.8,K6255,63,0.0,2.59,K6162,63,14.03,8.19,195,191,0.316,1.0,,2,CTL,14.03,5.39,116,106,W,SP,B,,187,,,,,,,YES,N,,,1995
95RA00233,K7364,63,94,1,62,06,69,C,1,1,4.0,1,97,93,124,0.656,137,137,79,0.154,2.3,62,5.4,50.8,2.7,21.34,64,1,1,3+,1.34,84.9,K6444,63,0.0,2.21,K4453,63,0.5,-1.92,162,191,0.206,1.0,4TEATS      X,1,CTL,0.5,0.15,76,84,W,SP,B,,X,C,60,3,75,0,S,,,,,1995
