UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,STD,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVSIR95,DAM,DBRD,EBVLWW_DAM,EBVDAM95,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW95,M_IDX,F_IDX,WRK,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
96RA00150,A2590,04,95,2,73,30,8,L,2,1,3.0,F,236,71,97,0.616,146,146,,0.41,0.0,0,0.0,,,0.0,0.0,,,3,,1.67,78.5,A0478,04,0.0,0.0,L9394,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,106,,,S4,AAA,0.0,,C,60,3,10,9,S,,,,2,5,3,1996
96RA00151,A2593,04,95,2,73,30,8,L,2,2,5.0,F,236,58,97,0.498,139,139,,0.443,0.0,0,0.0,,,0.0,0.0,,,1,,1.4,74.4,A0478,04,0.0,0.0,L6272,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,96,,,S4,AAA,0.0,,C,55,3,25,0,S,,,,4,7,7,1996
96RA00152,A2599,04,95,2,73,30,3,H,2,2,3.0,F,237,48,96,0.379,99,99,,0.279,0.0,0,0.0,,,0.0,0.0,,,1,,1.33,79.3,A0288,04,0.0,0.0,L9508,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,94,,,S3,AA,0.0,,C,55,3,25,9,S,,,,2,4,4,1996
96RA00153,A2571,04,95,1,ch,00,J01,h,1,1,1.0,Y,127,72,99,0.615,141,141,74,0.238,0.0,62,4.2,,,0.0,0.0,,,3,,1.5,111.5,A1444,04,0.0,0.0,A0956,04,0.0,0.0,168,191,0.291,1.0,"RCVR, THIN",1,,0.0,0.0,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00154,A2576,04,95,1,ch,00,J01,h,1,1,1.0,Y,129,75,97,0.673,122,122,74,0.162,0.0,60,3.6,,,0.0,0.0,,,1,,1.5,119.0,A1444,04,0.0,0.0,A1099,04,0.0,0.0,157,191,0.248,1.0,,1,,0.0,0.0,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00155,A2615,04,95,2,73,30,8,L,1,1,4.5,F,239,67,94,0.578,148,148,,0.443,0.0,0,0.0,,,0.0,0.0,,,1,,1.5,108.0,A0478,04,0.0,0.0,L7492,03,15.55,14.79,,,0.0,0.5,,1,-FL,7.78,0.0,131,,,S3,AA,0.0,,C,65,3,25,0,E,,,,4,6,6,1996
96RA00156,A2612,04,95,2,73,30,1,H,2,1,6.0,F,238,62,95,0.529,165,165,,0.563,0.0,0,0.0,,,0.0,0.0,,,1,,1.17,73.4,A0285,04,0.0,0.0,L4616,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,96,,,S4,AAA,0.0,,M,55,3,25,0,S,,,,4,7,6,1996
96RA00157,A2603,04,95,2,73,30,3,H,2,2,4.5,F,237,65,96,0.572,157,157,,0.503,0.0,0,0.0,,,0.0,0.0,,,1,,1.75,66.0,A0288,04,0.0,0.0,L7297,03,24.03,24.03,,,0.0,0.5,,1,-FL,0.0,0.0,92,,,S2,AA,0.0,,C,70,4,10,0,E,,,,4,7,5,1996
96RA00158,A2604,04,95,2,73,30,3,H,2,2,4.5,F,237,63,96,0.553,148,148,,0.464,0.0,0,0.0,,,0.0,0.0,,,1,,1.75,66.0,A0288,04,0.0,0.0,L7297,03,25.64,24.03,,,0.0,0.5,,1,-FL,12.82,0.0,91,,,S4,AAA,0.0,,C,65,4,10,0,E,,,,4,7,5,1996
96RA00159,A2636,04,95,2,73,30,3,H,2,1,4.0,F,240,79,93,0.731,161,161,,0.448,0.0,0,0.0,,,0.0,0.0,,,1,,0.75,34.5,A0288,04,0.0,0.0,L8023,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,72,,,S3,AA,0.0,,C,70,4,10,0,E,,,,2,3,2,1996
96RA00160,A2641,04,95,2,73,30,3,H,2,2,7.0,F,241,47,92,0.377,134,134,,0.475,0.0,0,0.0,,,0.0,0.0,,,1,,1.29,85.3,A0288,04,0.0,0.0,L3168,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,99,,,S3,AA,0.0,,C,70,4,10,0,E,,,,6,9,9,1996
96RA00161,A2646,04,95,2,73,30,2,L,2,1,6.0,F,242,62,91,0.584,163,163,,0.552,0.0,0,0.0,,,0.0,0.0,,,1,,1.5,63.3,A0347,04,0.0,0.0,L4573,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,90,,,S3,AA,0.0,,C,60,3,25,0,S,,,,5,9,6,1996
96RA00162,A2648,04,95,2,73,30,6,L,2,2,4.0,F,242,57,91,0.511,130,130,,0.399,0.0,0,0.0,,,0.0,0.0,,,1,,1.25,71.0,A0421,04,0.0,0.0,L8230,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,93,,,S4,AAA,0.0,,C,75,4,25,0,E,,,,3,5,5,1996
96RA00163,A2649,04,95,2,73,30,6,L,2,2,4.0,F,242,61,91,0.554,140,140,,0.432,0.0,0,0.0,,,0.0,0.0,,,1,,1.25,71.0,A0421,04,0.0,0.0,L8230,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,96,,,S5,AAA,0.0,,W,60,3,25,0,S,,,,3,5,5,1996
96RA00164,A2653,04,95,2,73,30,8,L,2,2,4.0,F,242,59,91,0.523,146,146,,0.475,0.0,0,0.0,,,0.0,0.0,,,1,,1.0,54.8,A0478,04,0.0,0.0,L8182,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,79,,,S4,AAA,0.0,,M,50,3,25,0,S,,,,2,4,4,1996
96RA00165,A2655,04,95,2,73,30,1,H,1,1,6.5,F,243,77,90,0.704,157,157,,0.437,0.0,0,0.0,,,0.0,0.0,,,1,,1.17,69.0,A0285,04,0.0,0.0,L3794,03,16.12,15.84,,,0.0,0.5,,1,-FL,8.06,0.0,102,,,S2,AA,0.0,,C,70,4,10,0,E,,,,5,7,5,1996
96RA00166,A2656,04,95,2,73,30,10,L,1,1,6.0,F,243,68,90,0.62,139,139,,0.388,0.0,0,0.0,,,0.0,0.0,,,1,,1.17,72.7,A0560,04,0.0,0.0,L4457,03,0.0,0.0,,,0.0,0.5,LOW LIB,1,-FL,0.0,0.0,101,,,S1,A,0.0,,C,50,3,25,0,S,,,,4,7,7,1996
96RA00167,A2652,04,95,2,73,30,8,L,2,2,4.0,F,242,61,91,0.538,152,152,,0.497,0.0,0,0.0,,,0.0,0.0,,,1,,1.0,54.8,A0478,04,0.0,0.0,L8182,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,80,,,S3,AA,0.0,,C,50,3,25,0,S,,,,2,4,4,1996
96RA00168,A2662,04,95,2,73,30,9,H,3,2,3.0,F,243,55,90,0.492,147,147,,0.503,0.0,0,0.0,,,0.0,0.0,,,1,,2.0,85.8,A0485,04,0.0,0.0,L9467,03,0.0,0.0,,,0.0,0.5,HAIRY,1,-FL,0.0,0.0,106,,,S5,AAA,0.0,744,C,55,3,25,0,S,,,,2,6,4,1996
96RA00169,A2680,04,95,2,73,30,6,L,1,1,6.0,F,245,68,88,0.648,143,143,,0.41,0.0,0,0.0,,,0.0,0.0,,4,1,,1.17,73.0,A0421,04,0.0,0.0,L4659,03,0.0,0.0,,,0.0,0.5,HORNS 4-5,1,-FL,0.0,0.0,103,,,S3,AA,0.0,,C,60,3,25,5,S,,,,4,7,6,1996
96RA00170,A2698,04,95,2,73,30,8,L,3,2,6.0,F,246,47,87,0.428,126,126,,0.432,0.0,0,0.0,,,0.0,0.0,,,1,,2.17,101.8,A0478,04,0.0,0.0,L4432,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,117,,,S4,AAA,0.0,741,C,60,4,25,0,E,,,,5,13,10,1996
96RA00171,A2699,04,95,2,73,30,9,H,2,2,6.5,F,246,47,87,0.414,130,130,,0.454,0.0,0,0.0,,,0.0,0.0,,5,1,,2.0,95.5,A0485,04,0.0,0.0,L3431,03,12.02,12.02,,,0.0,0.5,HORNS 5,1,-FL,0.0,0.0,110,,,S5,AAA,0.0,,C,65,4,10,0,E,,,,6,12,10,1996
96RA00172,A2671,04,95,2,73,30,5,H,2,2,7.0,F,243,55,90,0.504,137,137,,0.448,0.0,0,0.0,,,0.0,0.0,,,1,,1.43,80.1,A0368,04,0.0,0.0,L3201,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,101,,,S2,AA,0.0,,C,70,4,25,0,E,,,,6,10,9,1996
96RA00173,A2674,04,95,2,73,30,2,L,2,2,3.0,F,244,63,89,0.587,168,168,,0.574,0.0,0,0.0,,,0.0,0.0,,,1,,1.33,73.0,A0347,04,0.0,0.0,L9417,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,99,,,S5,AAA,0.0,,C,70,4,10,0,E,,,,2,4,3,1996
96RA00174,A2675,04,95,2,73,30,2,L,2,2,3.0,F,244,63,89,0.575,159,159,,0.525,0.0,0,0.0,,,0.0,0.0,,,1,,1.33,73.0,A0347,04,0.0,0.0,L9417,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,99,,,S3,AA,0.0,,C,65,3,10,0,E,,,,2,4,3,1996
96RA00175,A2678,04,95,2,73,30,9,H,2,2,4.0,F,245,60,88,0.558,158,158,,0.536,0.0,0,0.0,,,0.0,0.0,,,1,,1.25,66.5,A0485,04,0.0,0.0,L7849,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,92,,,S4,AAA,0.0,,C,60,3,25,0,S,,,,3,5,5,1996
96RA00176,A2215,04,95,1,ch,31,  0,c,1,2,4.0,Y,106,91,120,0.664,144,144,74,0.183,0.0,60,6.8,,,0.0,0.0,,,1,,1.71,94.3,S1878,10,0.0,0.0,L6878,03,9.05,9.05,167,191,0.23,1.0,,1,,4.52,4.52,,,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00177,A2206,04,95,1,ch,31,  0,c,2,2,4.0,Y,106,88,120,0.641,147,147,74,0.203,0.0,64,5.6,,,0.0,0.0,,,1,,2.04,114.1,S1497,10,0.0,0.0,L7227,03,14.59,14.59,163,191,0.227,1.0,,1,,7.3,7.3,,,,S5,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00178,A2208,04,95,1,82,30, 31,C,2,1,2.0,Y,106,99,113,0.781,164,164,74,0.219,2.3,60,4.4,,,21.68,3.69,64,2,1,2,2.0,118.8,L9883,03,22.28,22.28,A0171,04,16.98,16.98,196,191,0.288,1.0,SHORT SL,3,CTL,19.63,19.63,90,87,,S0,B,0.0,,,,,,,,,,,2,3,2,1996
96RA00179,A2235,04,95,1,ch,30,  0,h,3,2,3.5,Y,107,78,119,0.609,138,138,74,0.207,0.0,56,5.2,,,0.0,0.0,,,2,,1.79,84.0,L6868,03,10.31,10.31,L8202,03,1.02,1.02,161,191,0.252,1.0,ABSCESS,1,,5.67,5.67,,,,,,0.0,,,,,,,,,,,2,6,3,1996
96RA00180,A2236,04,95,1,ch,30,  0,h,3,2,3.5,Y,107,81,119,0.611,137,137,74,0.193,0.0,64,4.0,,,0.0,0.0,,,2,,1.79,84.0,L6868,03,10.31,10.31,L8202,03,1.02,1.02,173,191,0.279,1.0,BRN NOSE,1,,5.67,5.67,,,,S0,B,0.0,,,,,,,,,,,2,6,3,1996
96RA00181,A2232,04,95,1,81,30, 01,M,3,2,4.0,Y,107,80,112,0.634,138,138,74,0.195,2.8,58,5.0,,,22.86,4.4,62,2,1,2,2.42,141.7,L9832,03,14.15,14.15,L7574,03,25.11,25.11,165,191,0.252,1.0,,2,LBW,19.63,19.63,103,98,,S0,B,0.0, 99,,,,,,,yes,R,,4,11,7,1996
96RA00182,A2245,04,95,1,82,30, 28,C,2,2,3.0,Y,107,77,112,0.587,139,139,74,0.209,2.8,60,4.4,,,19.75,3.61,70,2,3,1-,1.97,116.1,A0161,04,24.37,24.37,L8521,03,15.81,15.81,164,191,0.258,1.0,,3,CTL,20.09,20.09,92,95,,S2,AA,0.0,,,,,,,,,,,3,4,4,1996
96RA00183,A2246,04,95,1,82,30, 31,C,2,2,4.0,Y,107,81,112,0.638,153,153,74,0.242,1.8,62,4.8,,,22.87,4.15,62,2,1,2-,2.04,142.3,L9883,03,22.28,22.28,L6971,03,29.21,29.21,176,191,0.282,1.0,SH.SL.BASHER,1,CTL,25.74,25.74,100,85,,D4,DUD,0.0,LIB,C,75,4,10,0,E,,,,4,8,7,1996
96RA00184,A2261,04,95,1,82,30, 23,C,2,1,5.0,Y,107,105,112,0.842,162,162,74,0.192,2.6,60,4.0,,,21.72,4.16,64,2,1,3+,1.98,111.2,L9720,03,12.1,12.1,L5425,03,2.37,2.37,192,191,0.258,1.0,,3,CTL,7.23,7.23,80,87,,SP,B,0.0,,,,,,,,,,,4,9,4,1996
96RA00185,A2266,04,95,1,ch,31,  2,h,1,1,5.0,Y,107,99,119,0.737,142,142,74,0.148,0.0,62,6.2,,,0.0,0.0,,,1,,1.78,133.8,S1048,10,0.0,0.0,L5153,03,13.22,13.22,166,191,0.203,1.0,,1,,6.61,6.61,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00186,A2268,04,95,1,ch,31,  2,c,3,3,3.0,Y,107,87,119,0.633,158,158,74,0.245,0.0,60,6.4,,,0.0,0.0,,,1,,2.34,124.3,S1497,10,0.0,0.0,L8775,03,13.78,13.78,194,191,0.324,1.0,,1,,6.89,6.89,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00187,A2269,04,95,1,ch,31,  2,c,3,3,3.0,Y,107,90,119,0.658,151,151,74,0.21,0.0,60,6.2,,,0.0,0.0,,,1,,2.34,124.3,S1497,10,0.0,0.0,L8775,03,13.78,13.78,172,191,0.248,1.0,,1,,6.89,6.89,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00188,A2267,04,95,1,ch,31,  0,c,1,1,3.0,Y,107,73,119,0.55,131,131,74,0.2,0.0,64,5.6,,,0.0,0.0,,,1,,1.84,102.4,S1878,10,0.0,0.0,L8776,03,19.81,19.81,151,191,0.236,1.0,,1,,9.91,9.91,,,,S6,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00189,A2221,04,95,1,ch,30,  0,h,4,2,5.0,Y,106,84,120,0.631,129,129,74,0.155,0.0,62,4.0,,,0.0,0.0,,,1,,2.28,155.0,L6868,03,10.31,10.31,L5390,03,31.46,31.46,157,191,0.221,1.0,,1,,20.88,20.88,,,,S3,AA,0.0,,,,,,,,,,,5,14,10,1996
96RA00190,A2220,04,95,1,ch,30,  0,h,4,2,5.0,Y,106,86,120,0.644,103,103,74,0.059,0.0,62,4.0,,,0.0,0.0,,,1,,2.28,155.0,L6868,03,10.31,10.31,L5390,03,31.46,31.46,,,0.0,1.0,MSG/DEAD 0709,7,,20.88,20.88,,,,,,0.0,,,,,,,,,,,5,14,10,1996
96RA00191,A2222,04,95,1,ch,30,  0,h,4,2,5.0,Y,106,76,120,0.573,123,123,74,0.162,0.0,58,4.8,,,0.0,0.0,,,1,,2.28,155.0,L6868,03,10.31,10.31,L5390,03,31.46,31.46,151,191,0.227,1.0,,1,,20.88,20.88,,,,S4,AAA,0.0,,,,,,,,,,,5,14,10,1996
96RA00192,A2280,04,95,1,ch,31,  0,c,3,2,5.0,Y,107,86,119,0.637,140,140,74,0.186,0.0,60,5.8,,,0.0,0.0,,,1,,1.88,141.0,S1878,10,0.0,0.0,L5471,03,20.36,20.36,147,191,0.185,1.0,,1,,10.18,10.18,,,,,,0.0,,,,,,,,,,,,,0,1996
96RA00193,A2285,04,95,1,82,30, 30,C,2,2,6.0,Y,107,86,112,0.665,127,127,74,0.138,2.4,62,5.6,,,21.76,3.66,64,2,1,2,1.66,120.0,A0057,04,7.93,7.93,L3453,03,14.57,14.57,148,191,0.184,1.0,SCURS,3,CTL,11.25,11.25,91,100,,D4,DUD,0.0,LIB,,,,,,,,,,6,9,9,1996
96RA00194,A2282,04,95,1,ch,30,  0,h,2,2,3.0,Y,107,80,119,0.575,136,136,74,0.193,0.0,62,4.2,,,0.0,0.0,,,1,,1.72,107.3,L6868,03,10.31,10.31,L8758,03,18.91,18.91,159,191,0.239,1.0,SM SOFT TSTS,1,,14.61,14.61,,,,S1,A,0.0,,,,,,,,,,,3,5,4,1996
96RA00195,A2289,04,95,1,ch,31,  2,h,2,2,3.0,Y,107,80,119,0.582,152,152,74,0.248,0.0,60,5.0,,,0.0,0.0,,,1,,1.84,132.6,S1048,10,0.0,0.0,L8738,03,16.08,16.08,162,191,0.248,1.0,MAGGOT HEAD,1,,8.04,8.04,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00196,A2290,04,95,1,ch,31,  2,h,2,2,3.0,Y,107,84,119,0.618,153,153,74,0.238,0.0,64,6.6,,,0.0,0.0,,,1,,1.84,132.6,S1048,10,0.0,0.0,L8738,03,16.08,16.08,188,191,0.315,1.0,,1,,8.04,8.04,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00197,A2274,04,95,1,81,30, 03,M,3,2,6.0,Y,107,74,112,0.589,132,132,74,0.195,2.5,60,5.0,,,21.37,3.69,64,2,1,2,2.12,145.2,A0038,04,25.38,25.38,L3600,03,22.06,22.06,158,191,0.249,1.0,,2,LBW,23.72,23.72,105,96,,S4,AAA,0.0,106,,,,,,,yes,R,,6,14,12,1996
96RA00198,A2279,04,95,1,ch,31,  0,c,3,2,5.0,Y,107,74,119,0.567,133,133,74,0.203,0.0,60,5.6,,,0.0,0.0,,,1,,1.88,141.0,S1878,10,0.0,0.0,L5471,03,20.36,20.36,155,191,0.245,1.0,SM SOFT TSTS,1,,10.18,10.18,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00199,A2710,04,95,2,73,30,3,H,1,1,3.0,F,247,71,86,0.656,171,171,,0.546,0.0,0,0.0,,,0.0,0.0,,,1,,1.0,68.3,A0288,04,0.0,0.0,L9380,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,99,,,S4,AAA,0.0,,C,55,3,25,0,S,,,,2,3,3,1996
96RA00200,A2712,04,95,2,73,30,1,H,2,2,5.0,F,247,52,86,0.463,149,149,,0.53,0.0,0,0.0,,,0.0,0.0,,,1,,1.6,78.6,A0285,04,0.0,0.0,L6210,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,98,,,S4,AAA,0.0,,C,60,3,25,0,S,,,,4,8,8,1996
96RA00201,A2717,04,95,2,73,30,10,L,2,3,5.0,F,249,44,84,0.423,128,128,,0.459,0.0,0,0.0,,,0.0,0.0,,4,1,,1.4,92.8,A0560,04,0.0,0.0,L6345,03,0.0,0.0,,,0.0,0.5,HORNS 4-5,1,-FL,0.0,0.0,108,,,,,0.0,,C,60,3,25,5,S,,,,5,7,7,1996
96RA00202,A2706,04,95,2,73,30,7,H,2,1,7.0,F,247,56,86,0.551,146,146,,0.492,0.0,0,0.0,,,0.0,0.0,,,1,,1.57,76.7,A0386,04,11.38,0.0,L2756,03,0.0,0.0,,,0.0,0.5,,1,-FL,5.69,0.0,101,,,S3,AA,0.0,,M,65,4,25,9,S,,,,5,11,8,1996
96RA00203,A2746,04,95,2,73,30,1,H,3,2,7.0,F,252,55,81,0.574,150,150,,0.519,0.0,0,0.0,,,0.0,0.0,,,1,,2.0,91.0,A0285,04,0.0,0.0,L2642,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,115,,,S3,AA,0.0,742,C,75,4,25,0,E,,,,6,14,11,1996
96RA00204,A2751,04,95,2,73,30,8,L,3,2,3.0,F,252,59,81,0.601,164,164,,0.574,0.0,0,0.0,,,0.0,0.0,,,1,,1.33,80.8,A0478,04,0.0,0.0,L9560,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,107,,,S3,AA,0.0,,C,75,4,25,0,E,,,,2,4,4,1996
96RA00205,A2763,04,95,2,73,30,2,L,2,2,5.0,F,254,49,79,0.471,144,144,,0.519,0.0,0,0.0,,,0.0,0.0,,,1,,1.6,70.0,A0347,04,0.0,0.0,L5911,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,90,,,S3,AA,0.0,,C,65,3,10,0,E,,,,4,8,6,1996
96RA00206,A2768,04,95,2,73,30,5,H,1,1,7.0,F,254,60,79,0.582,143,143,,0.454,0.0,0,0.0,,,0.0,0.0,,,1,,1.57,106.6,A0368,04,0.0,0.0,L3031,03,0.0,0.0,,,0.0,0.5,,1,-FL,0.0,0.0,130,,,S2,AA,0.0,,C,60,3,10,5,S,,,,6,11,11,1996
96RA00207,K8135,63,95,1,62,06, 70,C,2,2,3.0,Y,97,98,122,0.711,164,164,74,0.222,3.5,58,7.6,,,22.76,3.85,62,2,1,2+,1.55,122.3,K6947,63,5.86,5.86,K6364,63,11.82,11.82,195,191,0.288,1.0,WART,3,CTL,8.84,8.84,110,102,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00208,K8132,63,95,1,60,06,603,M,2,2,4.0,Y,97,111,122,0.814,178,178,74,0.226,3.3,58,8.4,,,23.75,4.48,60,2,1,3+,1.9,127.0,K6832,63,11.04,11.04,K5267,63,8.01,8.01,211,191,0.297,1.0,,1,ADG,9.52,9.52,113,104,,S0,B,0.0,,C,60,3,25,0,S,,,,,,0,1996
96RA00209,K8140,63,95,1,62,06, 66,C,2,1,2.0,Y,97,88,122,0.633,167,167,74,0.266,3.2,60,7.6,,,22.92,4.95,62,2,2,3+,1.78,115.5,K6671,63,5.78,5.78,K6718,63,6.79,6.79,198,191,0.326,1.0,,1,CTL,6.29,6.29,124,99,,S3,AA,0.0,e.4,C,70,4,10,0,E,,,,,,0,1996
96RA00210,K8144,63,95,1,62,06, 69,C,2,2,5.0,Y,97,84,122,0.582,147,147,74,0.212,2.8,60,7.0,,,24.21,4.54,60,2,1,2-,1.63,106.1,K6663,63,10.39,10.39,K5047,63,11.62,11.62,177,191,0.276,1.0,DUD,2,CTL,11.01,11.01,105,90,,D4,DUD,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00211,K8145,63,95,1,60,06,602,M,2,1,5.0,Y,97,109,122,0.802,148,148,74,0.131,3.9,60,7.6,,,22.54,4.23,62,2,1,2-,1.53,125.3,K6665,63,6.62,6.62,K4907,63,10.27,10.27,181,191,0.214,1.0,"LAME RF,FEVER",3,ADG,8.44,8.44,81,106,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00212,K8184,63,95,1,61,06,612,R,1,1,3.0,Y,98,112,121,0.805,176,176,74,0.215,3.1,58,9.4,,,26.57,4.87,56,1,1,3+,1.42,103.5,K6766,63,5.49,5.49,K6523,63,9.32,9.32,208,191,0.285,1.0,DUD,2,LBW,7.4,7.4,108,107,,D4,DUD,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00213,K8192,63,95,1,60,06,602,M,2,1,4.0,Y,98,116,121,0.849,189,189,74,0.246,3.8,56,10.0,,,23.19,4.65,62,2,1,3,2.01,123.6,K6665,63,6.62,6.62,K5203,63,9.01,9.01,220,191,0.309,1.0,"NICE,LOW LIB",1,ADG,7.81,7.81,117,119,,S1,A,0.0,,W,60,3,10,0,S,,,,,,0,1996
96RA00214,K8018,63,95,1,60,06,604,M,1,1,3.0,Y,94,140,127,0.959,208,208,74,0.231,3.6,60,10.8,,,24.99,4.29,58,2,1,3+,1.67,122.7,K6983,63,3.85,3.85,K6063,63,10.84,10.84,249,191,0.325,1.0,mr.BIG adg959,1,ADG,7.35,7.35,124,121,,S3,AA,0.0,K01,C,65,3,25,0,E,,,,,,0,1996
96RA00215,K8027,63,95,1,00,05, 52,H,2,2,4.0,Y,94,114,127,0.794,178,178,74,0.217,3.9,58,8.2,,,26.59,4.76,56,2,1,3+,1.57,117.7,K6868,63,4.93,4.93,K5238,63,4.65,4.65,220,191,0.316,1.0,Cc HM! Cc,1,HMD,4.79,4.79,,,,S3,AA,0.0,52,C,75,4,10,0,E,,,,,,0,1996
96RA00216,K8083,63,95,1,60,06,604,M,1,1,8.0,Y,96,111,125,0.781,160,160,74,0.166,3.0,60,8.2,,,23.63,4.39,60,1,2,3+,1.63,116.0,K6983,63,3.85,3.85,K2784,63,3.67,3.67,191,191,0.239,1.0,4TEATS,2,ADG,3.76,3.76,91,100,,S0,B,0.0,189,,,,,,,yes,N,,,,0,1996
96RA00217,K8082,63,95,1,60,06,601,M,2,2,3.0,Y,96,112,125,0.797,171,171,74,0.2,3.0,60,8.0,,,24.69,4.42,60,2,1,3+,1.67,115.8,K6889,63,6.19,6.19,K6402,63,6.54,6.54,206,191,0.281,1.0,DUD,2,ADG,6.36,6.36,107,98,,D4,DUD,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00218,K8080,63,95,1,00,05, 51,H,1,1,2.0,Y,96,126,125,0.898,176,176,74,0.169,3.5,56,9.0,,,27.28,5.36,56,2,2,3,1.63,129.8,K6796,63,5.93,5.93,K6761,63,0.89,0.0,198,191,0.215,1.0,"NC, 4TEATS",1,HMD,0.45,0.0,,,,S3,AA,89.0,,M,70,4,10,0,E,,,,,,0,1996
96RA00219,K8090,63,95,1,61,06,614,R,2,2,8.0,Y,96,112,125,0.76,185,185,74,0.247,3.3,58,9.2,,,22.63,4.36,62,2,1,2-,2.25,147.8,K6951,63,10.73,10.73,K2936,63,9.3,9.3,208,191,0.287,1.0,,1,LBW,10.02,10.02,109,110,,S2,AA,0.0,,C,75,3,25,0,E,,,,,,0,1996
96RA00220,K8072,63,95,1,61,06,611,R,2,2,2.0,Y,96,86,125,0.598,154,154,74,0.231,3.5,58,8.2,,,24.82,5.84,60,1,1,2-,1.51,104.4,K6927,63,9.11,9.11,K6919,63,14.06,14.06,182,191,0.287,1.0,4TEATS,2,LBW,11.59,11.59,109,104,,S0,B,0.0,192,,,,,,,yes,N,,,,0,1996
96RA00221,K8313,63,95,1,62,06, 70,C,1,1,2.0,Y,101,104,118,0.746,148,148,74,0.148,3.9,54,9.2,,,25.29,6.15,58,1,2,3+,1.35,93.8,K6947,63,5.86,5.86,K6956,63,9.5,9.5,181,191,0.228,1.0,BRITCHY,3,CTL,7.68,7.68,86,114,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00222,K8319,63,95,1,61,06,611,R,2,2,3.0,Y,101,98,120,0.71,160,160,74,0.21,3.7,60,8.4,,,23.9,5.13,60,1,1,2-,1.67,129.0,K6927,63,9.11,9.11,K6504,63,8.03,8.03,186,191,0.263,1.0,,2,LBW,8.57,8.57,99,108,,S2,AA,0.0,185,,,,,,,yes,R,M6478,,,0,1996
96RA00223,K8336,63,95,1,61,06,613,R,2,2,3.0,Y,102,102,119,0.734,160,160,74,0.197,2.6,58,7.6,,,23.77,4.23,60,2,1,3-,1.67,130.9,K6701,63,13.32,13.32,K6013,63,7.25,7.25,193,191,0.272,1.0,MM,2,LBW,10.29,10.29,102,93,,S3,AA,0.0,183,,,,,,,yes,R,M6476,,,0,1996
96RA00224,K8348,63,95,1,60,06,604,M,1,1,3.0,Y,102,123,119,0.896,192,192,74,0.234,3.5,60,10.6,,,25.57,5.13,58,2,2,3,1.3,98.6,K6983,63,3.85,3.85,K6184,63,6.7,6.7,224,191,0.301,1.0,4TEATS,1,ADG,5.27,5.27,113,119,,S2,AA,0.0,,C,70,4,10,0,E,,,,,,0,1996
