UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,ALTID,INBRL
06RA00090,105052170,H2170,H2170,05,05,1,83,30,02P,,W,2,1,7.0,Y,119,89,104,0.748,175,175,51,0.294,2.4,3.0,62,5.0,6.1,,23.7,3.9,16.6,60,2,1,2-,2.49,142.9,A7896,04,A5398,04,208,,196,194,0.318,1.0,,2,-FW,,100,95,N,QR,,,,, 71,,Flwt,,,,,,,,,, 1,1,,7,18,12,2006,92,0921,6875,,0.035
06RA00091,105052171,H2171,H2171,05,05,1,82,30,25P,,C,4,1,6.5,Y,119,96,108,0.791,169,169,51,0.253,2.3,2.9,62,5.4,6.6,,21.8,3.7,16.9,64,2,1,2+,2.52,146.9,A9897,04,A5874,04,205,,193,194,0.292,1.0,,1,CTL,,100,101,,,,,,,,,Ctrl,,,,,,,,,,,,,6,16,11,2006,,,0,,0.032
06RA00092,101641553,K1553,K1553,64,01,1,68,06,02,,G,2,1,6.0,M,84,118,134,0.804,259,240,51,0.421,2.8,2.9,56,12.0,12.8,,29.2,5.1,17.4,54,1,1,2-,1.78,119.3,J0131,00,K9550,63,0,,261,194,0.42,5.0,SHOWS AGE,3,JAR,JAR,102,91,,,S3,AA,STUD,97.0,,w4,+Adg,,,,,,,,,,,,,6,10,8,2006,93,0814,6406,,0.0
06RA00093,102642348,K2348,K2348,64,02,1,68,06,01,,G,1,1,3.0,M,94,114,125,0.803,286,221,51,0.358,3.4,3.6,56,12.2,13.0,,30.1,4.5,15.1,50,2,1,2+,1.44,99.8,K0943,64,91042,09,283,,306,194,0.38,4.0,epd KEEP Ytex,1,JAR,JAR,96,95,,,S3,AA,STUD,48.0,,e14,+Adg,,,,,,,,,,,,,2,2,2,2006,,,0,,0.017
06RA00094,102642368,K2368,K2368,64,02,1,68,06,01,,G,2,2,5.0,M,94,111,125,0.782,311,244,51,0.445,3.7,3.9,56,14.0,14.9,,29.0,3.9,13.5,54,1,1,2-,1.6,99.7,K0943,64,K1305,64,306,,324,194,0.45,4.0,epd KEEP,1,JAR,JAR,106,104,,??,S3,AA,STUD,94.0,,03alt,+Adg,,,,,,,,,,,,,4,8,6,2006,,,0,,0.027
06RA00095,103642771,K2771,K2771,64,03,1,68,06,e.5,,G,1,1,3.0,M,99,124,126,0.876,310,237,51,0.386,3.2,3.3,60,12.8,13.7,,24.5,3.3,13.6,60,2,1,2,1.6,137.5,K1689,64,K2124,64,308,,330,194,0.4,3.0,ODD HEAD,1,ADG,US,105,101,,,S+,A+,STUD,100.0,,41K,+Adg,,,,,,,,,,,,,3,4,4,2006,,,0,,0.021
06RA00096,103642787,K2787,K2787,64,03,1,68,06,01K,,G,2,2,4.0,M,101,90,124,0.613,303,231,51,0.481,3.7,3.9,56,15.6,16.6,,32.1,6.1,19.1,48,2,1,3,2.17,172.7,K1857,64,K1805,64,309,,321,194,0.46,3.0,NICE,1,JAR,JAR,99,108,,,S+,A+,STUD,58.0,,e11,+Adg,,,,,,,,,,,,,4,10,9,2006,,,0,,0.023
06RA00097,103642812,K2812,K2812,64,03,1,68,06,01K,,G,2,2,7.0,M,102,99,122,0.71,249,224,51,0.425,3.5,3.7,58,13.6,14.5,,28.0,4.9,17.4,54,1,1,3-,1.92,149.7,K1857,64,K9590,63,267,,266,194,0.42,3.0,"F4, 3-",2,JAR,JAR,99,103,N,QR,S+,A+,,0.0, 98,w2,+Adg,,,,,,,,,, 6,0,,7,14,11,2006,92,0921,6912,,0.018
06RA00098,103642842,K2842,K2842,64,03,1,68,06,e.6,,G,1,1,3.0,M,106,97,119,0.71,285,218,51,0.413,3.6,3.8,58,13.2,14.1,,29.1,4.9,16.9,54,1,1,3+,1.6,113.8,K2024,64,K2644,64,284,,295,194,0.41,3.0,,1,JAR,JAR,97,101,,,S+,A+,STUD,70.0,,e13,+Adg,,,,,,,,,,,,,3,4,3,2006,,,0,,0.055
06RA00099,103642909,K2909,K2909,64,03,1,68,06,02K,,G,2,2,4.0,M,113,91,111,0.71,271,210,51,0.405,3.3,3.5,58,13.8,14.7,,25.8,4.3,16.6,58,3,1,3+,1.8,128.7,K1673,64,K1704,64,264,,284,194,0.41,3.0,NICE,1,ADG,US,99,105,,,S+,A+,STUD,67.0,,e12,+Adg,,,,,,,,,,,,,4,7,5,2006,,,0,,0.04
06RA00100,103642959,K2959,K2959,64,03,1,68,06,e.5,,G,1,1,3.0,M,117,104,108,0.838,298,229,51,0.427,3.1,3.2,58,12.8,13.7,,28.1,4.6,16.5,54,1,1,2-,1.75,134.1,K1689,64,K2480,64,316,,306,194,0.43,3.0,,2,ADG,US,105,97,N,QQ,S+,A+,,0.0, 99,w3,+Adg,,,,,,,,,, 6,0,,3,5,4,2006,92,0921,6913,,0.032
06RA00101,104643012,K3012,K3012,64,04,1,68,06,52K,,G,1,1,3.0,M,93,122,123,0.869,251,241,51,0.395,3.5,3.7,58,13.4,14.3,,29.9,4.9,16.2,50,2,1,2-,1.6,132.2,K2665,64,K2116,64,270,,275,194,0.415,2.0,NICE WOOL,1,ADG,JAR,104,100,,QQ,,,,0.0,,w3,+Adg,,,,W,70,,0,0,S,,,,3,4,4,2006,,,0,,0.034
06RA00102,104643044,K3044,K3044,64,04,1,68,06,53K,,G,2,2,5.0,M,96,103,120,0.769,263,212,51,0.362,3.0,3.1,58,10.2,10.9,,33.5,6.0,17.8,46,1,1,2,1.82,139.2,K2454,64,K1355,64,0,,274,194,0.421,2.0,"F2 <, 46's",3,ADG,US,99,81,,,,,,0.0,,w4,+Adg,,,,,,,,,,,,,5,10,8,2006,93,0814,6400,,0.035
06RA00103,104643050,K3050,K3050,64,04,1,68,06,54K,,G,2,1,5.0,M,97,120,119,0.91,273,231,51,0.369,3.5,3.7,58,15.0,16.0,,31.9,5.1,16.1,48,1,1,3+,1.71,143.1,K2555,64,K1354,64,273,,289,194,0.378,2.0,,1,ADG,US,99,105,,,S+,A+,STUD,85.0,e01,42K,+Adg,,,3,,,,,,,,,,5,9,8,2006,,,0,,0.021
06RA00104,104643057,K3057,K3057,64,04,1,68,06,51K,,G,3,2,4.0,M,97,112,119,0.808,284,231,51,0.395,3.3,3.5,58,13.0,13.9,,30.0,4.7,15.6,50,1,1,2-,2.17,172.7,K2368,64,K1805,64,0,,,0,0.427,2.0,NICE LAMB,6,ADG,JAR,103,98,,,,,,0.0,,w1,+Adg,,,,,,,,,,,,,4,10,9,2006,19,0706,0,,0.041
06RA00105,104643071,K3071,K3071,64,04,1,68,06,54K,,G,2,2,6.0,M,99,110,119,0.824,281,225,51,0.385,3.2,3.3,60,16.4,17.5,,30.4,4.6,15.3,50,1,1,3,1.51,133.4,K2555,64,K1002,64,280,,290,194,0.403,2.0,NICE,1,ADG,US,100,110,,,S+,A+,STUD,91.0,41,w3,+Adg,,,1,,,,,,,,,,5,9,9,2006,,,0,,0.019
06RA00106,104643073,K3073,K3073,64,04,1,68,06,52K,,G,1,1,3.0,M,99,125,119,0.919,268,211,51,0.288,3.3,3.5,62,14.8,15.8,,27.3,4.2,15.4,56,1,1,2,1.6,103.5,K2665,64,K2504,64,280,,294,194,0.36,2.0,OK,1,ADG,JAR,99,107,,,S+,A+,STUD,91.0,42,w4,+Adg,,,1,,,,,,,,,,3,4,2,2006,,,0,,0.062
06RA00107,104643098,K3098,K3098,64,04,1,68,06,54K,,G,2,2,5.0,M,100,100,118,0.718,267,215,51,0.385,3.2,3.3,60,13.2,14.1,,30.5,4.2,13.8,50,1,1,3-,1.71,148.0,K2555,64,K1115,64,300,,293,194,0.409,2.0,,2,ADG,US,97,97,N,QR,,,,0.0, 95,w2,+Adg,,,,,,,,,, 5,1,C5476,5,9,8,2006,92,0921,6908,,0.022
06RA00108,104643132,K3132,K3132,64,04,1,68,06,53K,,G,2,2,3.0,M,103,95,115,0.71,257,204,51,0.365,3.1,3.2,56,13.2,14.1,,27.7,4.6,16.8,56,1,1,2-,1.89,155.7,K2454,64,K2707,64,259,,261,194,0.395,2.0,epd KEEP,1,ADG,US,96,99,,,S+,A+,STUD,100.0,43,43K,+Adg,,,1,,,,,,,,,,3,6,6,2006,,,0,,0.025
06RA00109,104643134,K3134,K3134,64,04,1,68,06,51K,,G,2,2,4.0,M,103,106,115,0.806,224,210,51,0.348,3.2,3.3,60,10.4,11.1,,28.0,3.7,13.0,54,1,1,2-,1.8,128.7,K2368,64,K1704,64,0,,,0,0.395,2.0,"X, CONDITION",3,ADG,JAR,99,87,,,,,,0.0,,w1,+Adg,,,,,,,,,,,,,4,7,5,2006,93,0612,2106,,0.026
06RA00110,104643138,K3138,K3138,64,04,1,68,06,54K,,G,2,1,6.0,M,104,121,118,0.927,264,231,51,0.373,3.3,3.5,60,14.4,15.4,,29.6,4.9,16.6,50,2,1,3+,1.95,147.7,K2555,64,K0275,64,303,,285,194,0.388,2.0,,1,ADG,US,102,104,,QR,S+,A+,STUD,95.0,01,w2,+Adg,,,1,W,70,,0,0,E,,,,6,13,10,2006,,,0,,0.044
06RA00111,104643154,K3154,K3154,64,04,1,68,06,54K,,G,1,1,7.0,M,105,125,111,0.964,272,229,51,0.346,3.5,3.7,60,13.0,13.9,,28.0,4.9,17.6,54,1,1,3+,1.27,98.4,K2555,64,K0550,64,285,,295,194,0.378,2.0,WHOPPER,1,ADG,US,103,100,,QQ,,,,0.0,,w3,+Adg,,,,W,50,,15,0,S,,,,5,8,7,2006,,,0,,0.043
06RA00112,104643193,K3193,K3193,64,04,1,68,06,54K,,G,2,2,7.0,M,109,105,109,0.839,267,209,51,0.348,3.9,4.1,58,15.4,16.4,,32.3,6.1,18.9,48,1,1,3+,1.47,135.0,K2555,64,K9674,63,290,,283,194,0.378,2.0,,2,ADG,US,96,109,N,QQ,,,,0.0, 97,w1,+Adg,,,,,,,,,, 5,0,,6,9,9,2006,92,0921,6909,,0.077
06RA00113,104643195,K3195,K3195,64,04,1,68,06,54K,,G,2,1,5.0,M,109,115,109,0.928,247,210,51,0.318,3.2,3.3,58,12.8,13.7,,31.8,5.0,15.6,48,2,1,3+,1.82,145.4,K2555,64,K1190,64,270,,265,194,0.352,2.0,,2,ADG,US,96,94,N,QQ,,,,0.0, 96,w2,+Adg,,,,,,,,,, 5,0,,5,10,9,2006,92,0921,6910,,0.054
06RA00114,104643216,K3216,K3216,64,04,1,68,06,54K,,G,1,1,6.0,M,114,116,104,0.963,267,219,51,0.344,3.1,3.2,58,16.0,17.1,,29.9,5.6,18.7,50,1,1,3,1.51,139.3,K2555,64,K0718,64,273,,273,194,0.354,2.0,NICE LAMB,2,ADG,US,99,108,N,QQ,,,,0.0, 94,w1,+Adg,,,,,,,,,, 5,1,C5475,6,9,9,2006,92,0921,6911,,0.038
06RA00115,105643236,K3236,K3236,64,05,1,68,06,52K,,G,2,2,2.0,Y,88,105,133,0.704,203,203,51,0.332,2.8,3.2,58,7.4,8.2,,27.3,4.9,18.0,56,2,1,3+,1.96,136.0,K2787,64,K2760,64,244,,227,194,0.361,1.0,,2,ADG,JAR,98,95,N,QQ,,,,, 84,,+Adg,,,,,,,,,, 4,0,,2,4,3,2006,92,0921,6896,,0.098
06RA00116,105643248,K3248,K3248,64,05,1,68,06,58K,,G,2,2,3.0,Y,89,116,132,0.782,219,219,51,0.349,2.9,3.3,60,8.6,9.6,,26.5,4.3,16.4,56,1,1,3,1.75,161.4,K2948,64,K2266,64,225,,230,194,0.337,1.0,,1,ADG,US,98,105,,,,,,,,,+Adg,,,,,,,,,,,,,3,5,5,2006,,,0,,0.029
06RA00117,105643249,K3249,K3249,64,05,1,68,06,58K,,G,2,2,3.0,Y,89,98,132,0.639,199,199,51,0.342,2.3,2.6,58,7.2,8.0,,25.7,4.8,18.7,58,1,1,3,1.75,161.4,K2948,64,K2266,64,223,,222,194,0.367,1.0,"X, L.EPI HARD",3,ADG,US,98,91,N,QR,,,,,XXX,,+Adg,,,,,,,,,, 4,,,3,5,5,2006,93,1009,6907,,0.029
06RA00118,105643271,K3271,K3271,64,05,1,68,06,55K,,G,1,1,4.0,Y,90,133,131,0.899,228,228,51,0.322,2.8,3.2,58,7.8,8.7,,25.6,3.9,15.3,58,1,1,3+,1.3,101.2,K1683,64,K1956,64,0,,243,194,0.325,1.0,SM.TESTES,3,ADG,US,101,100,,,,,,,,,+Adg,,,,,,,,,,,,,3,3,3,2006,93,0814,6422,,0.041
06RA00119,105643272,K3272,K3272,64,05,1,68,06,57K,,G,1,1,6.0,Y,91,140,130,0.942,224,224,51,0.285,2.6,3.0,58,10.6,11.9,,24.8,4.0,15.9,60,1,1,3+,1.61,109.4,K2771,64,K0655,64,226,,255,194,0.34,1.0,BIG,1,ADG,US,105,119,,,S+,A+,STUD,64.0,e06,,+Adg,,,3,,,,,,,,,,6,10,7,2006,,,0,,0.052
06RA00120,105643276,K3276,K3276,64,05,1,68,06,56K,,G,2,1,2.0,Y,91,131,130,0.912,228,228,51,0.329,2.4,2.8,62,6.8,7.6,,24.9,4.2,16.8,60,3,1,2-,1.62,108.0,K2595,64,K2944,64,229,,252,194,0.358,1.0,H3<,1,ADG,US,107,91,,,S+,A+,STUD,60.0,e05,,+Adg,,,3,,,,,,,,,,1,2,1,2006,,,0,,0.025
06RA00121,105643277,K3277,K3277,64,05,1,68,06,55K,,G,1,1,3.0,Y,91,135,130,0.923,240,240,51,0.356,3.0,3.4,58,8.6,9.7,,27.5,4.8,17.4,56,1,1,3,1.32,104.4,K1683,64,K2653,64,235,,247,194,0.331,1.0,ENTROPION,1,ADG,US,102,106,,,,,,,,,+Adg,,,,,,,,,,,,,2,2,2,2006,,,0,,0.033
06RA00122,105643288,K3288,K3288,64,05,1,68,06,51K,,G,2,2,4.0,Y,91,114,130,0.785,207,207,51,0.315,2.6,3.0,58,7.6,8.5,,26.2,4.8,18.3,58,1,1,2,1.92,144.9,K1857,64,K1738,64,233,,229,194,0.34,1.0,F2 <,2,ADG,JAR,98,97,N,QQ,,,,, 78,,+Adg,,,,,,,,,, 4,1,C5472,4,8,7,2006,92,0921,6894,,0.016
06RA00123,105643300,K3300,K3300,64,05,1,68,06,51K,,G,1,1,7.0,Y,92,108,129,0.741,177,177,51,0.234,2.8,3.2,60,7.6,8.6,,24.4,4.6,18.8,60,2,1,3+,1.63,108.4,K1857,64,K0280,64,0,,,0,0.0,1.0,"X, THIN, ETC",3,ADG,JAR,,,,,,,,,,,+Adg,,,,,,,,,,,,,7,12,9,2006,93,0612,2108,,0.026
06RA00124,105643307,K3307,K3307,64,05,1,68,06,54K,,G,2,2,5.0,Y,92,110,129,0.76,213,213,51,0.349,2.5,2.9,60,8.2,9.2,,26.0,4.8,18.3,58,1,1,3,1.6,139.5,K1553,64,K1154,64,212,,233,194,0.364,1.0,,1,ADG,JAR,101,101,,,,,,,,,+Adg,,,,,,,,,,,,,4,8,8,2006,,,0,,0.021
06RA00125,105643308,K3308,K3308,64,05,1,68,06,51K,,G,1,1,7.0,Y,92,117,129,0.813,231,231,51,0.386,2.9,3.3,62,8.2,9.2,,26.3,4.7,17.7,58,2,1,3,1.36,108.8,K1857,64,K0495,64,251,,254,194,0.405,1.0,,1,ADG,JAR,110,103,,,,,,,,,+Adg,,,,,,,,,,,,,7,9,8,2006,,,0,,0.027
06RA00126,105643329,K3329,K3329,64,05,1,68,06,57K,,G,2,2,2.0,Y,93,110,128,0.755,216,216,51,0.359,2.5,2.9,62,7.4,8.4,,23.1,3.5,15.2,62,1,1,2+,1.79,147.5,K2771,64,K2857,64,0,,225,194,0.34,1.0,F2+ X,3,ADG,US,99,99,,,,,,,,,+Adg,,,,,,,,,,,,,2,3,3,2006,93,0814,6429,,0.045
06RA00127,105643340,K3340,K3340,64,05,1,68,06,58K,,G,2,2,2.0,Y,93,109,128,0.754,204,204,51,0.322,2.3,2.7,62,7.4,8.4,,21.9,3.4,15.7,64,2,1,4+,1.79,147.2,K2948,64,K2951,64,230,,230,194,0.358,1.0,,1,ADG,US,103,99,,,,,,,,,+Adg,,,,,,,,,,,,,2,3,3,2006,,,0,,0.034
06RA00128,105643346,K3346,K3346,64,05,1,68,06,51K,,G,3,2,6.0,Y,93,126,128,0.861,224,224,51,0.332,2.6,3.0,58,8.6,9.7,,26.1,4.6,17.7,58,1,1,2,1.71,131.8,K1857,64,K0786,64,244,,245,194,0.352,1.0,,1,ADG,JAR,103,104,,,S+,A+,STUD,91.0,44,,+Adg,,,1,,,,,,,,,,6,11,9,2006,,,0,,0.02
06RA00129,105643349,K3349,K3349,64,05,1,68,06,51K,,G,2,2,4.0,Y,94,97,127,0.654,198,198,51,0.342,2.8,3.2,58,7.2,8.2,,27.1,5.5,20.4,56,2,1,3-,1.8,157.6,K1857,64,K1813,64,238,,223,194,0.373,1.0,4TEATS,2,ADG,JAR,98,95,N,QQ,,,,, 87,,+Adg,,,,,,,,,, 4,0,,4,7,7,2006,92,0921,6900,,0.022
06RA00130,105643369,K3369,K3369,64,05,1,68,06,55K,,G,2,2,6.0,Y,95,114,126,0.813,209,209,51,0.322,2.1,2.4,62,6.8,7.7,,23.8,4.1,17.4,60,1,1,3-,1.51,139.3,K1683,64,K0718,64,241,,227,194,0.334,1.0,,2,ADG,US,100,90,N,QR,,,,, 80,,+Adg,,,,,,,,,, 4,1,C5474,6,9,9,2006,92,0921,6904,,0.023
06RA00131,105643370,K3370,K3370,64,05,1,68,06,53K,,G,3,1,5.0,Y,95,113,126,0.8,230,230,51,0.397,2.4,2.8,62,7.6,8.6,,25.1,3.5,13.8,58,2,1,3-,1.82,136.7,K2927,64,K1052,64,237,,258,194,0.429,1.0,NICE,1,ADG,JAR,114,97,,,,,,,,,+Adg,,,,,,,,,,,,,5,10,8,2006,,,0,,0.02
06RA00132,105643377,K3377,K3377,64,05,1,68,06,55K,,G,2,2,4.0,Y,95,109,126,0.756,193,193,51,0.285,2.6,3.0,58,6.8,7.7,,23.3,3.9,16.9,62,1,1,3+,1.8,149.2,K1683,64,K1727,64,230,,218,194,0.322,1.0,NICE LAMB,2,ADG,US,96,95,N,QR,,,,, 79,,+Adg,,,,,,,,,, 4,1,C5473,4,7,7,2006,92,0921,6892,,0.026
06RA00133,105643378,K3378,K3378,64,05,1,68,06,55K,,G,2,2,4.0,Y,95,105,126,0.756,193,193,51,0.298,2.4,2.8,62,6.4,7.3,,22.1,3.3,15.0,62,2,1,2-,1.8,149.2,K1683,64,K1727,64,0,,207,194,0.302,1.0,BALD X,3,ADG,US,94,92,,,,,,,,,+Adg,,,,,,,,,,,,,4,7,7,2006,93,0814,6434,,0.026
06RA00134,105643404,K3404,K3404,64,05,1,68,06,57K,,G,3,2,3.0,Y,96,101,127,0.72,182,182,51,0.276,2.8,3.3,62,7.6,8.7,,24.9,3.6,14.4,60,1,1,3,1.89,142.4,K2771,64,K2281,64,206,,205,194,0.31,1.0,,2,ADG,US,92,101,N,QQ,,,,, 77,,+Adg,,,,,,,,,, 4,1,C5471,3,6,5,2006,92,0921,6895,,0.049
06RA00135,105643407,K3407,K3407,64,05,1,68,06,57K,,G,2,2,5.0,Y,96,109,127,0.738,191,191,51,0.28,3.3,3.8,62,9.4,10.7,,25.9,5.3,20.4,58,1,1,3+,1.49,112.0,K2771,64,K1294,64,236,,215,194,0.315,1.0,NICE LAMB,2,ADG,US,93,116,N,QQ,,,,, 81,,+Adg,,,,,,,,,, 4,0,,4,7,6,2006,92,0921,6903,,0.05
06RA00136,105643419,K3419,K3419,64,05,1,68,06,51K,,G,1,1,6.0,Y,97,136,126,0.944,219,219,51,0.283,2.7,3.2,60,8.0,9.2,,25.4,4.4,17.2,58,2,1,3,1.61,85.1,K1857,64,K0853,64,251,,233,194,0.289,1.0,85.1 Lbwn <,2,ADG,JAR,97,103,N,QR,,,,, 82,,+Adg,,,,,,,,,, 4,0,,5,10,5,2006,92,0921,6893,,0.022
06RA00137,105643421,K3421,K3421,64,05,1,68,06,53K,,G,2,1,7.0,Y,97,125,126,0.883,208,208,51,0.283,2.7,3.2,60,8.2,9.4,,24.7,4.5,18.4,60,1,6,3+,1.45,123.9,K2927,64,K0102,64,230,,231,194,0.315,1.0,"X,  JAW=6",3,ADG,JAR,99,105,N,QQ,,,,,XXX,,+Adg,,,,,,,,,, 4,,,6,10,9,2006,93,1009,6905,,0.036
06RA00138,105643449,K3449,K3449,64,05,1,68,06,52K,,G,2,2,5.0,Y,99,106,124,0.744,199,199,51,0.317,2.6,3.1,60,6.6,7.6,,24.4,4.9,20.0,60,3,1,3+,1.71,135.5,K2787,64,00097,00,0,,220,194,0.339,1.0,"KNOT,R.TESTE",3,ADG,JAR,98,93,,,,,,,,,+Adg,,,,,,,,,,,,,5,9,8,2006,93,0814,6425,,0.039
06RA00139,105643477,K3477,K3477,64,05,1,68,06,57K,,G,2,2,3.0,Y,101,100,122,0.711,210,210,51,0.375,3.0,3.6,60,8.0,9.3,,25.2,4.3,16.9,58,2,1,3+,1.75,126.0,K2771,64,K2201,64,212,,230,194,0.387,1.0,,1,ADG,US,104,106,,,,,,,,,+Adg,,,,,,,,,,,,,3,5,4,2006,,,0,,0.045
06RA00140,105643480,K3480,K3480,64,05,1,68,06,52K,,G,2,2,6.0,Y,101,101,122,0.721,190,190,51,0.304,2.9,3.4,58,7.4,8.6,,26.7,5.6,21.1,56,1,1,3-,1.51,131.7,K2787,64,90077,09,236,,223,194,0.363,1.0,,2,ADG,JAR,99,99,N,QQ,,,,, 89,,+Adg,,,,,,,,,, 4,0,,6,9,9,2006,92,0921,6906,,0.086
06RA00141,105643483,K3483,K3483,64,05,1,68,06,52K,,G,2,2,7.0,Y,101,102,122,0.722,191,191,51,0.304,2.5,3.0,62,6.8,7.9,,23.9,5.2,21.7,60,1,1,4+,1.81,129.4,K2787,64,K0440,64,221,,214,194,0.333,1.0,,2,ADG,JAR,96,95,N,QR,,,,, 93,,+Adg,,,,,,,,,, 4,0,,7,14,10,2006,92,0921,6891,,0.063
06RA00142,105643495,K3495,K3495,64,05,1,68,06,57K,,G,2,2,2.0,Y,102,111,119,0.822,207,207,51,0.325,2.9,3.4,60,7.8,9.1,,22.6,3.6,15.9,62,1,1,2-,1.62,123.7,K2771,64,K2950,64,0,,,0,0.0,1.0,"X, EPI",3,ADG,US,,,,,,,,,,,+Adg,,,,,,,,,,,,,1,2,2,2006,93,0612,2103,,0.049
06RA00143,105643500,K3500,K3500,64,05,1,68,06,55K,,G,2,2,3.0,Y,102,100,119,0.729,211,211,51,0.376,2.8,3.3,62,8.0,9.3,,25.9,5.1,19.7,58,1,1,3+,1.75,146.7,K1683,64,K2385,64,220,,231,194,0.388,1.0,4TEATS,1,ADG,US,104,104,,,S+,A+,STUD,87.0,45,,+Adg,,,1,,,,,,,,,,3,5,5,2006,,,0,,0.038
06RA00144,105643518,K3518,K3518,64,05,1,68,06,55K,,G,2,2,3.0,Y,103,95,118,0.688,181,181,51,0.292,2.7,3.2,60,7.8,9.1,,23.6,4.3,18.3,60,1,1,3+,1.75,149.2,K1683,64,K2300,64,201,,208,194,0.334,1.0,,2,ADG,US,95,104,N,RR,,,,, 90,,+Adg,,,,,,,,,, 4,0,,3,5,5,2006,92,0921,6899,,0.064
06RA00145,105643519,K3519,K3519,64,05,1,68,06,54K,,G,3,2,4.0,Y,103,106,124,0.746,213,213,51,0.37,2.8,3.3,60,7.0,8.2,,28.8,6.3,21.8,54,1,1,2+,2.17,172.7,K1553,64,K1805,64,253,,231,194,0.377,1.0,F2+ <,2,ADG,JAR,102,95,N,QQ,,,,, 86,,+Adg,,,,,,,,,, 4,0,,4,10,9,2006,92,0921,6897,,0.033
06RA00146,105643525,K3525,K3525,64,05,1,68,06,57K,,G,2,2,6.0,Y,104,110,117,0.821,211,211,51,0.342,2.5,3.0,62,6.8,8.0,,25.8,4.4,17.1,58,2,1,3,1.51,128.7,K2771,64,K0643,64,229,,225,194,0.34,1.0,,2,ADG,US,100,94,N,QQ,,,,, 85,,+Adg,,,,,,,,,, 4,0,,6,9,8,2006,92,0921,6901,,0.05
06RA00147,105643539,K3539,K3539,64,05,1,68,06,57K,,G,1,1,4.0,Y,105,133,116,1.039,177,177,51,0.149,2.5,3.0,62,8.2,9.6,,23.8,3.9,16.6,60,1,1,4,1.67,141.0,K2771,64,K1657,64,205,,197,194,0.189,1.0,Top Wn Adg,2,ADG,US,85,106,N,QQ,,,,, 91,,+Adg,,,,,,,,,, 4,0,,4,6,6,2006,92,0921,6898,,0.048
06RA00148,105643543,K3543,K3543,64,05,1,68,06,54K,,G,2,2,3.0,Y,105,95,116,0.709,180,180,51,0.288,2.5,3.0,60,6.6,7.7,,26.4,4.8,18.2,56,1,1,3+,1.6,132.6,K1553,64,K2578,64,215,,211,194,0.343,1.0,,2,ADG,JAR,96,91,N,QQ,,,,, 92,,+Adg,,,,,,,,,, 4,0,,3,4,4,2006,92,0921,6889,,0.077
06RA00149,105643557,K3557,K3557,64,05,1,68,06,54K,,G,2,2,4.0,Y,106,110,121,0.781,205,205,51,0.329,3.1,3.7,60,7.4,8.7,,25.0,5.0,20.2,58,1,1,3+,1.67,145.4,K1553,64,K1635,64,233,,229,194,0.358,1.0,,2,ADG,JAR,102,104,N,QQ,,,,, 88,,+Adg,,,,,,,,,, 4,0,,4,6,6,2006,92,0921,6902,,0.036
06RA00150,105643565,K3565,K3565,64,05,1,68,06,58K,,G,2,2,6.0,Y,107,111,116,0.847,185,185,51,0.253,2.5,3.0,62,7.8,9.2,,25.3,4.2,16.5,58,1,1,3+,1.51,133.4,K2948,64,K1002,64,222,,214,194,0.307,1.0,TRT.R.EYE7/26,2,ADG,US,96,102,N,QQ,,,,, 83,,+Adg,,,,,,,,,, 4,0,,5,9,9,2006,92,0921,6890,,0.019
06RA00151,105643574,K3574,K3574,64,05,1,68,06,58K,,G,2,1,3.0,Y,108,113,115,0.869,217,217,51,0.355,2.6,3.2,62,7.8,9.2,,25.0,3.9,15.7,58,1,1,3,1.46,105.7,K2948,64,K2473,64,243,,243,194,0.387,1.0,,1,ADG,US,110,103,,,S+,A+,STUD,64.0,e04,,+Adg,,,3,,,,,,,,,,2,3,2,2006,,,0,,0.045
06RA00152,105643577,K3577,K3577,64,05,1,68,06,53K,,G,1,1,3.0,Y,110,116,113,0.873,213,213,51,0.331,2.4,2.9,60,7.6,9.1,,24.1,4.1,16.9,60,2,1,3+,1.75,143.7,K2927,64,K2655,64,224,,240,194,0.369,1.0,NICE LAMB,1,ADG,JAR,108,102,,,,,,,,,+Adg,,,,,,,,,,,,,3,5,5,2006,,,0,,0.048
06RA00153,, 4102,04102,,04,1,00,97,,,B,3,,0.0,M,0,0,0,0.0,206,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,,,0.0,0.0,,,,,225,,211,194,0.0,2.0,IA1428-0330,3,,,,,,RR,S1,A,STUD,95.0,18,16,Term,,,1,W,70,,0,0,S,,,530345,,,,2006,,,0,IA1428-0330,0.0
