UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,PD_DEC,FERT,LOT,NAX,STUDY,STUDY2,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,FLBVB,FLBVG,FLBVR,SAGE
01RA00059,A6911,04,99,1,88,30,45-,.,1,1,3.5,M,117,92,106,0.758,212,161,67,0.242,3.5,3.5,54,10.6,10.6,0.05,27.05,5.2,19.2,56,1,1,2+,1.72,109.7,A4678,04,A3788,04,238,192,0.304,2.0,not DUD,1,GXE,,91,108,N,S1,A,STUD,,90.0,54,Nax,INBR,.,,CR,60,3,,0,S,,0,_____,2,3,3,2001,,,0.0638,0.7224,-0.0026,
01RA00060,A6925,04,99,1,82,30,29,C,3,2,5.0,M,118,77,105,0.639,189,124,67,0.165,3.8,3.8,58,9.2,9.2,0.0487,25.24,4.23,16.7,58,2,1,2-,2.02,145.4,A4414,04,A2539,04,211,192,0.224,2.0,"BLK.SPT,INBR",1,CTL,,101,104,N,S0,B,STUD,,91.0,e63,,INBR,.,,CR,65,4,,0,E,,0,_____,4,9,9,2001,,,-0.913,-0.6954,-0.0073,
01RA00061,A6928,04,99,1,82,30,28,C,3,2,6.0,M,118,97,105,0.824,202,160,67,0.221,0.0,0.0,60,8.6,8.6,0.0426,0.0,0.0,0.0,0,.,1,.,2.53,157.2,A4247,04,A1503,04,235,192,0.272,2.0,"DUD, D6+",V,CTL,,,,N,D4,DUD,,ORE,,DUD,,B 29,DUD,17,,,,,,,,0,_____,6,16,12,2001,,,-0.2884,0.2898,-0.004,
01RA00062,A6930,04,99,1,82,30,28,C,3,2,6.0,M,118,84,105,0.702,232,175,67,0.319,3.9,3.9,58,12.0,12.0,0.0517,25.01,4.02,16.1,58,1,1,3+,2.53,157.2,A4247,04,A1503,04,245,192,0.358,2.0,,1,CTL,,117,120,N,S0,B,,,,51alt,,INBR,.,,CR,60,3,,5,S,,0,_____,6,16,12,2001,,,0.1991,1.0723,-0.0026,
01RA00063,A6934,04,99,1,81,30,03,M,3,2,3.0,M,118,85,105,0.731,202,171,67,0.302,3.7,3.7,58,10.4,10.4,0.0515,25.7,4.42,17.2,58,2,1,2+,2.29,157.0,A4591,04,A4523,04,226,192,0.319,2.0,H2,1,LWW,,111,109,N,S2,AA,STUD,,71.0,04,,INBR,.,,CR,70,4,,0,E,,0,_____,3,7,6,2001,,,0.3656,1.132,-0.0014,
01RA00064,A6952,04,99,1,81,30,01,M,2,2,7.0,M,118,87,105,0.701,183,151,67,0.225,3.3,3.3,58,10.0,10.0,0.0546,27.02,5.28,19.5,56,2,1,2-,2.29,151.0,A4254,04,L9966,03,198,192,0.257,2.0,NICE >works,1,LWW,,104,103,N,D4w,DUD,,,,52alt,,INBR,.,,CR,60,3,,0,S,,0,_____,7,16,12,2001,,,-0.2953,0.3004,-0.0042,
01RA00065,A6964,04,99,1,81,30,02,M,2,2,4.0,M,118,82,105,0.67,198,158,67,0.267,3.5,3.5,58,9.2,9.2,0.0465,26.38,5.64,21.4,58,1,1,1-,2.06,144.9,A3079,04,A3526,04,225,192,0.307,2.0,DUD >works,3,LWW,,103,100,,D3w,DUD,STUD,,92.0,,,X,.,,,,,,,,,0,_____,4,8,8,2001,93,0824,-0.6576,-0.0129,-0.0073,
01RA00066,A6970,04,99,1,81,30,04,M,3,2,4.0,M,118,82,105,0.696,190,151,67,0.242,3.9,3.9,58,9.4,9.4,0.0495,26.26,4.19,15.9,58,1,1,2-,2.19,147.2,A4528,04,A3248,04,220,192,0.266,2.0,NOT SOLD !,2,LWW,,104,105,N,S2,AA,STUD,,97.0,102,,KELL,BACK,,,,,,,, 2,0,_____,4,9,8,2001,,,-0.091,0.4883,-0.0034,
01RA00067,A6994,04,99,1,82,30,30,C,1,1,3.0,M,120,95,103,0.8,235,173,67,0.274,3.2,3.2,60,8.2,8.2,0.0349,24.54,4.22,17.2,60,1,1,2,1.72,112.5,A4206,04,A4543,04,244,192,0.293,2.0,TB1,3,CTL,,85,94,,S0,B,,,83.0,,,X,.,,,,,,,,,0,_____,3,3,3,2001,93,0824,-1.6187,-0.8518,-0.0118,
01RA00068,A6998,04,99,1,82,30,25,C,2,2,8.0,M,120,91,103,0.764,203,151,67,0.211,4.1,4.1,58,10.8,10.8,0.0532,26.1,3.91,15.0,58,2,1,2,2.25,167.4,A4125,04,L7712,03,222,192,0.266,2.0,DUD >works,1,CTL,,116,115,N,D3w,DUD,STUD,,44.0,51,,INBR,.,,CL,65,3,,0,E,,0,_____,8,18,16,2001,,,-0.0855,0.3333,-0.0026,
01RA00069,A7004,04,99,1,88,30,43-,.,4,2,4.5,M,121,84,102,0.741,216,158,67,0.26,3.6,3.6,54,7.6,7.6,0.0352,29.77,5.24,17.6,50,2,1,1-,2.31,144.2,A4395,04,A2759,04,229,192,0.26,2.0,,5,GXE,,97,90,,S1,A,,,,,Nax,EUTH,.,,,,,,,,,0,_____,4,10,8,2001,95,0822,-1.0705,-0.3297,-0.0092,
01RA00070,A7105,04,00,1,82,30,28,C,2,2,3.0,Y,99,77,122,0.566,156,156,67,0.275,3.1,3.5,60,6.2,6.8,0.0436,24.41,4.64,19.0,60,1,1,2+,2.15,142.2,A5406,04,A4207,04,169,192,0.274,1.0,DUD >works,1,CTL,,99,105,N,D3,DUD,STUD,,,25,,CTL,.,,CL,55,3,,0,S,,0,_____,3,6,5,2001,,,-0.8222,-0.4207,-0.0075,
01RA00071,A7106,04,00,1,82,30,28,C,2,2,3.0,Y,99,90,122,0.664,157,157,67,0.233,2.7,3.0,60,4.8,5.2,0.0331,20.87,4.13,19.8,64,1,1,2,2.15,142.2,A5406,04,A4207,04,171,192,0.241,1.0,,1,CTL,,92,91,N,D3,DUD,,SCT,,25alt,,CTL,FLWT,,CR,35,2,,0,S,,0,_____,3,6,5,2001,,,-1.3064,-0.8904,-0.0107,
01RA00072,A7109,04,00,1,82,30,23,C,2,2,2.0,Y,99,74,122,0.524,155,155,67,0.282,3.0,3.4,60,4.2,4.6,0.0297,20.6,3.54,17.2,64,2,1,2,2.24,134.2,A5082,04,A5529,04,167,192,0.277,1.0,PREPUCE BLED,1,CTL,,89,91,N,D3,DUD,,SCT,,21alt,,CTL,FLWT,,CL,50,3,,0,S,,0,_____,2,4,3,2001,,,-1.5631,-1.0922,-0.013,
01RA00073,A7133,04,00,1,82,30,31,C,3,2,4.0,Y,100,108,121,0.793,189,189,67,0.282,2.8,3.2,60,6.2,6.8,0.036,24.47,4.86,19.9,60,2,1,2-,2.44,157.4,A5024,04,A3178,04,203,192,0.283,1.0,"D1, ?, ?",1,CTL,,105,102,N,S,A+,STUD,,,20,,CTL,FLWT,,CR,60,3,,0,S,,0,_____,4,11,8,2001,,,-1.3757,-0.4917,-0.0117,
01RA00074,A7135,04,00,1,82,30,25,C,1,1,3.0,Y,100,90,121,0.67,161,161,67,0.247,2.8,3.2,60,5.0,5.5,0.0342,23.04,4.36,18.9,62,2,1,3+,1.58,97.2,A5229,04,A4496,04,188,192,0.292,1.0,SM. TESTES,3,CTL,,77,94,,NT,?,,,,X,,X,.,,,,,,,,,0,_____,2,2,2,2001,93,0824,-0.9777,-0.7217,-0.0082,
01RA00075,A7152,04,00,1,82,30,31,C,4,2,4.0,Y,101,104,120,0.786,182,182,67,0.272,3.1,3.5,58,6.4,7.0,0.0385,26.3,4.52,17.2,58,1,1,2,2.69,162.3,A5024,04,A3553,04,206,192,0.304,1.0,"CR.FR.LEG,X",2,CTL,,109,106,N,S1,A,,,,X,,X,X,,,,,,,X, 1,0,_____,4,13,9,2001,93,1109,-1.2085,-0.3685,-0.0106,
01RA00076,A7153,04,00,1,82,30,31,C,4,2,4.0,Y,101,93,120,0.693,165,165,67,0.251,2.8,3.2,60,4.8,5.3,0.0321,21.39,4.21,19.7,64,2,1,2,2.69,162.3,A5024,04,A3553,04,178,192,0.253,1.0,RCVR<,1,CTL,,101,94,N,D3,DUD,,SCT,,20alt,,FLWT,CTL,,CR,60,3,,0,S,,0,_____,4,13,9,2001,,,-1.5741,-0.8967,-0.0127,
01RA00077,A7158,04,00,1,82,30,21,C,3,2,3.0,Y,101,82,120,0.611,166,166,67,0.293,2.7,3.1,58,6.4,7.0,0.0422,25.88,6.05,23.4,58,2,1,3,2.43,127.1,A5530,04,A4327,04,181,192,0.295,1.0,,3,CTL,,93,102,N,D4,DUD,,SCT,,LIB,,LIB,.,,CR,60,3,,0,S,,0,_____,3,8,5,2001,,,-0.9653,-0.5663,-0.0078,
01RA00078,A7165,04,00,1,88,30,45-,.,2,1,1.5,Y,101,99,121,0.74,184,184,67,0.297,3.4,3.8,58,7.6,8.4,0.0457,25.59,5.45,21.3,58,1,1,3+,2.2,134.7,A5346,04,A5776,04,204,192,0.313,1.0,,2,GXE,,104,120,N,SP,A,,,, 86,,.,.,,,,,,,, 1,0,_____,1,2,1,2001,92,0920,-0.1949,0.4645,-0.004,
01RA00079,A7183,04,00,1,88,30,45-,.,4,3,3.5,Y,101,70,120,0.496,168,168,67,0.341,3.0,3.4,60,5.2,5.7,0.0339,22.02,4.5,20.4,64,2,1,3+,2.58,170.4,A5346,04,A3881,04,183,192,0.336,1.0,tb4 tr3 lw170,2,GXE,,109,98,N,S3,AA,,,, 78,,.,.,,,,,,,, 1,0,_____,3,9,8,2001,92,0920,-0.8711,-0.3931,-0.008,
01RA00080,A7198,04,00,1,88,30,46-,.,2,2,3.5,Y,102,86,119,0.65,152,152,67,0.23,2.3,2.6,60,7.6,8.4,0.0553,21.53,3.75,17.4,64,1,1,3+,2.15,161.0,A5230,04,A3742,04,164,192,0.232,1.0,,3,GXE,,108,112,N,D4,DUD,,SCT,,LIB,,LIB,.,,CR,70,4,,0,E,,0,_____,3,6,6,2001,,,-0.6796,-0.323,-0.0062,
01RA00081,A7199,04,00,1,88,30,46-,.,2,2,3.5,Y,102,96,119,0.72,174,174,67,0.272,2.8,3.2,60,5.0,5.5,0.0316,21.39,4.4,20.6,64,2,1,2,2.15,161.0,A5230,04,A3742,04,198,192,0.304,1.0,,1,GXE,,103,95,N,S2,AA,STUD,,,43,,FLWT,.,,CR,70,4,,0,E,,0,_____,3,6,6,2001,,,-1.7784,-1.1937,-0.0137,
01RA00082,A7205,04,00,1,81,30,04,M,2,2,2.0,Y,102,91,119,0.676,181,181,67,0.314,3.1,3.5,58,6.6,7.3,0.0403,25.2,5.09,20.2,58,2,1,3+,2.24,152.4,A5472,04,A5680,04,204,192,0.336,1.0,,2,LWW,,107,109,N,S1,A,,,, 88,,.,.,,,,,,,, 1,0,_____,2,4,4,2001,92,0920,-0.4864,0.1862,-0.0064,
01RA00083,A7218,04,00,1,81,30,01,M,2,2,5.0,Y,102,76,119,0.537,171,171,67,0.331,2.6,2.9,62,5.8,6.4,0.0374,22.26,4.3,19.3,62,2,1,3+,2.24,154.7,A5198,04,A1918,04,192,192,0.345,1.0,,2,LWW,,104,98,N,SP,A,,,, 93,,.,.,,,,,,,, 1,0,_____,5,11,10,2001,92,0920,-0.3359,0.5682,-0.0063,
01RA00084,A7226,04,00,1,82,30,29,C,2,2,6.0,Y,102,84,119,0.628,145,145,67,0.213,2.5,2.8,60,4.8,5.3,0.0366,22.51,4.41,19.6,62,1,1,3+,1.93,124.7,A5546,04,A1026,04,162,192,0.232,1.0,DUD >works,1,CTL,,84,89,N,D3,DUD,STUD,,,29,,FLWT,CTL,,CR,50,3,,0,S,,0,_____,6,10,9,2001,,,-1.4513,-1.3733,-0.0107,
01RA00085,A7227,04,00,1,82,30,29,C,2,2,6.0,Y,102,83,119,0.603,167,167,67,0.293,3.2,3.6,60,6.6,7.3,0.0437,24.05,5.02,20.9,60,1,1,3+,1.93,124.7,A5546,04,A1026,04,190,192,0.318,1.0,X,2,CTL,,96,111,N,S1,A,,,,X,,X,X,,,,,,0,X, 1,0,_____,6,10,9,2001,93,1109,-1.0585,-0.7636,-0.0084,
01RA00086,A7239,04,00,1,81,30,03,M,2,2,4.0,Y,102,97,119,0.72,170,170,67,0.254,2.4,2.7,60,6.2,6.8,0.04,24.72,4.88,19.8,60,1,1,3+,2.19,142.5,A5232,04,A2908,04,197,192,0.298,1.0,,1,LWW,,98,98,N,D3,DUD,,SCT,,,,LWW2,.,,CL,55,3,,0,S,,0,_____,4,9,7,2001,,,-0.6782,-0.0224,-0.0074,
01RA00087,A7242,04,00,1,88,30,41-,.,3,2,2.5,Y,102,90,119,0.659,176,176,67,0.3,2.6,2.9,60,6.8,7.5,0.0426,23.5,4.98,21.2,60,1,1,2-,2.57,156.8,A4328,04,A4715,04,198,192,0.321,1.0,,2,GXE,,107,106,N,S2,AA,,,, 85,,.,.,,,,,,,, 1,0,_____,2,6,4,2001,92,0920,-0.7251,-0.1001,-0.0074,
01RA00088,A7243,04,00,1,88,30,41-,.,3,2,2.5,Y,102,86,119,0.652,164,164,67,0.272,2.7,3.1,60,6.4,7.1,0.0433,22.22,4.47,20.1,62,1,1,3+,2.57,156.8,A4328,04,A4715,04,181,192,0.283,1.0,,2,GXE,,105,106,N,S2,AA,,,, 84,,.,.,,,,,,,, 1,0,_____,2,6,4,2001,92,0920,-0.7404,-0.2353,-0.0072,
01RA00089,A7284,04,00,1,82,30,21,C,2,2,3.0,Y,103,99,118,0.742,193,193,67,0.328,2.7,3.1,60,5.2,5.8,0.0301,23.94,4.17,17.4,60,1,1,1-,2.15,145.6,A5530,04,A4686,04,216,192,0.348,1.0,NICE >works,1,CTL,,99,94,N,D3,DUD,STUD,,,28,,FLWT,CTL,,CR,60,3,,0,S,,0,_____,3,6,5,2001,,,-2.1736,-1.0548,-0.0166,
01RA00090,A7286,04,00,1,81,30,01,M,2,2,6.0,Y,103,89,118,0.665,188,188,67,0.345,2.9,3.3,60,6.4,7.1,0.0378,22.57,4.72,20.9,62,2,1,2-,2.13,142.4,A5198,04,A0929,04,201,192,0.333,1.0,,2,LWW,,102,107,N,D4,DUD,,SCT,,DUD,,.,.,,CR,40,3,,0,S, 1,0,_____,6,12,10,2001,,,-0.5763,0.3101,-0.0069,
01RA00091,A7298,04,00,1,88,30,42-,.,3,2,3.5,Y,103,85,119,0.632,165,165,67,0.28,2.8,3.2,60,6.0,6.6,0.04,23.75,3.99,16.8,60,1,1,2-,2.29,152.4,A4528,04,A3767,04,176,192,0.272,1.0,,2,GXE,,102,102,N,S1,A,,,, 94,,.,.,,,,,,,, 1,0,_____,3,7,6,2001,92,0920,-0.5765,0.0173,-0.0065,
01RA00092,A7302,04,00,1,81,30,02,M,2,2,5.0,Y,103,84,118,0.627,147,147,67,0.22,2.8,3.2,60,6.6,7.3,0.0497,24.03,5.01,20.9,60,1,1,3,2.35,158.1,A5515,04,A2523,04,167,192,0.247,1.0,,1,LWW,,106,107,N,S2,AA,STUD,,,02,,LWW2,.,,CR,65,4,,0,E,,0,_____,5,12,10,2001,,,-0.031,0.1473,-0.0018,
01RA00093,A7328,04,00,1,82,30,20,C,3,3,5.0,Y,104,72,118,0.517,160,160,67,0.308,2.8,3.2,58,4.8,5.3,0.0331,22.69,4.67,20.6,62,1,1,3+,2.02,145.4,A5454,04,A2539,04,178,192,0.316,1.0,,1,CTL,,97,92,N,S4,AAA,STUD,,,26,,CTL,FLWT,,CR,40,3,,10,S,,0,_____,4,9,9,2001,,,-1.3826,-1.1081,-0.0108,
01RA00094,A7329,04,00,1,82,30,20,C,3,3,5.0,Y,104,73,118,0.527,155,155,67,0.287,3.1,3.5,58,6.2,6.9,0.0445,23.13,4.37,18.9,62,2,1,2,2.02,145.4,A5454,04,A2539,04,178,192,0.313,1.0,,2,CTL,,102,107,N,S3,AA,,,, 92,,.,.,,,,,,,, 1,0,_____,4,9,9,2001,92,0920,-0.8622,-0.6419,-0.0073,
01RA00095,A7350,04,00,1,82,30,31,C,3,2,5.0,Y,104,87,118,0.646,187,187,67,0.35,2.4,2.7,60,5.0,5.5,0.0294,22.2,4.41,19.9,62,1,1,3+,2.24,135.3,A5024,04,A1936,04,209,192,0.364,1.0,,1,CTL,,93,90,N,D3,DUD,,SCT,,,,FLWT,CTL,,CR,40,2,,0,S,,0,_____,4,11,8,2001,,,-1.5387,-0.6447,-0.0125,
01RA00096,A7351,04,00,1,82,30,31,C,3,1,5.0,Y,104,98,118,0.725,192,192,67,0.329,2.4,2.7,60,6.2,6.9,0.0359,22.26,5.08,22.8,62,1,1,3,2.24,135.3,A5024,04,A1936,04,213,192,0.343,1.0,,3,CTL,,97,100,N,D4,DUD,,SCT,,LIB,,LIB,.,,CR,50,3,,0,S,,0,_____,4,11,8,2001,,,-1.1892,-0.2498,-0.0106,
01RA00097,A7355,04,00,1,81,30,01,M,2,2,3.0,Y,104,92,118,0.686,188,188,67,0.336,3.0,3.4,58,6.8,7.5,0.0399,25.07,5.64,22.5,58,1,5,2,2.29,157.0,A5198,04,A4523,04,201,192,0.325,1.0,"JAW5, 2002",1,LWW,,109,109,N,S2,AA,STUD,,,03,,LWW1,.,,CL,50,3,,0,S,,0,_____,3,7,6,2001,,,-0.2161,0.8681,-0.0058,
01RA00098,A7401,04,00,1,82,30,24,C,3,2,2.0,Y,105,71,117,0.528,160,160,67,0.311,2.8,3.2,58,7.0,7.8,0.0488,24.19,4.92,20.3,60,2,1,1-,2.24,137.7,A5144,04,A5301,04,174,192,0.307,1.0,,1,CTL,,101,110,N,S1,A,STUD,,,22,,CTL,.,,CR,65,4,,0,E,,0,_____,2,4,3,2001,,,-0.2336,0.3149,-0.0044,
01RA00099,A7402,04,00,1,82,30,24,C,3,2,2.0,Y,105,78,117,0.597,164,164,67,0.301,2.5,2.9,62,6.0,6.7,0.0409,23.17,4.92,21.2,62,2,1,3+,2.24,137.7,A5144,04,A5301,04,181,192,0.307,1.0,,1,CTL,,97,100,N,D3,DUD,,SCT,,22alt,,CTL,.,,CR,50,3,,0,S,,0,_____,2,4,3,2001,,,-0.6105,-0.0189,-0.007,
01RA00100,A7416,04,00,1,82,30,25,C,2,2,2.0,Y,105,73,117,0.537,158,158,67,0.297,3.0,3.4,58,5.2,5.8,0.0367,22.73,4.57,20.1,62,2,1,2-,2.24,151.3,A5229,04,A5319,04,183,192,0.328,1.0,"X, EPI 9/28",3,CTL,,102,98,N,S3,AA,,,,X,,CTL,X,,,,,,0,X,,0,_____,2,4,4,2001,93,1109,-0.9202,-0.4638,-0.0086,
01RA00101,A7431,04,00,1,81,30,02,M,3,2,3.0,Y,105,84,117,0.654,151,151,67,0.234,2.8,3.2,60,5.4,6.0,0.0397,23.92,4.43,18.5,60,1,1,2+,2.15,141.8,A5515,04,A4524,04,168,192,0.251,1.0,SM. TESTES,3,LWW,,95,97,,NT,?,,,,X,,X,.,,,,,,,,,0,_____,3,6,5,2001,93,0824,-0.5131,-0.1848,-0.0058,
01RA00102,A7432,04,00,1,81,30,02,M,3,2,3.0,Y,105,83,117,0.64,163,163,67,0.28,2.8,3.2,60,6.4,7.1,0.0436,24.31,4.42,18.2,60,2,1,2-,2.15,141.8,A5515,04,A4524,04,177,192,0.281,1.0,,3,LWW,,100,105,N,S0,B,,SCT,,LIB,,LIB,.,,M,65,3,,2,S,,0,_____,3,6,5,2001,,,-0.2954,0.1496,-0.0046,
01RA00103,A7433,04,00,1,82,30,24,C,3,2,3.0,Y,105,75,117,0.571,163,163,67,0.308,2.7,3.1,58,6.2,6.9,0.0423,25.57,5.71,22.3,58,1,1,2,2.15,139.3,A5144,04,A4480,04,180,192,0.313,1.0,,2,CTL,,99,101,N,S2,AA,,,, 87,,.,.,,,,,,,, 1,0,_____,3,6,6,2001,92,0920,-0.3336,0.1748,-0.005,
01RA00104,A7436,04,00,1,82,30,30,C,2,2,3.0,Y,105,74,117,0.552,133,133,67,0.206,2.8,3.2,58,4.8,5.3,0.0398,25.53,4.74,18.6,58,3,1,2-,2.15,137.9,A5528,04,A4653,04,149,192,0.224,1.0,H3,3,CTL,,90,90,N,S1,A,,SCT,,LIB,,LIB,.,,CR,60,3,,5,S,,0,_____,3,6,5,2001,,,-1.2377,-1.0033,-0.0101,
01RA00105,A7442,04,00,1,88,30,45-,.,2,2,2.5,Y,105,83,117,0.612,161,161,67,0.273,3.4,3.9,60,6.2,6.9,0.0429,22.71,4.5,19.8,62,1,1,4+,2.24,160.5,A5346,04,A4733,04,179,192,0.287,1.0,NOT SOLD !,2,GXE,,109,111,N,S2,AA,,,, 79,,KELL,BACK,,,,,,,, 1,0,_____,2,4,4,2001,,,-0.6696,-0.1537,-0.007,
01RA00106,A7443,04,00,1,88,30,45-,.,2,2,2.5,Y,105,90,117,0.668,177,177,67,0.304,3.1,3.5,60,6.2,6.9,0.039,24.51,4.9,20.0,60,1,1,2,2.24,160.5,A5346,04,A4733,04,196,192,0.316,1.0,NOT SOLD !,2,GXE,,109,106,N,S3,AA,,,, 77,,KELL,BACK,,,,,,,, 1,0,_____,2,4,4,2001,,,-0.8312,-0.1537,-0.0082,
01RA00107,A7446,04,00,1,88,30,41-,.,2,2,1.5,Y,105,83,117,0.623,182,182,67,0.346,2.8,3.2,60,5.4,6.0,0.033,23.04,5.7,24.7,62,2,3,3+,2.2,147.3,A4328,04,A5957,04,202,192,0.355,1.0,,2,GXE,,101,97,N,S3,AA,,,, 89,,.,.,,,,,,,, 1,0,_____,1,2,2,2001,92,0920,-1.2279,-0.4574,-0.0105,
01RA00108,A7451,04,00,1,81,30,01,M,2,2,4.0,Y,106,87,115,0.653,174,174,67,0.303,3.2,3.7,58,8.8,9.8,0.0563,23.49,4.52,19.2,62,1,1,2-,1.94,138.0,A5198,04,A3481,04,195,192,0.321,1.0,,1,LWW,,109,131,N,S1,A,,,,,,LWW3,.,,CR,70,3,,0,E,,0,_____,4,7,7,2001,,,1.2935,2.1213,0.0038,
01RA00109,A7452,04,00,1,81,30,01,M,2,2,4.0,Y,106,91,115,0.677,171,171,67,0.279,3.3,3.8,58,8.6,9.6,0.0561,23.58,4.55,19.3,60,1,1,3+,1.94,138.0,A5198,04,A3481,04,191,192,0.298,1.0,"NICE, CUT LR",2,LWW,,108,131,N,S1,A,,,, 90,,.,.,,,,,,,, 1,0,_____,4,7,7,2001,92,0920,1.2563,2.055,0.0037,
01RA00110,A7459,04,00,1,81,30,01,M,2,2,7.0,Y,106,87,115,0.66,173,173,67,0.3,2.8,3.2,60,6.2,6.9,0.0399,23.83,4.27,17.9,60,1,1,3-,2.29,151.0,A5198,04,L9966,03,191,192,0.31,1.0,,2,LWW,,104,104,N,D4,DUD,,SCT,,DUD,,.,.,,CR,50,3,,0,S, 1,0,_____,7,16,12,2001,,,-0.6149,0.2369,-0.0073,
01RA00111,A7460,04,00,1,88,30,42-,.,2,2,2.5,Y,106,94,115,0.724,182,182,67,0.307,2.7,3.1,58,7.0,7.8,0.0429,23.75,5.2,21.9,60,1,1,3-,2.24,160.3,A4528,04,A4913,04,211,192,0.348,1.0,"F3-, Top Idx",2,GXE,,111,110,N,D4,DUD,,SCT,,DUD,,.,.,,CL,50,3,,0,S, 1,0,_____,2,4,4,2001,,,-0.7315,-0.0499,-0.0077,
01RA00112,A7461,04,00,1,88,30,42-,.,2,2,2.5,Y,106,80,115,0.606,146,146,67,0.23,2.7,3.1,62,5.0,5.6,0.0384,22.08,4.45,20.2,62,1,1,3+,2.24,160.3,A4528,04,A4913,04,163,192,0.247,1.0,SMALL,3,GXE,,101,94,,NT,?,,,,X,,X,.,,,,,,,,,0,_____,2,4,4,2001,93,0824,-1.0483,-0.7212,-0.0093,
01RA00113,A7506,04,00,1,82,30,26,C,2,2,4.0,Y,107,79,114,0.597,166,166,67,0.303,2.6,3.0,60,5.8,6.5,0.0392,22.0,4.02,18.3,64,1,1,3+,2.19,159.1,A5202,04,A2986,04,183,192,0.31,1.0,,1,CTL,,105,100,N,S2,AA,STUD,,,23,,FLWT,CTL,,CR,60,3,,0,S,,0,_____,4,9,9,2001,,,-1.4663,-0.8125,-0.0122,
01RA00114,A7527,04,00,1,81,30,04,M,2,2,5.0,Y,107,97,114,0.739,182,182,67,0.296,2.6,3.0,60,7.8,8.7,0.0478,22.87,5.19,22.7,62,2,1,2,2.02,147.1,A5472,04,A2128,04,199,192,0.304,1.0,,2,LWW,,107,117,N,S3,AA,,,, 76,,.,.,,,,,,,, 1,0,_____,5,9,8,2001,92,0920,0.1199,0.812,-0.0025,
01RA00115,A7528,04,00,1,81,30,04,M,2,2,5.0,Y,107,77,114,0.568,172,172,67,0.331,3.0,3.5,60,6.2,6.9,0.0401,22.76,4.02,17.7,62,2,1,2,2.02,147.1,A5472,04,A2128,04,191,192,0.339,1.0,H2,2,LWW,,104,108,N,S3,AA,,,, 91,,.,.,,,,,,,, 1,0,_____,5,9,8,2001,92,0920,-0.3207,0.2764,-0.005,
01RA00116,A7534,04,00,1,81,30,02,M,3,2,2.0,Y,107,74,114,0.586,158,158,67,0.293,2.7,3.1,60,5.2,5.8,0.0367,23.65,5.64,23.8,60,1,1,2-,2.41,153.4,A5515,04,A5364,04,184,192,0.327,1.0,,2,LWW,,101,94,N,S3,AA,,,, 82,,.,.,,,,,,,, 1,0,_____,2,5,4,2001,92,0920,-0.51,-0.0856,-0.0059,
01RA00117,A7536,04,00,1,88,30,46-,.,3,2,2.5,Y,107,76,114,0.583,150,150,67,0.258,2.8,3.2,60,5.4,6.0,0.04,23.35,4.08,17.5,62,1,1,2,2.57,155.2,A5230,04,A4798,04,,,0.0,1.0,WOLF KILL,6,GXE,,,,,,,,,,,,.,.,,,,,,,,,0,_____,2,6,4,2001,13,0612,-0.7795,-0.5725,-0.0069,
01RA00118,A7541,04,00,1,81,30,03,M,2,2,4.0,Y,107,90,114,0.689,173,173,67,0.289,2.6,3.0,60,5.2,5.8,0.0335,23.06,4.05,17.6,62,2,1,1-,1.94,151.0,A5232,04,A3198,04,201,192,0.33,1.0,JAW6,3,LWW,,100,94,,NT,?,,,,X,,X,LWW1,,,,,,,,,0,_____,4,7,7,2001,93,0824,-0.8606,-0.1327,-0.0089,
01RA00119,A7553,04,00,1,88,30,45-,.,3,2,2.0,Y,108,83,113,0.654,162,162,67,0.275,3.3,3.8,56,6.6,7.4,0.0457,27.22,5.1,18.7,56,1,1,1-,2.41,141.1,A5346,04,A5089,04,163,192,0.238,1.0,H2,3,GXE,,101,111,N,S2,AA,,SCT,,LIB,,LIB,.,,CR,50,3,,0,S,,0,_____,2,5,3,2001,,,-0.1864,0.4537,-0.0047,
01RA00120,A7581,04,00,1,81,30,02,M,3,2,2.0,Y,108,83,113,0.646,171,171,67,0.307,3.1,3.6,58,7.6,8.5,0.0497,25.73,5.28,20.5,58,2,1,3+,2.41,157.3,A5515,04,A5116,04,204,192,0.36,1.0,,1,LWW,,114,119,N,D3,DUD,,,,02alt,,LWW1,.,,CR,50,3,,0,S,,0,_____,2,5,4,2001,,,-0.2237,0.5136,-0.0049,
01RA00121,A7595,04,00,1,88,30,45-,.,2,2,4.5,Y,109,98,112,0.755,158,158,67,0.209,2.8,3.2,60,4.4,5.0,0.0316,21.51,4.2,19.5,64,1,1,1-,2.19,123.9,A5346,04,A2690,04,163,192,0.193,1.0,,3,GXE,,83,91,N,S1,A,,SCT,,LIB,,LIB,.,,CR,55,3,,0,S,,0,_____,4,9,6,2001,,,-1.7847,-1.2528,-0.0141,
