UID,ETAG,SEX,STM,LINE,YR,SEA,AGE,RGRP,BGRP,LOT,HORN,FACE,STAPLE_CM,STAPLE_IN,RMK,PD,BPEN,STUDY,SAMPLE,MICRON,SD,CV,CEM,PF,DIGR
02PR00458,R1891,2,43,13,00,1,2.0,0,1,.,.,.,8.7,3.4,,1,24,Sage,y,22.6,3.7,16.2,7.1,2.9,62
02PR00459,R1897,1,07,11,00,1,2.0,0,Y,.,7,3,7.5,3.0,H7,1,24a,SAGE,y,23.8,4.6,19.3,9.1,8.9,60
02PR00460,R1877,2,07,10,00,1,2.0,0,1,.,.,.,7.2,2.8,H2,1,27,Sage,y,24.2,4.6,19.2,8.9,8.4,60
02PR00461,R1914,2,43,12,00,1,2.0,0,1,.,.,.,8.3,3.3,DYSTOCIA,1,34,Sage,y,25.5,5.2,20.2,9.4,16.4,58
02PR00462,R1938,2,07,11,00,1,2.0,0,1,.,.,.,7.9,3.1,,1,24,Sage,y,24.8,4.1,16.6,7.6,7.9,60
02PR00463,R1937,2,07,11,00,1,2.0,0,1,.,.,.,5.9,2.3,"BLOODY MILK,L",1,23,Sage,y,23.8,4.1,17.3,8.0,7.2,60
02PR00464,R1943,1,07,12,00,1,2.0,0,Y,.,3,1-,7.8,3.1,,1,.,CTL,y,24.3,4.3,17.6,7.9,8.3,60
02PR00465,R1950,1,07,12,00,1,2.0,0,Y,LIB,.,.,0.0,0.0,H4,3,LIB,LIB,N,,,,,0.0,0
02PR00466,R1953,1,43,12,00,1,2.0,0,Y,.,7,3+,8.6,3.4,H7,1,35a,CTL,y,23.4,3.7,15.9,7.2,4.3,62
02PR00467,R1955,2,07,13,00,1,2.0,0,1,.,.,.,7.4,2.9,,1,34,Sage,y,21.7,3.2,14.5,6.0,1.2,64
02PR00468,R1961,2,07,11,00,1,2.0,0,1,.,.,.,8.0,3.1,,1,28,Sage,y,23.4,4.3,18.4,8.0,5.7,62
02PR00469,R1981,2,43,13,00,1,2.0,0,1,.,.,.,7.6,3.0,,1,38,Sage,y,23.8,3.4,14.2,6.2,2.8,60
02PR00470,R1980,2,07,11,00,1,2.0,0,1,.,.,.,7.0,2.8,,1,36,Sage,y,22.2,3.8,17.0,7.5,3.4,62
02PR00471,R1986,1,07,12,00,1,2.0,0,Y,.,2,3,8.1,3.2,,1,.,SAGE,y,23.1,4.1,17.7,8.1,5.4,62
02PR00472,R1988,1,43,13,00,1,2.0,0,Y,.,2,3+,8.6,3.4,"BULL,DUD,Nov6",1,e.3,FW2,y,24.7,3.5,14.0,6.9,6.2,60
02PR00473,R1989,1,43,12,00,1,2.0,0,Y,.,4,2,9.4,3.7,,1,.,CTL,y,24.1,4.2,17.5,8.2,7.6,60
02PR00474,R1990,2,43,12,00,1,2.0,0,1,.,.,.,8.1,3.2,,1,37,Sage,y,21.8,3.6,16.7,6.9,1.4,64
02PR00475,R1974,2,07,13,00,1,2.0,0,1,.,.,.,10.8,4.3,,1,25,Sage,y,23.9,3.7,15.4,7.0,4.6,60
02PR00476,R1711,2,43,13,00,1,2.0,0,1,.,.,.,9.3,3.7,,1,21,Sage,y,22.3,3.8,17.2,6.8,2.9,62
02PR00477,R1706,2,07,11,00,1,2.0,0,1,.,.,.,5.6,2.2,,1,35,Sage,y,20.8,3.2,15.4,6.1,0.6,64
02PR00478,R1702,2,07,12,00,1,2.0,0,1,.,.,.,5.5,2.2,,1,36,Sage,y,20.6,2.8,13.5,5.3,0.2,64
02PR00479,R1707,2,07,11,00,1,2.0,0,1,.,.,.,7.6,3.0,HAIRY <chk,1,36,Sage,y,23.8,4.7,19.6,9.2,9.0,60
02PR00480,R1730,2,07,10,00,1,2.0,0,1,.,.,.,8.0,3.1,,1,22,Sage,y,23.8,3.9,16.6,7.7,5.9,60
02PR00481,R1741,2,07,12,00,1,2.0,0,1,.,.,.,6.5,2.6,,1,35,Sage,y,23.7,3.3,14.0,6.0,2.6,60
02PR00482,R1746,2,07,10,00,1,2.0,0,1,.,.,.,7.6,3.0,,1,36,Sage,y,24.1,4.2,17.5,7.7,6.6,60
02PR00483,R1742,1,07,12,00,1,2.0,0,Y,LIB,.,.,0.0,0.0,FEMININE,3,LIB,LIB,N,,,,,0.0,0
02PR00484,R1747,1,07,10,00,1,2.0,0,Y,.,2,4,7.8,3.1,,1,21a,SAGE,y,25.7,4.3,16.7,7.9,11.6,58
02PR00485,R1753,2,07,11,00,1,2.0,0,1,.,.,.,7.3,2.9,,1,26,Sage,y,21.3,4.0,18.5,8.5,4.0,64
02PR00486,R1754,1,43,12,00,1,2.0,0,Y,.,1,3,7.4,2.9,,1,28a,SAGE,y,25.2,4.2,16.6,7.6,11.5,58
02PR00487,R1765,2,07,11,00,1,2.0,0,1,.,.,.,7.8,3.1,ENTR,1,38,Sage,y,25.3,5.5,21.6,10.1,15.7,58
02PR00488,R1769,2,07,11,00,1,2.0,0,1,.,.,.,7.1,2.8,,1,27,Sage,y,24.1,4.6,18.9,8.6,8.4,60
02PR00489,R1726,1,07,13,00,1,2.0,0,Y,LIB,.,.,0.0,0.0,H6,3,LIB,LIB,N,,,,,0.0,0
02PR00490,R1728,2,07,11,00,1,2.0,0,1,.,.,.,7.0,2.8,,1,25,Sage,y,23.5,4.2,17.9,8.5,7.1,60
02PR00491,R1727,2,07,13,00,1,2.0,0,1,.,.,.,7.9,3.1,,1,21,Sage,y,21.1,3.9,18.6,7.6,2.2,64
02PR00492,R1789,2,43,13,00,1,2.0,0,1,.,.,.,7.1,2.8,,1,22,Sage,y,23.5,4.1,17.2,7.6,5.2,60
02PR00493,R1795,2,07,13,00,1,2.0,0,1,.,.,.,8.2,3.2,,1,23,Sage,y,25.3,4.8,18.9,9.3,14.3,58
02PR00494,R1774,1,07,10,00,1,2.0,0,Y,.,2,3+,8.2,3.2,"X,LAME,HIPS",1,.,IDX2,y,26.0,5.2,20.1,9.8,18.8,58
02PR00495,R0118,1,07,12,99,1,3.0,0,M,.,1,3-,8.5,3.3,DUD >works,1,23,SAGE,y,23.0,3.7,16.1,7.1,3.5,62
02PR00496,R0044,1,07,10,99,1,3.0,0,M,.,2,3,8.2,3.2,DUD >works,1,.,IDX1,y,25.4,4.3,16.9,8.1,11.7,58
02PR00497,R0305,1,07,13,99,1,3.0,0,M,.,2,5+,9.8,3.9,F5+ DUD>works,1,37,SAGE,y,23.3,4.1,17.7,7.8,5.2,62
02PR00498,R0352,1,07,10,99,1,3.0,0,M,.,3,3+,8.9,3.5,DUD >works,1,25a,SAGE,y,26.4,3.6,13.8,7.1,11.5,56
02PR00499,R0414,1,07,11,99,1,3.0,0,M,DUD,.,.,0.0,0.0,"DUD, INJURED",2,DUD,DUD,N,,,,,0.0,0
02PR00500,R0402,1,07,12,99,1,3.0,0,M,.,1,3,7.4,2.9,"X,ABS.R.HIP",1,35,SAGE,y,23.3,3.8,16.2,7.4,4.5,62
02PR00501,R0475,1,43,13,99,1,3.0,0,M,.,1,2,9.4,3.7,,1,21,SAGE,y,24.4,3.9,16.1,7.2,6.0,60
02PR00502,R0547,1,43,13,99,1,3.0,0,M,.,1,3,9.9,3.9,,1,37a,SAGE,y,25.0,3.5,14.1,6.4,5.7,58
02PR00503,R0573,1,43,11,99,1,3.0,0,M,.,3,3,7.9,3.1,"ABS.THROAT,X",1,33a,SAGE,y,24.7,4.8,19.3,9.5,11.4,60
02PR00504,R0660,1,07,11,99,1,3.0,0,M,.,1,2,8.4,3.3,MSG Bovis,1,.,LWW2,y,23.7,4.3,18.1,8.3,6.8,60
02PR00505,R0831,1,07,11,99,1,3.0,0,M,.,2,3+,7.8,3.1,DUD >works,1,23a,SAGE,y,26.5,4.1,15.7,7.7,14.8,56
02PR00506,R0869,1,07,12,99,1,3.0,0,M,.,6,4+,8.9,3.5,"H6, F5",1,32a,SAGE,y,25.2,4.0,16.0,7.6,9.3,58
02PR00507,R0826,1,07,10,99,1,3.0,0,M,.,2,3-,8.6,3.4,,1,25,SAGE,y,23.3,4.0,17.1,8.0,5.7,62
02PR00508,R0748,1,43,12,99,1,3.0,0,M,DUD,.,.,0.0,0.0,TEASER RAM,V,TZ,TEAZ,N,,,,,0.0,0
02PR00509,R0764,1,07,13,99,1,3.0,0,M,.,2,3,9.8,3.9,,1,e.0,FW2,y,20.9,3.0,14.6,6.0,0.7,64
02PR00510,R2103,2,07,12,00,1,2.0,0,1,.,.,.,7.2,2.8,,1,23,Sage,y,25.8,4.4,17.1,8.8,13.2,58
02PR00511,R2102,2,07,10,00,1,2.0,0,1,.,.,.,7.2,2.8,,1,38,Sage,y,24.9,5.3,21.4,9.6,15.0,60
02PR00512,R2169,1,07,11,01,1,1.0,0,L,.,2,3+,6.7,2.6,,1,.,Sage,y,24.0,4.6,19.0,9.2,9.0,60
02PR00513,R2122,1,43,13,00,1,2.0,0,Y,.,6,3,9.1,3.6,"H5, NOTCH",1,eal,FW1,y,21.7,3.3,15.0,5.9,0.9,64
02PR00514,R2127,1,07,10,00,1,2.0,0,Y,DUD,.,.,0.0,0.0,F4-,2,DUD,DUD,N,,,,,0.0,0
02PR00515,R2171,1,43,10,01,1,1.0,0,L,.,2,4+,6.3,2.5,,1,.,Sage,y,22.5,3.9,17.3,7.3,3.0,62
02PR00516,R2174,1,07,13,01,1,1.0,0,L,.,2,3,7.1,2.8,,1,.,Wool,y,20.9,3.5,16.7,6.6,1.2,64
02PR00517,R2017,1,07,12,00,1,2.0,0,Y,.,4,3-,7.6,3.0,CHK.HORNS,1,.,SAGE,y,27.8,4.6,16.5,8.1,25.1,56
02PR00518,R2004,2,07,11,00,1,2.0,0,1,.,.,.,8.1,3.2,BRN.FEET,1,21,Sage,y,23.3,3.9,16.6,7.2,3.9,62
02PR00519,R2007,1,07,11,00,1,2.0,0,Y,LIB,.,.,0.0,0.0,,3,LIB,LIB,N,,,,,0.0,0
02PR00520,R2031,2,07,12,00,1,2.0,0,1,.,.,.,7.6,3.0,ENTR,1,24,Sage,y,25.0,4.3,17.2,8.2,10.1,58
02PR00521,R2033,2,43,13,00,1,2.0,0,1,.,.,.,7.2,2.8,2 BY VET,1,24,Sage,y,23.6,4.3,18.1,8.6,6.9,60
02PR00522,R2036,2,07,12,00,1,2.0,0,1,.,.,.,7.6,3.0,H2,1,32,Sage,y,21.4,3.0,13.9,5.8,0.5,64
02PR00523,R2032,2,07,12,00,1,2.0,0,1,.,.,.,6.5,2.6,,1,25,Sage,y,25.2,4.2,16.7,8.6,10.6,58
02PR00524,R2037,1,07,13,00,1,2.0,0,Y,.,1,3,8.5,3.3,DUD >works,1,31,SAGE,y,23.5,4.4,18.9,8.8,7.7,60
02PR00525,R2047,2,07,11,00,1,2.0,0,1,.,.,.,7.1,2.8,,1,25,Sage,y,23.1,3.8,16.6,6.9,2.8,62
02PR00526,R2054,2,07,10,00,1,2.0,0,1,.,.,.,6.1,2.4,,1,23,Sage,y,22.5,5.0,22.1,9.9,7.5,62
02PR00527,R2055,2,07,12,00,1,2.0,0,1,.,.,.,7.0,2.8,,1,22,Sage,y,26.0,5.4,20.8,10.9,19.2,58
02PR00528,R2072,2,07,13,00,1,2.0,0,1,.,.,.,9.0,3.5,,1,26,Sage,y,22.6,3.8,16.9,7.4,3.6,62
02PR00529,R2078,2,07,10,00,1,2.0,0,1,.,.,.,8.5,3.3,,1,24,Sage,y,23.2,4.3,18.5,8.8,6.7,62
02PR00530,R2079,2,07,10,00,1,2.0,0,1,.,.,.,8.2,3.2,,1,25,Sage,y,23.7,4.8,20.4,10.3,9.8,60
02PR00531,R2310,1,07,11,01,1,1.0,0,L,.,1,3-,7.0,2.8,ENTR,1,.,Sage,y,21.9,4.6,20.9,9.4,5.5,64
02PR00532,R2313,1,07,11,01,1,1.0,0,L,.,2,4+,5.3,2.1,,1,.,Lww,y,21.3,3.8,18.0,7.4,2.6,64
02PR00533,R2318,1,07,13,01,1,1.0,0,L,.,2,3,7.4,2.9,,1,.,Wool,y,20.1,3.2,16.1,6.3,0.6,70
02PR00534,R2302,1,07,10,01,1,1.0,0,L,.,6,3+,7.8,3.1,,1,.,Lww,y,22.6,3.9,17.4,7.4,3.2,62
02PR00535,R2309,1,07,11,01,1,1.0,0,L,.,2,3+,6.2,2.4,,1,.,Sage,y,21.5,4.2,19.7,8.3,2.6,64
02PR00536,R2336,1,07,10,01,1,1.0,0,L,.,2,4,7.0,2.8,F3-,1,.,Idx,y,22.1,3.7,16.8,7.1,2.3,62
02PR00537,R2338,1,07,11,01,1,1.0,0,L,.,2,3-,5.0,2.0,,1,.,Lww,y,22.5,4.2,18.7,8.1,4.2,62
02PR00538,R2337,1,07,11,01,1,1.0,0,L,.,2,3-,7.3,2.9,,1,.,Lww,y,21.8,3.8,17.5,7.3,2.7,64
02PR00539,R2348,1,43,10,01,1,1.0,0,L,.,5,3,7.8,3.1,,1,.,Idx,y,24.7,4.9,19.7,9.0,10.8,60
02PR00540,R2350,1,07,12,01,1,1.0,0,L,.,3,4,6.5,2.6,F4-,1,.,Ctrl,y,21.9,3.6,16.5,6.7,1.5,64
02PR00541,R2366,1,07,11,01,1,1.0,0,L,.,1,3,6.1,2.4,,1,.,Lww,y,21.7,3.3,15.3,6.3,1.2,64
02PR00542,R2368,1,07,11,01,1,1.0,0,L,.,2,3-,7.8,3.1,,1,.,Sage,y,21.8,3.3,15.2,5.9,1.1,64
02PR00543,R2367,1,07,11,01,1,1.0,0,L,.,2,2,6.4,2.5,,1,.,Sage,y,21.9,3.9,17.6,6.9,2.6,64
02PR00544,R2381,1,07,12,01,1,1.0,0,L,.,1,4-,5.9,2.3,,1,.,Ctrl,y,22.6,3.9,17.1,6.9,3.1,62
02PR00545,R2380,1,07,12,01,1,1.0,0,L,.,2,3,6.3,2.5,,1,.,Ctrl,y,21.3,3.6,17.2,6.6,0.9,64
02PR00546,R2373,1,43,13,01,1,1.0,0,L,.,2,3+,7.9,3.1,,1,.,Wool,y,20.4,3.3,16.3,6.2,0.7,70
02PR00547,R2372,1,43,13,01,1,1.0,0,L,.,2,3-,7.7,3.0,,1,.,Wool,y,21.6,3.3,15.5,6.5,1.0,64
02PR00548,R2408,1,07,13,01,1,1.0,0,L,.,2,2-,7.1,2.8,,1,.,Sage,y,21.2,3.5,16.6,6.3,1.2,64
02PR00549,R2440,1,43,10,01,1,1.0,0,L,.,6,5+,6.1,2.4,H6,1,.,Lww,y,23.6,5.2,22.1,9.8,10.6,60
02PR00550,R2445,1,07,11,01,1,1.0,0,L,.,4,3-,8.2,3.2,H4,1,.,Sage,y,22.2,3.6,16.3,6.5,1.8,62
02PR00551,R2442,1,07,11,01,1,1.0,0,L,.,1,3-,7.2,2.8,,1,.,Lww,y,20.6,3.5,17.3,6.8,1.1,64
02PR00552,R2454,1,43,13,01,1,1.0,0,L,.,2,3-,6.3,2.5,OK,1,.,Sage,y,22.8,3.8,16.7,7.2,3.2,62
02PR00553,R2465,1,07,12,01,1,1.0,0,L,.,2,3-,8.0,3.1,,1,.,Ctrl,y,21.8,3.9,17.9,7.2,1.8,64
02PR00554,R2423,1,43,10,01,1,1.0,0,L,.,1,3,6.6,2.6,,1,.,Sage,y,21.5,3.7,17.2,6.9,1.7,64
02PR00555,R2424,1,43,10,01,1,1.0,0,L,.,2,3+,7.4,2.9,,1,.,Sage,y,22.9,4.1,18.1,7.7,4.3,62
02PR00556,R2489,1,07,10,01,1,1.0,0,L,.,1,4+,6.5,2.6,,1,.,Lww,y,21.4,3.7,17.3,6.7,1.2,64
02PR00557,R2491,1,07,12,01,1,1.0,0,L,.,2,3-,6.2,2.4,WEAK,1,.,Ctrl,y,22.3,3.9,17.4,7.0,2.3,62
02PR00558,R2499,1,07,11,01,1,1.0,0,L,.,2,2-,6.5,2.6,,1,.,Lww,y,18.6,3.7,20.1,7.0,0.1,80
02PR00559,R2471,1,07,10,01,1,1.0,0,L,.,2,3+,7.0,2.8,NICE,1,.,Idx,y,21.9,3.3,15.1,6.1,1.4,64
02PR00560,R2470,1,07,10,01,1,1.0,0,L,.,2,3-,6.9,2.7,,1,.,Idx,y,22.1,3.3,15.0,6.5,1.3,62
02PR00561,R2472,1,07,11,01,1,1.0,0,L,.,3,3+,5.0,2.0,,1,.,Sage,y,21.2,3.5,16.3,6.2,1.4,64
02PR00562,R2504,1,43,12,01,1,1.0,0,L,.,3,3,7.4,2.9,H4,1,.,Ctrl,y,22.6,4.1,17.9,7.9,3.6,62
02PR00563,R2534,1,43,12,01,1,1.0,0,L,.,2,3-,7.0,2.8,,1,.,Ctrl,y,20.9,3.8,18.2,7.1,1.5,64
02PR00564,R2532,1,07,12,01,1,1.0,0,L,.,2,3,7.4,2.9,,1,.,Idx,y,21.3,4.1,19.1,7.8,2.2,64
02PR00565,R2538,1,07,13,01,1,1.0,0,L,.,2,2-,6.8,2.7,,1,.,Wool,y,20.0,3.3,16.6,6.1,0.6,70
02PR00566,R2545,1,07,12,01,1,1.0,0,L,.,2,3+,7.2,2.8,NICE,1,.,Ctrl,y,21.6,3.1,14.3,5.7,1.0,64
02PR00567,R2553,1,07,10,01,1,1.0,0,L,.,7,2,7.4,2.9,H7,1,.,Lww,y,24.5,4.6,18.6,8.3,9.5,60
02PR00568,R2554,1,07,10,01,1,1.0,0,L,.,7,3,7.6,3.0,H7,1,.,Lww,y,21.7,4.2,19.5,7.9,2.3,64
02PR00569,R2561,1,07,12,01,1,1.0,0,L,.,2,3+,6.8,2.7,WEAK,1,.,Ctrl,y,21.5,4.1,19.0,8.2,3.4,64
02PR00570,R2563,1,07,10,01,1,1.0,0,L,.,3,4-,8.2,3.2,,1,.,Lww,y,23.6,4.6,19.5,9.2,8.6,60
02PR00571,R2564,1,43,13,01,1,1.0,0,L,.,2,3,7.6,3.0,,1,.,Sage,y,21.8,4.4,20.3,9.1,4.9,64
02PR00572,R2567,1,07,11,01,1,1.0,0,L,.,1,4,5.5,2.2,,1,.,Sage,y,20.9,3.6,17.1,6.4,1.4,64
02PR00573,R2525,1,43,13,01,1,1.0,0,L,.,2,3-,7.9,3.1,HAIRY,1,.,Wool,y,22.1,3.7,16.9,6.6,2.0,62
02PR00574,R2529,1,43,10,01,1,1.0,0,L,.,2,4+,7.3,2.9,,1,.,Idx,y,21.6,4.2,19.6,8.7,3.7,64
02PR00575,R2570,1,07,10,01,1,1.0,0,L,.,2,4+,7.0,2.8,,1,.,Sage,y,22.8,3.9,17.1,7.0,2.9,62
02PR00576,R2579,1,43,12,01,1,1.0,0,L,.,1,4-,7.4,2.9,F4-,1,.,Sage,y,18.6,3.5,18.8,7.1,0.5,80
02PR00577,R2577,1,43,12,01,1,1.0,0,L,.,2,4-,7.5,3.0,F4+,1,.,Sage,y,21.6,3.6,16.9,6.7,2.1,64
02PR00578,R2611,1,07,10,01,1,1.0,0,L,.,2,3-,6.4,2.5,,1,.,Sage,y,22.7,3.8,16.7,6.9,2.7,62
02PR00579,R2619,1,07,11,01,1,1.0,0,L,.,2,3-,6.0,2.4,,1,.,Lww,y,23.4,5.0,21.3,9.8,8.5,62
02PR00580,R2601,1,43,13,01,1,1.0,0,L,.,1,3-,8.5,3.3,,1,.,Wool,y,22.5,3.8,16.7,7.1,2.2,62
02PR00581,R2600,1,43,13,01,1,1.0,0,L,.,2,3+,7.5,3.0,,1,.,Wool,y,22.6,4.1,18.0,8.0,4.3,62
02PR00582,R2602,1,43,13,01,1,1.0,0,L,.,2,4-,8.0,3.1,,1,.,Wool,y,22.8,3.9,17.3,7.5,3.5,62
02PR00583,R2631,1,07,10,01,1,1.0,0,L,.,2,3-,6.2,2.4,,1,.,Lww,y,21.7,3.9,18.1,7.8,2.1,64
02PR00584,R2630,1,07,10,01,1,1.0,0,L,.,2,5+,6.6,2.6,F4+,1,.,Lww,y,21.1,3.5,16.4,6.4,0.8,64
02PR00585,R2640,1,07,10,01,1,1.0,0,L,.,3,3-,7.3,2.9,,1,.,Idx,y,23.9,4.0,16.6,6.9,4.4,60
02PR00586,R2652,1,07,11,01,1,1.0,0,L,.,5,2-,7.7,3.0,H3,1,.,Lww,y,20.6,3.9,18.8,7.5,1.1,64
02PR00587,R2659,1,07,12,01,1,1.0,0,L,.,2,3,7.9,3.1,,1,.,Ctrl,y,21.0,3.3,15.5,6.3,1.1,64
02PR00588,R2621,1,07,11,01,1,1.0,0,L,.,1,3,5.6,2.2,SCAR,1,.,Lww,y,21.7,3.8,17.5,6.9,2.1,64
02PR00589,R2624,1,07,12,01,1,1.0,0,L,.,2,4+,8.4,3.3,,1,.,Ctrl,y,19.7,3.3,17.0,6.5,0.3,70
02PR00590,R2690,1,07,11,01,1,1.0,0,L,.,2,3,5.9,2.3,,1,.,Lww,y,21.3,3.5,16.5,6.4,2.0,64
02PR00591,R2693,1,43,13,01,1,1.0,0,L,.,2,3+,7.3,2.9,,1,.,Idx,y,21.9,3.7,16.7,7.2,2.0,64
02PR00592,R2694,1,07,12,01,1,1.0,0,L,.,2,3,7.5,3.0,,1,.,Sage,y,22.6,3.9,17.2,7.3,3.3,62
02PR00593,R2696,1,43,13,01,1,1.0,0,L,.,1,3-,7.5,3.0,,1,.,Sage,y,21.5,4.0,18.4,7.6,2.5,64
02PR00594,R2206,1,07,12,01,1,1.0,0,L,.,2,5+,6.2,2.4,F4,1,.,Ctrl,y,24.3,4.4,18.2,8.1,7.6,60
02PR00595,R2231,1,07,11,01,1,1.0,0,L,.,2,3+,7.1,2.8,NICE,1,.,Sage,y,24.3,4.0,16.5,7.3,6.3,60
02PR00596,R2250,1,07,12,01,1,1.0,0,L,.,4,5+,7.1,2.8,,1,.,Ctrl,y,21.7,3.9,18.0,7.1,2.5,64
02PR00597,R2261,1,07,11,01,1,1.0,0,L,.,2,3-,7.9,3.1,,1,.,Lww,y,24.2,4.3,17.8,8.1,7.5,60
02PR00598,R2260,1,07,10,01,1,1.0,0,L,.,2,3+,6.9,2.7,,1,.,Wool,y,21.3,4.0,18.8,7.9,1.7,64
02PR00599,R2264,1,07,11,01,1,1.0,0,L,.,2,3,6.4,2.5,,1,.,Idx,y,23.1,4.6,20.0,8.7,7.0,62
02PR00600,R2262,1,07,11,01,1,1.0,0,L,.,2,3+,6.4,2.5,,1,.,Lww,y,23.3,3.8,16.4,7.4,4.4,62
02PR00601,R2289,1,43,13,01,1,1.0,0,L,.,2,3-,7.2,2.8,,1,.,Wool,y,19.4,3.5,18.1,6.4,0.3,70
02PR00602,R2291,1,07,12,01,1,1.0,0,L,.,2,5+,7.2,2.8,F4,1,.,Ctrl,y,21.9,3.3,14.9,6.0,1.2,64
02PR00603,R2297,1,07,10,01,1,1.0,0,L,.,2,3-,6.0,2.4,NICE,1,.,Lww,y,19.9,3.8,19.0,7.7,1.7,70
02PR00604,R2279,1,43,13,01,1,1.0,0,L,.,2,3+,7.5,3.0,,1,.,Wool,y,19.6,3.2,16.1,5.9,0.7,70
02PR00605,R2810,1,07,10,01,1,1.0,0,L,.,3,4-,6.0,2.4,,1,.,Lww,y,22.5,4.0,17.6,7.2,3.4,62
02PR00606,R2807,1,07,12,01,1,1.0,0,L,.,2,3-,6.5,2.6,,1,.,Ctrl,y,21.5,3.5,16.3,6.4,1.2,64
02PR00607,R2853,1,07,12,01,1,1.0,0,L,.,2,4+,6.7,2.6,PNEU,1,.,Sage,y,24.7,4.6,18.4,8.5,9.5,60
02PR00608,R2852,1,07,12,01,1,1.0,0,L,.,2,2-,6.6,2.6,,1,.,Sage,y,22.1,3.9,17.6,7.5,3.3,62
02PR00609,R2867,1,43,11,01,1,1.0,0,L,.,3,3-,6.3,2.5,HORNS,1,.,Sage,y,19.6,3.4,17.2,6.3,0.5,70
02PR00610,R2822,1,43,13,01,1,1.0,0,L,.,6,3-,8.5,3.3,"X,EPI,4/30",1,.,Wool,y,20.1,3.5,17.4,6.7,0.8,70
02PR00611,R2889,1,07,12,01,1,1.0,0,L,.,2,4,7.1,2.8,,1,.,Ctrl,y,21.9,3.7,16.7,6.8,1.6,64
02PR00612,R2892,1,07,12,01,1,1.0,0,L,.,3,3,7.8,3.1,,1,.,Ctrl,y,20.0,3.2,15.8,5.8,0.5,70
02PR00613,R2899,1,07,11,01,1,1.0,0,L,.,2,3,6.5,2.6,,1,.,Lww,y,24.5,4.4,17.9,8.1,9.0,60
02PR00614,R2870,1,43,13,01,1,1.0,0,L,.,7,3-,6.8,2.7,H7,1,.,Sage,y,19.0,3.2,16.7,6.3,0.5,80
02PR00615,R2874,1,07,10,01,1,1.0,0,L,.,2,3-,7.9,3.1,,1,.,Idx,y,22.4,4.2,19.0,8.1,4.1,62
02PR00616,R2915,1,07,12,01,1,1.0,0,L,.,2,2,7.3,2.9,,1,.,Ctrl,y,23.1,4.1,17.7,7.8,4.8,62
02PR00617,R2900,1,07,11,01,1,1.0,0,L,.,2,3-,6.8,2.7,F3-,1,.,Lww,y,23.4,5.2,22.2,9.6,8.7,62
02PR00618,R2718,1,07,12,01,1,1.0,0,L,.,2,2+,5.2,2.0,,1,.,Sage,y,24.3,4.0,16.4,7.5,6.9,60
02PR00619,R2732,1,43,12,01,1,1.0,0,L,.,7,3-,8.0,3.1,H7,1,.,Sage,y,19.2,3.4,17.7,6.4,0.4,70
02PR00620,R2738,1,43,13,01,1,1.0,0,L,.,1,3+,7.0,2.8,,1,.,Wool,y,21.4,4.4,20.6,8.3,3.2,64
02PR00621,R2741,1,07,11,01,1,1.0,0,L,.,1,3-,5.6,2.2,,1,.,Lww,y,20.2,3.2,15.7,5.8,0.7,70
02PR00622,R2746,1,43,13,01,1,1.0,0,L,.,6,3-,7.3,2.9,H4,1,.,Sage,y,19.7,3.4,17.5,6.3,1.4,70
02PR00623,R2742,1,07,11,01,1,1.0,0,L,.,2,3,6.9,2.7,,1,.,Lww,y,20.4,3.4,16.9,6.5,0.7,70
02PR00624,R2767,1,07,11,01,1,1.0,0,L,.,1,1-,6.6,2.6,,1,.,Sage,y,21.7,3.8,17.5,7.3,2.7,64
02PR00625,R2780,1,07,13,01,1,1.0,0,L,.,3,3-,7.4,2.9,"H2, NICE",1,.,Sage,y,23.9,4.0,16.5,7.6,5.8,60
02PR00626,R2787,1,07,12,01,1,1.0,0,L,.,2,3,7.3,2.9,,1,.,Ctrl,y,20.3,3.7,18.3,6.9,0.8,70
02PR00627,R2795,1,07,12,01,1,1.0,0,L,.,5,3,5.9,2.3,,1,.,Ctrl,y,22.9,4.3,18.8,7.9,4.3,62
02PR00628,R2778,1,43,12,01,1,1.0,0,L,.,6,3+,6.2,2.4,"H3, NICE",1,.,Ctrl,y,22.0,3.4,15.3,6.0,2.1,64
02PR00629,R2777,1,43,12,01,1,1.0,0,L,.,2,3+,6.0,2.4,NICE,1,.,Ctrl,y,20.5,3.1,15.2,5.7,1.0,70
02PR00630,S9028,1,07,11,98,1,4.0,2,M,VAS,.,.,0.0,0.0,VASCECTOMY,1,VAS,VAS,N,,,,,0.0,0
02PR00631,S9632,1,07,12,98,1,4.0,2,M,VAS,.,.,0.0,0.0,"X,ABS.L.SIDE",1,VAS,VAS,N,,,,,0.0,0
02PR00632,T4829,1,02,42,95,1,7.0,2,M,LIB,.,.,0.0,0.0,TEASER RAM,V,TZ,TEAZ,N,,,,,0.0,0
02PR00633,T5077,1,02,42,95,1,7.0,2,M,LIB,.,.,0.0,0.0,TEASER RAM,V,TZ,TEAZ,N,,,,,0.0,0
02PR00634,T5505,1,02,ID,96,1,6.0,I,M,.,1,3,9.6,3.8,ISAAC jr.,1,e.6,UI,y,26.3,4.3,16.4,7.7,16.5,58
02PR00635,T6428,1,02,ID,98,1,4.0,2,M,DUD,.,.,0.0,0.0,TEASER RAM,V,TZ,TEAZ,N,,,,,0.0,0
02PR00636,T8102,1,02,42,00,1,2.0,2,Y,.,2,3,8.8,3.5,,1,82a,LIB,y,27.1,4.8,17.7,9.1,22.1,56
