UID,ETAG,SEX,STM,LINE,YR,AGE,STAPLE_IN,STAPLE_CM,FACE,HORN,RMK,MICRON,SD,CV,CF,DIGR
24PR00263,S4941,2,07,,23,1.0,2.0,5.0,3-,,.,21.7,3.7,17.1,98.1,
24PR00264,S4942,2,07,,23,1.0,2.0,5.0,3-,,.,22.1,3.9,17.6,97.7,
24PR00265,S4944,1,07,,23,1.0,2.0,5.0,3,5,Scurs,24.3,4.5,18.6,91.1,60
24PR00266,S4950,2,07,,23,1.0,2.0,5.0,3-,,.,,,,,
24PR00267,S4953,1,07,,23,1.0,1.8,4.5,3-,5,"0.5""horns",23.0,4.5,19.7,93.7,62
24PR00268,S4955,2,07,,23,1.0,2.2,5.5,3,,.,23.1,4.4,19.2,94.4,
24PR00269,S4956,2,07,,23,1.0,1.6,4.0,3-,,.,21.0,3.6,17.2,99.0,
24PR00270,S4957,2,07,,23,1.0,2.0,5.0,3-,,.,,,,,
24PR00271,S4965,2,07,,23,1.0,2.2,5.5,3-,,2ND,23.9,3.6,15.1,96.2,
24PR00272,S4967,2,07,,23,1.0,1.6,4.0,3-,,.,21.1,3.7,17.8,98.7,
24PR00273,S4968,2,07,,23,1.0,1.6,4.0,3-,,1ST,20.0,3.1,15.5,100.0,
24PR00274,S4969,2,07,,23,1.0,2.4,6.0,4+,,.,23.7,4.4,18.5,93.1,
24PR00275,S4971,1,07,,23,1.0,2.0,5.0,3-,2,ScursSlOver,23.2,4.0,17.2,95.1,62
24PR00276,S4974,2,07,,23,1.0,2.0,5.0,3,,FEW.BR.SPOTS,21.1,4.6,21.7,96.4,
24PR00277,S4978,2,07,,23,1.0,2.0,5.0,3-,,.,20.5,4.0,19.7,98.2,
24PR00278,S4979,1,07,,23,1.0,1.6,4.0,3-,5,"<1""horns",20.4,4.0,19.7,99.0,70
24PR00279,S4981,2,07,,23,1.0,2.0,5.0,3-,,.,21.1,3.8,18.2,98.4,
24PR00280,S4982,2,07,,23,1.0,1.6,4.0,4+,,.,20.3,3.5,17.4,99.2,
24PR00281,S4983,2,07,,23,1.0,1.2,3.0,3-,,UPSIDE.DOWN,19.2,3.8,19.8,99.7,
24PR00282,S4988,2,07,,23,1.0,2.0,5.0,3,,.,21.3,3.3,15.3,98.9,
24PR00283,S4990,2,07,,23,1.0,2.0,5.0,3-,,.,19.8,3.8,19.1,99.3,
24PR00284,S4995,2,43,,23,1.0,2.2,5.5,4+,,.,22.2,4.2,19.1,96.8,
24PR00285,S4998,2,07,,23,1.0,2.0,5.0,3,,HAIRY,20.1,3.6,18.1,99.3,
24PR00286,S5001,2,07,,23,1.0,2.0,5.0,3,,.,20.8,4.2,20.4,97.4,
24PR00287,S5010,1,07,,23,1.0,2.2,5.5,4-,4,Scurs,22.0,4.3,19.6,96.7,64
24PR00288,S5011,2,07,,23,1.0,1.8,4.5,4-,,.,21.3,3.8,18.0,98.8,
24PR00289,S5013,2,43,,23,1.0,1.6,4.0,3-,,.,20.8,3.3,15.9,99.4,
24PR00290,S5014,2,07,,23,1.0,2.0,5.0,3-,,.,21.8,4.3,19.8,97.6,
24PR00291,S5015,1,07,,23,1.0,2.0,5.0,3-,2,ScursSlUnder,21.1,4.2,19.8,96.9,64
24PR00292,S5018,2,07,,23,1.0,1.6,4.0,4+,,.,21.8,3.9,17.9,98.0,
24PR00293,S5023,2,07,,23,1.0,2.0,5.0,3,,HAIRY,,,,,
24PR00294,S5024,2,07,,23,1.0,2.2,5.5,3-,,.,21.2,3.7,17.3,98.5,
24PR00295,S5030,2,07,,23,1.0,1.8,4.5,3-,,.,21.0,3.4,16.2,99.2,
24PR00296,S5032,1,07,,23,1.0,2.0,5.0,4,4,Scurs,23.7,4.5,19.0,93.0,60
24PR00297,S5037,2,07,,23,1.0,2.2,5.5,3-,,.,21.6,4.0,18.6,98.1,
24PR00298,S5039,2,07,,23,1.0,2.2,5.5,4+,,.,18.3,2.8,15.4,99.6,
24PR00299,S5049,2,07,,23,1.0,2.0,5.0,2-,,HAIRY,22.8,3.7,16.2,97.3,
24PR00300,S5051,2,07,,23,1.0,2.2,5.5,3-,,.,20.6,4.3,20.9,97.2,
24PR00301,S5052,2,07,,23,1.0,2.2,5.5,4+,,.,20.7,4.2,20.1,98.6,
24PR00302,S5054,2,07,,23,1.0,2.4,6.0,3,,.,23.0,5.5,23.9,89.7,
24PR00303,S5058,2,07,,23,1.0,2.0,5.0,3-,,.,23.8,5.2,22.1,91.1,
24PR00304,S5059,2,07,,23,1.0,2.2,5.5,3,,.,22.4,4.4,19.8,96.7,
24PR00305,S5060,1,07,,23,1.0,2.0,5.0,3,2,SlUnder,21.8,4.4,20.0,97.2,64
24PR00306,S5067,1,07,,23,1.0,1.8,4.5,3,3,Scurs,21.0,4.0,18.9,98.7,64
24PR00307,S5068,2,07,,23,1.0,2.0,5.0,3-,,.,20.0,3.2,16.2,98.8,
24PR00308,S5069,1,07,,23,1.0,1.6,4.0,4-,2,Scurs,,,,,0
24PR00309,S5070,1,07,,23,1.0,1.6,4.0,4,1,.,,,,,0
24PR00310,S5078,2,07,,23,1.0,2.4,6.0,4+,,.,25.8,4.4,17.2,86.5,
24PR00311,S5087,2,07,,23,1.0,1.8,4.5,4+,,.,,,,,
24PR00312,S5096,1,07,,23,1.0,1.8,4.5,3,2,Scurs,21.4,4.1,19.1,97.9,64
24PR00313,S5100,2,07,,23,1.0,1.6,4.0,4,,.,23.9,4.9,20.7,89.9,
24PR00314,S5101,2,07,,23,1.0,2.0,5.0,3-,,.,18.6,3.4,18.0,99.9,
24PR00315,S5102,2,07,,23,1.0,1.6,4.0,4,,.,18.1,3.9,21.4,99.8,
24PR00316,S5103,2,07,,23,1.0,2.4,6.0,4,,.,22.8,4.2,18.6,94.8,
24PR00317,S5109,2,07,,23,1.0,1.6,4.0,3-,,.,21.0,3.4,16.0,99.0,
24PR00318,S5110,2,07,,23,1.0,2.0,5.0,3-,,.,21.8,4.2,19.3,96.0,
24PR00319,S5111,2,07,,23,1.0,1.8,4.5,3,,1ST,19.4,3.0,15.5,99.7,
24PR00320,S5117,2,07,,23,1.0,1.8,4.5,3,,.,20.0,3.3,16.7,99.6,
24PR00321,S5120,2,07,,23,1.0,2.0,5.0,3-,,2ND,20.8,4.3,20.9,96.9,
24PR00322,S5121,2,07,,23,1.0,1.2,3.0,4+,,.,19.4,3.0,15.4,99.5,
24PR00323,S5122,2,07,,23,1.0,2.0,5.0,4+,,.,21.6,3.7,17.3,99.1,
24PR00324,S5127,1,07,,23,1.0,1.6,4.0,3,2,Scurs,19.7,3.6,18.4,98.9,70
24PR00325,S5129,1,07,,23,1.0,1.4,3.5,4+,5,"<1""horns",20.5,3.8,18.7,98.4,70
24PR00326,S5130,1,07,,23,1.0,1.4,3.5,5,4,"<1""horns",20.4,3.8,18.8,98.5,70
24PR00327,S5131,2,07,,23,1.0,2.0,5.0,3,,.,20.5,4.3,21.2,97.6,
24PR00328,S5139,2,07,,23,1.0,1.6,4.0,3-,,.,20.3,4.0,19.6,99.0,
24PR00329,S5140,2,07,,23,1.0,1.6,4.0,4+,,.,,,,,
24PR00330,S5144,2,07,,23,1.0,1.2,3.0,4+,,.,19.3,3.3,17.0,100.0,
24PR00331,S5145,2,07,,23,1.0,2.6,6.5,3-,,.,24.3,4.6,18.7,90.8,
24PR00332,T8183,2,02,,23,1.0,1.8,4.5,3-,,.,21.4,3.8,17.7,98.3,
24PR00333,T8184,2,02,,23,1.0,2.2,5.5,4,,HAIRY,21.1,4.0,19.1,98.5,
24PR00334,T8188,2,02,,23,1.0,2.4,6.0,4+,,HAIRY,24.5,3.9,15.8,95.0,
24PR00335,T8192,2,02,,23,1.0,2.4,6.0,3,,HAIRY,21.6,4.2,19.5,97.7,
24PR00336,T8194,2,02,,23,1.0,1.6,4.0,3-,,.,21.1,3.2,15.0,99.5,
24PR00337,T8198,1,02,,23,1.0,2.4,6.0,3,1,.,21.8,5.0,22.8,94.8,64
24PR00338,T8201,2,02,,23,1.0,2.2,5.5,3-,,HAIRY,21.4,3.5,16.4,98.0,
24PR00339,T8202,1,02,,23,1.0,2.0,5.0,3,1,SlOver,22.7,3.9,17.0,96.9,62
24PR00340,T8209,1,02,,23,1.0,2.0,5.0,4-,1,SlOver,19.4,4.1,21.2,99.8,70
24PR00341,T8212,2,02,,23,1.0,1.8,4.5,3,,.,22.7,3.9,17.3,96.8,
24PR00342,T8213,2,02,,23,1.0,2.2,5.5,3,,.,21.8,4.9,22.3,95.9,
24PR00343,T8218,1,02,,23,1.0,2.0,5.0,3-,2,Scurs,22.7,4.5,19.8,95.4,62
24PR00344,T8221,2,02,,23,1.0,2.0,5.0,4+,,.,19.2,3.3,17.1,99.7,
24PR00345,T8222,2,02,,23,1.0,2.0,5.0,3-,,.,18.1,4.1,22.6,99.7,
24PR00346,T8223,1,02,,23,1.0,2.2,5.5,3,1,.,23.5,5.3,22.7,89.9,60
24PR00347,T8224,1,02,,23,1.0,2.0,5.0,3-,1,.,20.0,4.3,21.3,98.7,70
24PR00348,T8228,2,02,,23,1.0,2.0,5.0,3,,.,22.5,4.0,17.8,96.5,
24PR00349,T8232,2,02,,23,1.0,2.0,5.0,3,,.,21.1,3.9,18.7,99.1,
24PR00350,T8233,2,02,,23,1.0,2.2,5.5,3-,,.,21.5,4.7,21.8,94.4,
24PR00351,T8236,2,02,,23,1.0,2.0,5.0,3,,.,21.7,4.2,19.3,98.0,
24PR00352,T8241,1,02,,23,1.0,1.6,4.0,4+,1,.,23.9,4.6,19.3,93.1,60
24PR00353,T8242,2,02,,23,1.0,2.0,5.0,3-,,.,20.3,3.5,17.2,99.3,
24PR00354,T8246,1,02,,23,1.0,1.4,3.5,4,2,.,20.2,3.4,16.9,99.6,70
24PR00355,T8248,2,02,,23,1.0,1.8,4.5,3-,,.,21.4,3.6,16.8,99.1,
24PR00356,T8252,1,02,,23,1.0,1.8,4.5,4-,1,Sl?Ov,21.4,3.8,17.8,98.1,64
24PR00357,T8253,2,02,,23,1.0,1.8,4.5,4,,.,18.7,4.6,24.5,98.8,
24PR00358,T8255,1,02,,23,1.0,2.0,5.0,3,2,ScursSlOver,22.0,3.8,17.3,97.2,64
24PR00359,T8256,2,02,,23,1.0,2.4,6.0,3-,,.,22.2,3.6,16.3,98.2,
24PR00360,T8260,2,02,,23,1.0,2.2,5.5,3-,,HAIRY,20.8,4.4,21.1,98.0,
24PR00361,T8265,1,02,,23,1.0,2.6,6.5,3,1,Nice,24.2,4.1,16.8,93.0,60
24PR00362,T8267,2,02,,23,1.0,2.0,5.0,3,,.,24.0,4.6,19.3,92.6,
24PR00363,T8270,1,02,,23,1.0,2.6,6.5,3,2,HAIRY,25.2,4.4,17.3,89.8,58
24PR00364,T8274,2,02,,23,1.0,1.6,4.0,3-,,.,18.1,3.3,18.0,100.0,
24PR00365,T8277,1,02,,23,1.0,2.8,7.0,4-,1,SlOverNice,22.9,5.0,22.0,92.0,62
24PR00366,T8278,1,02,,23,1.0,2.0,5.0,3,1,1NutVSmall,22.7,4.0,17.8,96.5,62
24PR00367,T8279,2,02,,23,1.0,2.0,5.0,3,,H.2@ONCE,22.3,3.3,15.0,98.9,
24PR00368,T8289,1,02,,23,1.0,1.6,4.0,4+,2,SlOvBlSpot,23.6,4.6,19.4,93.6,60
24PR00369,T8290,2,02,,23,1.0,2.2,5.5,3,,.,23.0,3.8,16.7,97.3,
24PR00370,T8291,1,02,,23,1.0,2.0,5.0,3,1,Nice,21.6,4.2,19.6,97.0,64
24PR00371,T8294,2,02,,23,1.0,2.0,5.0,3-,,.,22.8,5.1,22.4,91.5,
24PR00372,T8296,1,02,,23,1.0,2.0,5.0,3-,1,.,22.2,4.2,19.1,98.6,62
24PR00373,T8300,2,02,,23,1.0,0.0,,3+,,.,,,,,
24PR00374,T8302,2,02,,23,1.0,2.0,5.0,3,,.,,,,,
24PR00375,T8307,1,02,,23,1.0,1.8,4.5,4,3,ScursSlOver,21.0,3.7,17.6,99.2,64
24PR00376,T8311,1,02,,23,1.0,1.8,4.5,3,1,.,21.0,4.4,20.9,97.8,64
24PR00377,T8316,2,02,,23,1.0,2.2,5.5,,,.,21.1,3.9,18.6,98.5,
24PR00378,T8321,2,02,,23,1.0,0.0,,,,1ST,,,,,
24PR00379,T8323,2,02,,23,1.0,2.0,5.0,3+,,.,21.4,3.7,17.4,99.4,
24PR00380,T8326,2,02,,23,1.0,2.0,5.0,4+,,.,21.5,3.7,17.1,98.5,
24PR00381,T8329,1,02,,23,1.0,1.6,4.0,3-,1,2ND.HAIRY,24.4,4.2,17.4,94.7,60
24PR00382,T8333,2,02,,23,1.0,1.8,4.5,3-,,4,22.8,4.0,17.5,96.7,
24PR00383,T8337,1,02,,23,1.0,2.0,5.0,3,1,ScursSlOver,21.2,4.0,19.0,97.8,64
24PR00384,T8338,1,02,,23,1.0,1.4,3.5,3,1,.,21.2,4.0,18.6,98.9,64
24PR00385,T8340,2,02,,23,1.0,2.2,5.5,4,,2ND,22.7,4.0,17.8,96.1,
24PR00386,T8342,1,02,,23,1.0,2.0,5.0,3,2,Nice,21.7,4.5,20.8,96.1,64
24PR00387,T8344,2,02,,23,1.0,2.0,5.0,3-,,CONTRACTEDTEN,23.2,3.6,15.6,95.7,
24PR00388,T8347,1,02,,23,1.0,1.8,4.5,3,1,SlOverNice,21.2,4.0,18.9,98.3,64
24PR00389,T8353,2,02,,23,1.0,2.4,6.0,3,,.,21.4,3.7,17.3,98.9,
24PR00390,T8354,2,02,,23,1.0,2.2,5.5,3,,.,19.5,2.9,14.9,99.3,
24PR00391,T8356,2,02,,23,1.0,1.8,4.5,3,,.,19.9,3.5,17.6,99.6,
24PR00392,T8357,2,02,,23,1.0,2.2,5.5,3,,HAIRY,20.6,4.0,19.3,98.8,
24PR00393,T8358,2,02,,23,1.0,2.0,5.0,3,,.,20.8,3.7,18.0,98.7,
24PR00394,T8361,2,02,,23,1.0,1.8,4.5,3,,.,21.1,3.7,17.5,99.0,
24PR00395,T8362,2,02,,23,1.0,2.0,5.0,4+,,.,22.2,4.0,18.1,97.2,
24PR00396,T8363,1,02,,23,1.0,2.0,5.0,4-,2,Scurs,20.3,3.7,18.2,99.0,70
24PR00397,T8364,2,02,,23,1.0,2.0,5.0,4+,,.,20.7,3.8,18.1,98.5,
24PR00398,T8366,2,02,,23,1.0,2.0,5.0,4+,,.,22.7,4.3,18.9,94.9,
24PR00399,T8370,2,02,,23,1.0,1.8,4.5,3-,,.,21.7,3.9,17.9,98.7,
24PR00400,T8372,2,02,,23,1.0,2.0,5.0,3-,,.,20.7,3.8,18.2,99.3,
24PR00401,T8374,1,02,,23,1.0,2.0,5.0,3-,2,Scurs,19.9,4.2,20.8,98.9,70
24PR00402,T8376,2,02,,23,1.0,2.0,5.0,4+,,.,20.8,3.6,17.3,99.6,
24PR00403,T8380,2,02,,23,1.0,2.0,5.0,4,,.,20.2,3.6,17.6,98.9,
24PR00404,T8381,1,02,,23,1.0,2.0,5.0,3,2,.,20.7,3.8,18.2,99.7,64
24PR00405,T8384,1,02,,23,1.0,1.6,4.0,3,1,.,20.8,4.1,19.6,98.6,64
24PR00406,T8385,2,02,,23,1.0,2.2,5.5,3,,.,22.1,4.2,18.9,97.2,
24PR00407,T8390,1,02,,23,1.0,1.8,4.5,4,1,.,22.0,3.7,17.0,99.0,64
24PR00408,T8396,2,02,,23,1.0,2.0,5.0,3-,,.,18.2,3.9,21.3,99.9,
24PR00409,T8397,1,02,,23,1.0,1.4,3.5,3,1,.,19.0,3.9,20.3,99.6,80
