UID,ETAG,SEX,STM,LINE,YR,SEA,AGE,RGRP,BGRP,LOT,HORN,FACE,STAPLE_CM,STAPLE_IN,RMK,PD,BPEN,STUDY,SAMPLE,SIGR,MICRON,SD,CV,CF,DIGR
03PR00381,R2567,1,07,11,01,1,2.0,.,.,LIB,.,.,0.0,0.0,"F4, 149#",4,LIB,Sage,X,oo,,,,,0
03PR00382,R2525,1,43,13,01,1,2.0,.,.,.,3,4-,9.6,3.8,HAIRY,1,Tay,Wool,Y,oo,23.1,4.0,17.4,94.7,62
03PR00383,R2570,1,07,10,01,1,2.0,.,.,.,3,4-,8.9,3.5,NICE,1,eal,Sage,Y,oo,24.6,3.5,14.4,93.7,60
03PR00384,R2579,1,43,12,01,1,2.0,.,.,D3,1,3,8.6,3.4,BAD RF FOOT,1,Pre,Sage,Y,oo,21.8,4.8,22.1,94.5,64
03PR00385,R2577,1,43,12,01,1,2.0,.,.,DUD,.,.,0.0,0.0,F4-,2,DUD,Sage,X,oo,,,,,0
03PR00386,R2619,1,07,11,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Lww,X,oo,,,,,0
03PR00387,R2601,1,43,13,01,1,2.0,.,.,D3,1,4-,10.5,4.1,,1,Pre,Wool,Y,oo,21.9,4.6,21.0,95.4,64
03PR00388,R2600,1,43,13,01,1,2.0,.,.,.,2,2-,10.0,3.9,,1,eal,Wool,Y,oo,25.8,4.1,15.9,89.1,58
03PR00389,R2602,1,43,13,01,1,2.0,.,.,.,2,5,10.4,4.1,F4-,1,Tay,Wool,Y,oo,24.7,3.9,16.0,92.9,60
03PR00390,R2631,1,07,10,01,1,2.0,.,.,LIB,.,.,0.0,0.0,-FLWT,4,LIB,Lww,X,oo,,,,,0
03PR00391,R2640,1,07,10,01,1,2.0,.,.,.,2,3-,9.4,3.7,,1,Tay,Idx,Y,oo,24.9,3.6,14.4,94.0,60
03PR00392,R2659,1,07,12,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00393,R2621,1,07,11,01,1,2.0,.,.,LIB,.,.,0.0,0.0,SCAR,4,LIB,Lww,X,oo,,,,,0
03PR00394,R2624,1,07,12,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00395,R2694,1,07,12,01,1,2.0,.,.,D3,3,3+,9.8,3.9,,1,Pre,Sage,Y,oo,27.1,4.9,18.1,75.0,56
03PR00396,R2696,1,43,13,01,1,2.0,.,.,D3,2,3-,9.2,3.6,,1,Pre,Sage,Y,oo,22.1,3.8,17.2,97.9,62
03PR00397,R2206,1,07,12,01,1,2.0,.,.,LIB,.,.,0.0,0.0,F5+,4,LIB,Ctrl,X,oo,,,,,0
03PR00398,R2231,1,07,11,01,1,2.0,.,.,.,2,2-,9.9,3.9,NICE,1,eal,Sage,Y,oo,27.4,4.1,14.8,81.4,56
03PR00399,R2261,1,07,11,01,1,2.0,.,.,.,2,3-,8.4,3.3,,1,e.1,Lww,Y,oo,27.1,5.4,19.8,77.5,56
03PR00400,R2262,1,07,11,01,1,2.0,.,.,.,2,2-,8.0,3.1,,1,eal,Lww,Y,oo,27.4,4.5,16.5,78.4,56
03PR00401,R2289,1,43,13,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Wool,X,oo,,,,,0
03PR00402,R2297,1,07,10,01,1,2.0,.,.,D3,2,3,10.0,3.9,NICE,1,Pre,Lww,Y,oo,23.8,5.2,22.1,89.2,60
03PR00403,R2810,1,07,10,01,1,2.0,.,.,DUD,.,.,0.0,0.0,F4-,2,DUD,Lww,X,oo,,,,,0
03PR00404,R2889,1,07,12,01,1,2.0,.,.,.,2,4,9.5,3.7,F4,1,eal,Ctrl,Y,oo,23.5,4.3,18.2,93.9,60
03PR00405,R2874,1,07,10,01,1,2.0,.,.,.,3,5+,9.6,3.8,,1,e.2,Idx,Y,oo,27.3,4.6,17.0,77.4,56
03PR00406,R2900,1,07,11,01,1,2.0,.,.,LIB,.,.,0.0,0.0,F3-,4,LIB,Lww,X,oo,,,,,0
03PR00407,R2989,1,07,18,02,1,1.0,.,,EXP,7,3,8.0,3.1,H7,1,.,Ramb,Y,oo,24.3,4.5,18.5,91.0,60
03PR00408,R2993,1,07,18,02,1,1.0,.,,EXP,1,3+,6.2,2.4,,1,.,Ramb,Y,oo,21.5,3.3,15.4,98.5,64
03PR00409,R2997,1,07,18,02,1,1.0,.,,CTL,1,3+,5.7,2.2,,1,.,Ramb,Y,oo,20.1,3.1,15.3,99.2,70
03PR00410,R2972,1,07,18,02,1,1.0,.,,EXP,2,2,7.2,2.8,,1,.,Ramb,Y,oo,20.8,3.7,17.7,98.9,64
03PR00411,R2718,1,07,12,01,1,2.0,.,.,LIB,.,.,0.0,0.0,"2.3""S.L.",4,LIB,Sage,X,oo,,,,,0
03PR00412,R2732,1,43,12,01,1,2.0,.,.,LIB,.,.,0.0,0.0,H7,4,LIB,Sage,X,oo,,,,,0
03PR00413,R2746,1,43,13,01,1,2.0,.,.,.,6,3+,10.8,4.3,H6,1,e.3,Sage,Y,oo,21.1,3.3,15.6,99.1,64
03PR00414,R2767,1,07,11,01,1,2.0,.,.,LIB,.,.,0.0,0.0,F1-,4,LIB,Sage,X,oo,,,,,0
03PR00415,R2780,1,07,13,01,1,2.0,.,.,D3,4,4+,9.8,3.9,"H3, NICE",1,Pre,Sage,Y,oo,24.8,4.9,19.6,88.7,60
03PR00416,R2787,1,07,12,01,1,2.0,.,.,D3,3,3,9.9,3.9,,1,Pre,Ctrl,Y,oo,22.2,3.7,16.6,97.9,62
03PR00417,T4829,1,02,42,95,1,8.0,.,.,LIB,.,.,0.0,0.0,TEASER RAM,P,TZ,TEAZ,X,oo,,,,,0
03PR00418,T5505,1,02,ID,96,1,7.0,I,.,.,1,3,9.0,3.5,ISAAC jr.,1,14a,UI,Y,oo,25.2,4.1,16.3,91.2,58
03PR00419,T6428,1,02,ID,98,1,5.0,.,.,DUD,.,.,0.0,0.0,TEASER RAM,P,TZ,TEAZ,X,oo,,,,,0
03PR00420,T8164,1,02,42,00,1,3.0,.,.,LIB,.,.,0.0,0.0,"H5, X",S,-1-,LIB,X,oo,,,,,0
03PR00421,T8183,1,02,42,00,1,3.0,.,.,.,1,2+,8.3,3.3,F2,1,13T,CTL,Y,oo,22.5,3.1,13.9,98.5,62
03PR00422,T8185,1,02,42,00,1,3.0,.,.,.,2,3+,11.0,4.3,,1,13a,CTL,Y,oo,27.2,4.6,17.0,78.6,56
03PR00423,T8051,1,02,41,00,1,3.0,.,.,.,1,4,9.4,3.7,,1,14T,LIB,Y,oo,24.4,4.1,16.7,92.8,60
03PR00424,T8025,1,02,42,00,1,3.0,.,.,LIB,.,.,0.0,0.0,DUD>works,S,alt,CTL,X,oo,,,,,0
03PR00425,T8315,1,02,ID,01,1,2.0,I,.,.,1,3-,9.3,3.7,,1,12a,Ida,Y,oo,25.2,4.1,16.2,90.1,58
03PR00426,T8316,1,02,ID,01,1,2.0,I,.,LIB,.,.,0.0,0.0,,4,LIB,Ida,X,oo,,,,,0
03PR00427,T8306,1,02,ID,01,1,2.0,I,.,LIB,.,.,0.0,0.0,PEE SNIFFER,4,LIB,Ida,X,oo,,,,,0
03PR00428,T8346,1,02,ID,01,1,2.0,I,.,.,1,3+,8.5,3.3,NICE,1,eal,Ida,Y,oo,25.6,4.0,15.5,90.2,58
03PR00429,T8355,1,02,ID,01,1,2.0,I,.,LIB,.,.,0.0,0.0,,4,LIB,Ida,X,oo,,,,,0
03PR00430,T8384,1,02,ID,01,1,2.0,I,.,D3,1,3-,7.4,2.9,,1,Pre,Ida,Y,oo,25.1,4.0,16.1,90.8,58
03PR00431,T8395,1,02,ID,01,1,2.0,I,.,D3,2,2-,9.6,3.8,H2,1,Pre,Ida,Y,oo,25.3,5.3,21.0,84.8,58
03PR00432,T8374,1,02,41,01,1,2.0,.,.,D3,1,2-,10.0,3.9,,1,Pre,Lww,Y,oo,26.2,5.0,19.0,81.7,58
03PR00433,T8413,1,02,41,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Lww,X,oo,,,,,0
03PR00434,T8402,1,02,ID,01,1,2.0,I,.,.,2,3,8.4,3.3,,1,e.9,Ida,Y,oo,25.9,4.5,17.4,84.1,58
03PR00435,T8439,1,02,41,01,1,2.0,.,.,.,2,3,10.4,4.1,,1,.,Lww,Y,oo,26.7,4.3,16.2,81.3,56
03PR00436,T8457,1,02,41,01,1,2.0,.,.,D3,1,3+,11.0,4.3,RAM,1,Pre,Lww,Y,oo,24.1,5.1,21.0,87.9,60
03PR00437,T8482,1,02,41,01,1,2.0,.,.,DUD,.,.,0.0,0.0,F2,2,DUD,Lww,X,oo,,,,,0
03PR00438,T8489,1,02,41,01,1,2.0,.,.,S3,1,2,11.1,4.4,"ENTR, S0->S3",1,Pre,Lww,Y,oo,29.7,4.8,16.2,59.3,50
03PR00439,T8472,1,02,41,01,1,2.0,.,.,S0,1,1-,11.4,4.5,F2,1,Pre,Lww,Y,oo,27.0,4.8,17.7,78.8,56
03PR00440,T8478,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00441,T8542,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00442,T8550,1,02,41,01,1,2.0,.,.,.,2,3+,10.4,4.1,,1,.,Lww,Y,oo,27.3,4.3,15.8,79.6,56
03PR00443,T8568,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00444,T8586,1,02,41,01,1,2.0,.,.,DUD,.,.,0.0,0.0,RCVR,2,DUD,Lww,X,oo,,,,,0
03PR00445,T8587,1,02,41,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Lww,X,oo,,,,,0
03PR00446,T8593,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00447,T8596,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,F2,4,LIB,Ctrl,X,oo,,,,,0
03PR00448,T8575,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,F2,4,LIB,Ctrl,X,oo,,,,,0
03PR00449,T8614,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00450,T8608,1,02,42,01,1,2.0,.,.,.,1,3+,9.2,3.6,,1,.,Ctrl,Y,oo,27.7,4.2,15.1,76.6,56
03PR00451,T8609,1,02,42,01,1,2.0,.,.,.,1,3,10.0,3.9,,1,.,Ctrl,Y,oo,25.3,5.0,19.9,85.1,58
03PR00452,T8631,1,02,41,01,1,2.0,.,.,.,2,2-,9.4,3.7,F2,1,.,Lww,Y,oo,23.9,3.4,14.4,96.0,60
03PR00453,T8637,1,02,41,01,1,2.0,.,.,.,1,3+,9.2,3.6,"TOP IDX,shag?",1,.,Lww,Y,oo,23.1,4.8,20.5,93.1,62
03PR00454,T8658,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,BIG,4,LIB,Ctrl,X,oo,,,,,0
03PR00455,T8661,1,02,41,01,1,2.0,.,.,LIB,.,.,0.0,0.0,F2,4,LIB,Lww,X,oo,,,,,0
03PR00456,T8680,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00457,T8687,1,02,41,01,1,2.0,.,.,LIB,.,.,0.0,0.0,F2,4,LIB,Lww,X,oo,,,,,0
03PR00458,T8203,1,02,41,00,1,3.0,.,.,LIB,.,.,0.0,0.0,F2,P,-2-,LIB,X,oo,,,,,0
03PR00459,T8296,1,02,ID,01,1,2.0,I,.,.,1,3,8.0,3.1,,1,43T,Ida,Y,oo,24.3,3.3,13.6,95.8,60
03PR00460,T8277,1,02,42,00,1,3.0,.,.,.,1,3+,8.2,3.2,,1,.,CTL,Y,oo,27.2,5.7,21.1,74.7,56
03PR00461,T8811,1,02,ID,02,1,1.0,I,,.,2,3+,7.3,2.9,NICE,1,.,Ida,Y,oo,23.3,4.2,18.0,94.6,62
03PR00462,T8801,1,02,ID,02,1,1.0,I,,.,1,3,7.2,2.8,,1,.,Ida,Y,oo,21.7,4.1,19.1,97.0,64
03PR00463,T8804,1,02,ID,02,1,1.0,I,,.,1,3,8.2,3.2,NICE,1,.,Ida,Y,oo,22.7,3.6,15.8,97.1,62
03PR00464,T8839,1,02,ID,02,1,1.0,I,,.,1,3,6.2,2.4,NICE,1,.,Ida,Y,oo,21.8,3.4,15.8,98.2,64
03PR00465,T8841,1,02,ID,02,1,1.0,I,,.,1,3,6.8,2.7,,1,.,Ida,Y,oo,22.8,4.7,20.4,94.0,62
03PR00466,T8843,1,02,ID,02,1,1.0,I,,.,1,3+,7.2,2.8,NICE,1,.,Ida,Y,oo,21.2,3.4,15.9,98.8,64
03PR00467,T8848,1,02,ID,02,1,1.0,I,,.,1,3,6.2,2.4,,1,.,Ida,Y,oo,22.5,4.0,17.7,95.9,62
03PR00468,T8847,1,02,ID,02,1,1.0,I,,.,1,2,7.0,2.8,SL.ENTR,1,.,Ida,Y,oo,20.7,4.1,19.5,98.2,64
03PR00469,T8855,1,02,ID,02,1,1.0,I,,.,1,3-,7.3,2.9,,1,.,Ida,Y,oo,22.4,4.0,18.0,96.1,62
03PR00470,T8859,1,02,ID,02,1,1.0,I,,.,1,3,7.1,2.8,NICE,1,.,Ida,Y,oo,24.3,4.7,19.5,90.1,60
03PR00471,T8865,1,02,ID,02,1,1.0,I,,.,1,3+,5.9,2.3,,1,.,Ida,Y,oo,19.5,2.9,14.9,99.7,70
03PR00472,T8820,1,02,ID,02,1,1.0,I,,.,1,3,7.2,2.8,NICE,1,.,Ida,Y,oo,20.2,3.3,16.4,99.5,70
03PR00473,T8883,1,02,41,02,1,1.0,.,,.,1,3+,7.5,3.0,,1,.,Lww,Y,oo,25.0,4.9,19.4,87.8,58
03PR00474,T8890,1,02,ID,02,1,1.0,I,,.,2,4+,7.5,3.0,,1,.,Ida,Y,oo,22.7,3.7,16.4,96.8,62
03PR00475,T8912,1,02,ID,02,1,1.0,I,,.,1,3,6.3,2.5,,1,.,Ida,Y,oo,23.4,3.9,16.7,94.5,62
03PR00476,T8900,1,02,ID,02,1,1.0,I,,.,3,3-,8.2,3.2,F3-,1,.,Ida,Y,oo,23.1,4.5,19.4,93.8,62
03PR00477,T8905,1,02,ID,02,1,1.0,I,,.,1,3-,7.1,2.8,,1,.,Ida,Y,oo,22.0,3.9,17.7,97.3,64
03PR00478,T8907,1,02,41,02,1,1.0,.,,.,1,3+,7.8,3.1,KEEP,1,.,Lww,Y,oo,24.0,4.2,17.3,93.8,60
03PR00479,T8935,1,02,ID,02,1,1.0,I,,.,1,3-,7.2,2.8,LONG,1,.,Ida,Y,oo,21.7,3.8,17.6,97.6,64
03PR00480,T8936,1,02,ID,02,1,1.0,I,,.,2,3,5.9,2.3,,1,.,Ida,Y,oo,22.3,3.6,16.0,98.3,62
03PR00481,T8932,1,02,ID,02,1,1.0,I,,.,1,3+,7.0,2.8,,1,.,Ida,Y,oo,19.7,3.1,15.8,99.7,70
03PR00482,T8937,1,02,ID,02,1,1.0,I,,.,2,3,6.4,2.5,,1,.,Ida,Y,oo,21.6,4.1,18.9,97.3,64
03PR00483,T8941,1,02,48,02,1,1.0,I,,.,1,3-,7.5,3.0,,1,.,Ida,Y,oo,22.6,4.0,17.7,96.2,62
03PR00484,T8942,1,02,ID,02,1,1.0,I,,.,1,3+,7.2,2.8,LONG,1,.,Ida,Y,oo,21.3,3.4,15.9,98.2,64
03PR00485,T8954,1,02,41,02,1,1.0,.,,.,1,3,7.4,2.9,,1,.,Lww,Y,oo,25.7,5.6,21.8,81.0,58
03PR00486,T8964,1,02,ID,02,1,1.0,I,,.,1,3,7.6,3.0,NICE,1,.,Ida,Y,oo,23.1,3.5,14.9,97.8,62
03PR00487,T8976,1,02,42,02,1,1.0,.,,.,2,2-,6.2,2.4,,1,.,Ctrl,Y,oo,21.0,3.8,18.2,98.8,64
03PR00488,T8716,1,02,41,01,1,2.0,.,.,LIB,.,.,0.0,0.0,".12 inbr,RUNT",4,LIB,Lww,X,oo,,,,,0
03PR00489,T8703,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00490,T8708,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,F2+,4,LIB,Ctrl,X,oo,,,,,0
03PR00491,T8739,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00492,T8759,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00493,T8720,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,F2,4,LIB,Ctrl,X,oo,,,,,0
03PR00494,T8723,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,,4,LIB,Ctrl,X,oo,,,,,0
03PR00495,T8726,1,02,42,01,1,2.0,.,.,LIB,.,.,0.0,0.0,F2+,4,LIB,Ctrl,X,oo,,,,,0
03PR00496,T8729,1,02,42,01,1,2.0,.,.,.,2,3+,7.9,3.1,,1,.,Ctrl,Y,oo,24.7,4.7,18.8,88.0,60
03PR00497,T8786,1,02,ID,02,1,1.0,I,,.,1,3-,6.5,2.6,,1,.,Ida,Y,oo,21.0,3.9,18.4,98.9,64
03PR00498,T8788,1,02,ID,02,1,1.0,I,,.,1,3+,8.0,3.1,,1,.,Ida,Y,oo,24.3,4.6,18.7,90.6,60
03PR00499,T8798,1,02,ID,02,1,1.0,I,,.,1,3,7.7,3.0,NICE,1,.,Ida,Y,oo,23.2,4.2,17.9,95.1,62
03PR00500,T8771,1,02,ID,02,1,1.0,I,,.,1,3,7.6,3.0,,1,.,Ida,Y,oo,21.3,4.0,19.0,97.8,64
03PR00501,T9115,1,02,41,02,1,1.0,.,,.,1,4+,7.5,3.0,NICE,1,.,Lww,Y,oo,20.2,3.5,17.2,99.3,70
03PR00502,T9106,1,02,41,02,1,1.0,.,,.,1,3,7.9,3.1,,1,.,Lww,Y,oo,22.9,4.6,20.0,93.5,62
03PR00503,T9135,1,02,41,02,1,1.0,.,,.,1,4,6.3,2.5,,1,.,Lww,Y,oo,24.7,4.7,19.1,89.9,60
03PR00504,T9140,1,02,41,02,1,1.0,.,,.,2,3+,7.0,2.8,,1,.,Lww,Y,oo,21.3,3.6,17.1,98.6,64
03PR00505,T9154,1,02,41,02,1,1.0,.,,.,1,3,6.8,2.7,,1,.,Lww,Y,oo,22.8,3.6,15.7,97.5,62
03PR00506,T9193,1,02,41,02,1,1.0,.,,.,2,2,7.5,3.0,,1,.,Lww,Y,oo,22.7,4.3,18.9,95.9,62
03PR00507,T9002,1,02,42,02,1,1.0,.,,.,2,2-,7.9,3.1,4TEATS,1,.,Ctrl,Y,oo,21.4,3.5,16.6,98.0,64
03PR00508,T9041,1,02,41,02,1,1.0,.,,.,2,3+,7.9,3.1,NICE,1,.,Lww,Y,oo,22.4,3.8,17.1,96.9,62
03PR00509,T9040,1,02,41,02,1,1.0,.,,.,2,3-,7.4,2.9,NICE,1,.,Lww,Y,oo,20.4,3.6,17.8,98.8,70
03PR00510,T9042,1,02,ID,02,1,1.0,I,,.,2,3,6.2,2.4,,1,.,Ida,Y,oo,21.9,3.8,17.3,97.2,64
03PR00511,T9095,1,02,41,02,1,1.0,.,,.,1,3+,7.3,2.9,"NICE,FX.RIBS",1,.,Lww,Y,oo,19.9,3.6,18.1,98.8,70
03PR00512,T9073,1,02,ID,02,1,1.0,I,,.,2,3-,8.7,3.4,BIG,1,.,Ida,Y,oo,23.2,4.5,19.3,93.5,62
03PR00513,T9074,1,02,41,02,1,1.0,.,,.,1,3+,8.8,3.5,F2-,1,.,Lww,Y,oo,21.3,3.7,17.4,98.2,64
03PR00514,T9072,1,02,41,02,1,1.0,.,,.,2,2-,8.9,3.5,,1,.,Lww,Y,oo,23.6,4.1,17.5,93.7,60
03PR00515,T9313,1,02,41,02,1,1.0,.,,.,1,3+,6.7,2.6,,1,.,Lww,Y,oo,22.4,4.0,18.0,96.4,62
03PR00516,T9304,1,02,41,02,1,1.0,.,,.,1,2,7.5,3.0,F2- CHK FACE,1,.,Lww,Y,oo,22.1,3.8,17.0,97.9,62
03PR00517,T9338,1,02,41,02,1,1.0,.,,.,3,3-,7.3,2.9,KEEP,1,.,Lww,Y,oo,24.8,4.4,17.6,89.5,60
03PR00518,T9342,1,02,41,02,1,1.0,.,,.,2,3,6.6,2.6,NICE,1,.,Lww,Y,oo,21.4,3.5,16.6,98.2,64
03PR00519,T9347,1,02,41,02,1,1.0,.,,.,1,4-,7.4,2.9,,1,.,Lww,Y,oo,22.2,4.1,18.4,97.8,62
03PR00520,T9399,1,02,41,02,1,1.0,.,,.,2,2,7.8,3.1,W/ MATURES?,1,.,Lww,Y,oo,25.3,4.4,17.2,88.5,58
03PR00521,T9426,1,02,42,02,1,1.0,.,,.,1,3+,6.8,2.7,,1,.,Ctrl,Y,oo,21.0,4.5,21.6,96.9,64
03PR00522,T9216,1,02,41,02,1,1.0,.,,.,1,3+,6.8,2.7,,1,.,Lww,Y,oo,22.7,3.9,17.2,96.6,62
03PR00523,T9207,1,02,41,02,1,1.0,.,,.,1,3,7.0,2.8,NICE,1,.,Lww,Y,oo,24.0,4.4,18.4,92.9,60
03PR00524,T9243,1,02,41,02,1,1.0,.,,.,1,3,7.2,2.8,PNEU.,1,.,Lww,Y,oo,24.6,4.1,16.5,91.7,60
03PR00525,T9258,1,02,42,02,1,1.0,.,,.,2,3,5.7,2.2,,1,.,Ctrl,Y,oo,21.5,3.5,16.5,98.0,64
03PR00526,T9257,1,02,41,02,1,1.0,.,,.,1,3,8.0,3.1,,1,.,Lww,Y,oo,22.2,3.6,16.2,98.1,62
03PR00527,T9260,1,02,42,02,1,1.0,.,,.,1,2,7.9,3.1,NICE,1,.,Ctrl,Y,oo,19.4,3.2,16.5,99.6,70
03PR00528,T9289,1,02,41,02,1,1.0,.,,.,1,2-,8.4,3.3,,1,.,Lww,Y,oo,20.2,3.6,17.8,99.1,70
03PR00529,T9273,1,02,41,02,1,1.0,.,,.,1,3+,7.0,2.8,NICE,1,.,Lww,Y,oo,21.4,3.8,17.7,98.2,64
03PR00530,T7016,1,02,ID,99,1,4.0,.,.,DUD,.,.,0.0,0.0,DUD,S,ORE,P 27,X,oo,,,,,0
03PR00531,T7027,1,02,ID,99,1,4.0,.,.,DUD,.,.,0.0,0.0,FIX tag T7027,S,-1-,B  2,X,oo,,,,,0
03PR00532,T7305,1,02,41,99,1,4.0,.,.,Nax,.,.,0.0,0.0,"X,6"" ABS.CHIN",S,-2-,B  9,X,oo,,,,,0
03PR00533,T7341,1,02,42,99,1,4.0,.,.,Nax,.,.,0.0,0.0,,S,ORE,SPAR,X,oo,,,,,0
03PR00534,T7377,1,02,42,99,1,4.0,.,.,Nax,.,.,0.0,0.0,"LAME,RF,SCURS",S,ORE,P  8,X,oo,,,,,0
03PR00535,T7419,1,02,42,99,1,4.0,.,.,Nax,.,.,0.0,0.0,"RUNT,FIX tag",S,-2-,B 22,X,oo,,,,,0
03PR00536,T7449,1,02,42,99,1,4.0,.,.,Nax,.,.,0.0,0.0,not DUD,S,-5-,B 27,X,oo,,,,,0
03PR00537,T7481,1,02,42,99,1,4.0,.,.,Nax,.,.,0.0,0.0,"THIN,DEAD,CLA",S,-4-,B  1,X,oo,,,,,0
03PR00538,T7501,1,02,42,99,1,4.0,.,.,Nax,.,.,0.0,0.0,not DUD,S,ORE,P 10,X,oo,,,,,0
03PR00539,T7504,1,02,41,99,1,4.0,.,.,Nax,.,.,0.0,0.0,OFFTYPEfixtag,S,ORE,B 12,X,oo,,,,,0
03PR00540,T7570,1,02,42,99,1,4.0,.,.,Nax,.,.,0.0,0.0,TEASER RAM,P,TZ,TEAZ,X,oo,,,,,0
03PR00541,T7642,1,02,42,99,1,4.0,.,.,Nax,.,.,0.0,0.0,"COARSE,SHAGGY",S,ORE,P 22,X,oo,,,,,0
03PR00542,T7675,1,02,42,99,1,4.0,.,.,Nax,.,.,0.0,0.0,TEASER RAM,P,TZ,TEAZ,X,oo,,,,,0
03PR00543,T7269,1,02,42,99,1,4.0,.,.,Nax,.,.,0.0,0.0,"DUD, D6",S,ORE,P 19,X,oo,,,,,0
03PR00544,T7814,1,02,41,00,1,3.0,.,.,.,1,2,9.8,3.9,DUD >works,1,.,LIB,Y,oo,25.8,3.9,15.2,89.0,58
03PR00545,T7815,1,02,41,00,1,3.0,.,.,LIB,.,.,0.0,0.0,"NOTCH,UNEVEN",S,-3-,LWW2,X,oo,,,,,0
03PR00546,T7803,1,02,ID,00,1,3.0,.,.,LIB,.,.,0.0,0.0,"MKT,SURPLUS",S,LIB,LIB,X,oo,,,,,0
03PR00547,T7806,1,02,41,00,1,3.0,.,.,.,2,3+,9.6,3.8,"NICE,H3",1,.,LIB,Y,oo,26.1,4.4,17.0,84.4,58
03PR00548,T7839,1,02,42,00,1,3.0,.,.,LIB,.,.,0.0,0.0,,S,LIB,LIB,X,oo,,,,,0
03PR00549,T7855,1,02,42,00,1,3.0,.,.,LIB,.,.,0.0,0.0,SHORT STAPLE,S,-4-,LIB,X,oo,,,,,0
03PR00550,T7866,1,02,42,00,1,3.0,.,.,LIB,.,.,0.0,0.0,F2,P,-5-,LIB,X,oo,,,,,0
03PR00551,T7897,1,02,42,00,1,3.0,.,.,.,1,2,7.3,2.9,F2+,1,.,LIB,Y,oo,23.5,4.0,17.2,94.9,60
03PR00552,T7939,1,02,42,00,1,3.0,.,.,LIB,.,.,0.0,0.0,"F2, NICE",P,alt,LIB,X,oo,,,,,0
03PR00553,T7955,1,02,41,00,1,3.0,.,.,LIB,.,.,0.0,0.0,F2+,P,-4-,LWW2,X,oo,,,,,0
03PR00554,T7965,1,02,42,00,1,3.0,.,.,.,2,3-,9.5,3.7,"F5+,3-",1,.,LIB,Y,oo,25.6,4.2,16.3,89.1,58
03PR00555,T7921,1,02,42,00,1,3.0,.,.,.,1,3+,8.3,3.3,,1,.,CTL,Y,oo,26.5,4.7,17.7,80.3,56
03PR00556,T7925,1,02,41,00,1,3.0,.,.,LIB,.,.,0.0,0.0,"D1, D2, ?",P,-1-,LIB,X,oo,,,,,0
03PR00557,T7983,1,02,42,00,1,3.0,.,.,LIB,.,.,0.0,0.0,F2,P,LIB,CTL,X,oo,,,,,0
03PR00558,T7988,1,02,42,00,1,3.0,.,.,.,1,3-,9.0,3.5,DUD >works,1,.,CTL,Y,oo,29.6,4.8,16.2,59.9,50
03PR00559,T7990,1,02,41,00,1,3.0,.,.,LIB,.,.,0.0,0.0,F4-,S,LIB,LWW2,X,oo,,,,,0
03PR00560,T7971,1,02,41,00,1,3.0,.,.,LIB,.,.,0.0,0.0,,P,LIB,LIB,X,oo,,,,,0
03PR00561,T7759,1,02,ID,00,1,3.0,I,.,.,1,3,9.8,3.9,? QUAD,1,42T,UI,Y,oo,27.1,4.2,15.4,81.9,56
03PR00562,T7763,1,02,ID,00,1,3.0,.,.,LIB,.,.,0.0,0.0,"BRN. EARS,H4",S,LIB,LIB,X,oo,,,,,0
03PR00563,T7794,1,02,ID,00,1,3.0,I,.,.,1,3,9.2,3.6,,1,e.8,UI,Y,oo,24.2,3.8,15.9,94.4,60
03PR00564,T7771,1,02,ID,00,1,3.0,.,.,LIB,.,.,0.0,0.0,,P,LIB,LIB,X,oo,,,,,0
