UID,ETAG,SEX,STM,LINE,YR,AGE,STAPLE_IN,STAPLE_CM,FACE,HORN,RMK,MICRON,SD,CV,CF,DIGR
17PR00253,K5100,2,06,,11,6.0,2.9,7.3,3-,1,Siddoway,26.0,4.2,16.0,86.5,
17PR00254,K5101,2,06,,11,6.0,2.5,6.3,3-,1,Siddoway,29.7,6.0,20.1,60.8,
17PR00255,K5102,2,06,,11,6.0,2.6,6.7,3,1,Siddoway,25.2,4.4,17.4,88.4,
17PR00256,K5103,2,06,,11,6.0,2.0,5.2,3,1,Siddoway,27.7,4.7,17.0,75.4,
17PR00257,K5104,2,06,,11,6.0,2.4,6.0,4+,1,Siddoway,26.1,4.6,17.6,84.4,
17PR00258,K5105,2,06,,11,6.0,2.2,5.5,3,1,Siddoway,23.7,4.0,16.9,94.4,
17PR00259,K5106,2,06,,11,6.0,2.4,6.0,3-,1,Siddoway,23.6,4.6,19.6,92.1,
17PR00260,K5107,2,06,,11,6.0,2.4,6.0,3,1,Siddoway,25.4,4.2,16.5,88.1,
17PR00261,K5108,2,06,,11,6.0,2.0,5.2,3,1,Siddoway,27.6,3.9,14.3,78.7,
17PR00262,K5109,2,06,,11,6.0,2.0,5.0,3+,1,Siddoway,26.4,4.8,18.1,80.8,
17PR00263,K5110,2,06,,11,6.0,2.0,5.0,3,1,Siddoway,26.1,4.6,17.5,84.0,
17PR00264,K5111,2,06,,11,6.0,2.0,5.2,3-,1,Siddoway,24.4,3.5,14.5,96.2,
17PR00265,K5112,2,06,,11,6.0,1.9,4.8,3-,2,Siddoway,21.3,3.5,16.3,98.9,
17PR00266,K5113,2,06,,11,6.0,2.0,5.1,3,1,Siddoway,25.4,4.7,18.5,86.5,
17PR00267,K5114,2,06,,11,6.0,2.2,5.5,3,1,Siddoway,26.6,4.1,15.3,85.0,
17PR00268,K5115,2,06,,11,6.0,2.3,5.8,3,1,Siddoway,26.0,4.2,16.3,85.3,
17PR00269,K5116,2,06,,11,6.0,2.4,6.1,3,1,Siddoway,31.0,4.8,15.4,47.3,
17PR00270,K5118,2,06,,11,6.0,2.3,5.8,3-,1,Siddoway,23.8,4.2,17.8,94.2,
17PR00271,K5119,2,06,,11,6.0,2.4,6.1,3-,1,Siddoway,25.0,4.0,16.0,91.4,
17PR00272,K5120,2,06,,11,6.0,2.5,6.3,3,1,Siddoway,28.7,4.6,16.2,68.3,
17PR00273,K5121,2,06,,11,6.0,2.0,5.0,4,1,Siddoway,25.0,3.8,15.4,92.7,
17PR00274,K5122,2,06,,11,6.0,2.3,5.8,3+,1,Siddoway,,,,,
17PR00275,K5123,2,06,,11,6.0,2.1,5.4,3-,1,Siddoway,23.5,3.9,16.6,95.8,
17PR00276,K5124,2,06,,11,6.0,2.0,5.0,3,1,Siddoway,,,,,
17PR00277,K5125,2,06,,11,6.0,2.1,5.3,3,1,Siddoway,26.7,4.5,16.9,81.4,
17PR00278,K5126,2,06,,11,6.0,2.4,6.0,3+,1,Siddoway,26.5,4.9,18.6,80.9,
17PR00279,K5127,2,06,,11,6.0,2.4,6.0,4,1,Siddoway,27.9,4.8,17.3,71.6,
17PR00280,R9568,2,07,,13,4.0,3.1,8.0,,,RSD.BLOODYOKN,21.0,3.2,15.4,98.6,
17PR00281,R9570,2,07,,13,4.0,3.0,7.5,,,NICE.R,20.2,3.2,15.6,99.4,
17PR00282,R9574,2,07,,13,4.0,3.0,7.7,,,.,26.0,5.1,19.7,81.0,
17PR00283,R9576,2,07,,13,4.0,2.6,6.5,,,L.T.,20.1,3.2,16.0,99.7,
17PR00284,R9578,2,07,,13,4.0,3.0,7.5,,,ABORT@MUDLAKE,22.3,3.1,13.7,98.8,
17PR00285,R9579,2,07,,13,4.0,2.8,7.0,,,CHEWS.TAILS,20.6,3.6,17.6,98.6,
17PR00286,R9585,2,07,,13,4.0,3.3,8.5,,,.,21.2,3.7,17.3,98.8,
17PR00287,R9589,2,07,,13,4.0,2.8,7.0,,,LSD.BLOODY,23.8,5.4,22.5,88.1,
17PR00288,R9592,2,07,,13,4.0,3.0,7.5,,,.,21.5,3.9,18.3,97.7,
17PR00289,R9597,1,07,,13,4.0,4.1,10.5,,,.,22.3,3.4,15.3,98.5,
17PR00290,R9598,2,07,,13,4.0,3.1,8.0,,,SM.UDDER,20.7,3.5,16.9,99.3,
17PR00291,R9599,2,07,,13,4.0,2.5,6.3,,,.,20.5,4.1,20.1,98.2,
17PR00292,R9602,2,07,,13,4.0,3.1,8.0,,,L.T.,19.7,3.0,15.1,99.8,
17PR00293,R9604,2,07,,13,4.0,3.1,8.0,,,2ND.HAIRY,22.7,3.4,15.0,98.4,
17PR00294,R9607,2,07,,13,4.0,3.3,8.5,,,RSBLOODY,20.5,3.6,17.5,99.2,
17PR00295,R9613,2,07,,13,4.0,3.7,9.4,,,POST ABORT.RP,21.5,3.0,14.2,98.8,
17PR00296,R9630,2,07,,13,4.0,3.0,7.5,,,TerminalOnly,23.1,4.2,18.2,95.2,
17PR00297,R9632,2,07,,13,4.0,3.0,7.5,,,TerminalOnly,20.4,3.4,16.8,99.6,
17PR00298,R9633,2,07,,13,4.0,2.7,6.8,,,HAIRY,20.8,3.8,18.2,98.8,
17PR00299,R9634,2,07,,13,4.0,3.1,8.0,,,SM.UDDER,22.6,3.7,16.3,97.5,
17PR00300,R9639,2,07,,13,4.0,3.5,9.0,,,FUZZY,22.6,3.9,17.4,95.9,
17PR00301,R9640,2,07,,13,4.0,3.1,8.0,,,TurnedOutNice,19.0,3.4,17.7,99.6,
17PR00302,R9643,2,07,,13,4.0,3.5,9.0,,,BIG.TEATS,21.7,4.1,19.0,96.9,
17PR00303,R9650,2,07,,13,4.0,2.6,6.5,,,.,22.4,4.2,18.8,95.4,
17PR00304,R9653,2,07,,13,4.0,2.6,6.5,,,.,20.1,3.8,19.0,98.2,
17PR00305,R9662,2,07,,13,4.0,3.3,8.5,,,.,20.4,3.2,15.7,99.8,
17PR00306,R9663,2,07,,13,4.0,3.0,7.5,,,SM.EWE,20.4,3.0,14.8,99.6,
17PR00307,R9673,2,07,,13,4.0,3.5,9.0,,,.,21.5,3.5,16.5,98.9,
17PR00308,R9674,2,07,,13,4.0,3.3,8.5,,,Z2686=3RD,20.1,3.0,14.9,99.6,
17PR00309,R9677,2,07,,13,4.0,3.1,8.0,,,DYSTOCIA,22.1,3.6,16.2,98.9,
17PR00310,R9678,2,07,,13,4.0,3.0,7.7,,,HAIRY SCOURS,23.4,4.1,17.4,95.2,
17PR00311,R9686,2,07,,13,4.0,3.1,8.0,,,.,21.2,3.2,15.3,99.2,
17PR00312,R9695,2,07,,13,4.0,3.0,7.6,,,HAIRY SCOURS,23.8,3.9,16.5,94.4,
17PR00313,R9706,2,07,,13,4.0,2.8,7.2,,,SM.UDDER,21.6,3.3,15.1,98.4,
17PR00314,R9711,2,07,,13,4.0,2.8,7.0,,,NICE,26.0,5.1,19.6,84.3,
17PR00315,R9717,2,07,,13,4.0,3.3,8.5,,,CHUNKSLSIDE,21.3,3.9,18.3,97.3,
17PR00316,R9728,2,07,,13,4.0,3.0,7.5,,,FEVER,21.1,3.0,14.1,99.5,
17PR00317,R9733,2,07,,13,4.0,2.4,6.0,,,2016SpwtMissd,19.8,3.9,19.9,99.2,
17PR00318,R9735,2,07,,13,4.0,3.1,8.0,,,HAIRY,24.0,4.2,17.3,93.4,
17PR00319,R9744,2,07,,13,4.0,3.1,7.9,,,MILK CHUNK OK,22.3,3.3,14.7,99.1,
17PR00320,R9745,2,07,,13,4.0,3.1,8.0,,,H.2ND,21.0,3.7,17.7,98.8,
17PR00321,R9753,2,07,,13,4.0,2.8,7.0,,,NO.IMM.DATA,20.6,3.4,16.3,99.3,
17PR00322,R9758,2,07,,13,4.0,3.0,7.5,,,ENOUGH.FOR.ON,19.4,3.0,15.6,99.8,
17PR00323,R9759,2,07,,13,4.0,2.8,7.0,,,L.T.,19.1,3.2,17.0,99.8,
17PR00324,R9795,2,07,,13,4.0,3.3,8.5,,,.,21.5,3.4,15.7,99.2,
17PR00325,R9797,2,07,,13,4.0,2.8,7.0,,,SCOURS,19.8,3.6,18.3,99.3,
17PR00326,R9799,2,07,,13,4.0,3.5,9.0,,,.,24.3,4.2,17.4,92.3,
17PR00327,R9809,2,07,,13,4.0,3.4,8.6,,,2@ONCE,20.5,3.5,17.0,99.4,
17PR00328,R9812,2,07,,13,4.0,3.3,8.5,,,TerminalOnly,20.6,3.3,15.9,98.8,
17PR00329,R9846,2,07,,13,4.0,3.1,8.0,,,2@ONCE,21.5,3.4,15.9,98.7,
17PR00330,R9859,2,07,,13,4.0,3.3,8.4,,,.,22.1,4.0,18.2,97.5,
17PR00331,R9872,2,07,,13,4.0,2.9,7.4,,,Saved,19.9,3.2,16.2,99.4,
17PR00332,R9879,2,07,,13,4.0,3.0,7.5,,,Horns,22.2,3.6,16.1,98.4,
17PR00333,R9881,2,07,,13,4.0,3.3,8.5,,,.,22.2,3.2,14.6,98.5,
17PR00334,R9902,2,07,,13,4.0,2.9,7.3,,,SM.BAG,22.9,4.7,20.5,93.5,
17PR00335,R9906,2,07,,13,4.0,3.9,10.0,,,HAIRY,21.3,3.8,17.9,97.5,
17PR00336,R9911,2,07,,13,4.0,3.1,8.0,,,SCOURS,21.1,3.2,15.2,99.1,
17PR00337,R9918,2,07,,13,4.0,3.5,8.8,,,SCOURS,21.8,3.3,15.3,98.4,
17PR00338,R9920,2,07,,13,4.0,3.5,8.8,,,RH.ABCSS,21.5,3.4,15.9,98.6,
17PR00339,R9923,2,07,,13,4.0,3.2,8.2,,,SCRS,18.8,3.1,16.7,99.8,
17PR00340,R9926,2,07,,13,4.0,3.0,7.7,,,RP,21.3,4.0,18.9,98.7,
17PR00341,R9942,2,07,,13,4.0,3.4,8.7,,,L.T.,20.7,3.3,15.8,99.3,
17PR00342,R9951,2,07,,13,4.0,3.8,9.6,,,L.TIT.LACERXN,22.9,4.0,17.4,95.7,
17PR00343,R9960,2,07,,13,4.0,3.1,8.0,,,TerminalOnly,21.7,3.7,16.8,98.1,
17PR00344,R9973,2,07,,13,4.0,3.1,8.0,,,.,21.1,3.7,17.5,98.5,
17PR00345,S0291,2,07,,15,2.0,3.5,9.0,,,TerminalOnly,23.7,4.5,18.8,92.8,
17PR00346,S0293,2,07,,15,2.0,3.3,8.4,,,TAILCHEWER,20.9,3.2,15.5,99.4,
17PR00347,S0294,2,07,,15,2.0,2.8,7.0,,,NICE LAMB,24.6,4.2,17.1,91.5,
17PR00348,S0307,2,07,,15,2.0,3.1,8.0,,,TerminalOnly,21.7,3.7,16.9,98.4,
17PR00349,S0315,2,07,,15,2.0,3.3,8.5,,,SMUDDER,23.0,3.6,15.6,96.9,
17PR00350,S0318,2,07,,15,2.0,3.1,8.0,,,.,20.7,4.5,21.7,96.7,
17PR00351,S0322,2,07,,15,2.0,3.0,7.6,,,HAIRY,20.1,3.7,18.6,99.0,
17PR00352,S0325,2,07,,15,2.0,3.2,8.2,,,TerminalOnly,21.2,3.8,17.9,98.3,
17PR00353,S0327,2,07,,15,2.0,3.0,7.5,,,HAIRY,20.7,3.8,18.2,99.0,
17PR00354,S0342,2,07,,15,2.0,3.1,7.8,,,TerminalOnly,22.8,4.5,19.8,94.2,
17PR00355,S0343,2,07,,15,2.0,3.1,8.0,,,TerminalOnly,22.9,3.8,16.7,96.5,
17PR00356,S0346,2,07,,15,2.0,3.0,7.5,,,3RD H,26.0,4.4,16.9,85.9,
17PR00357,S0352,2,07,,15,2.0,2.8,7.0,,,OKFORONE,19.5,4.0,20.5,98.5,
17PR00358,S0362,2,07,,15,2.0,3.1,8.0,,,SMUDDER,21.1,3.9,18.5,98.8,
17PR00359,S0370,2,07,,15,2.0,3.5,8.9,,,MissedAprlwt,22.8,4.6,20.2,93.8,
17PR00360,S0375,2,07,,15,2.0,3.0,7.5,,,SM.BAG.RP.FEV,20.2,3.5,17.3,99.0,
17PR00361,S0376,2,07,,15,2.0,3.0,7.6,,,TerminalOnly,22.5,5.3,23.6,90.5,
17PR00362,S0378,2,07,,15,2.0,3.1,8.0,,,.,22.7,4.2,18.6,96.1,
17PR00363,S0379,2,07,,15,2.0,3.3,8.5,,,.,21.0,3.8,18.2,99.2,
17PR00364,S0380,1,07,,15,2.0,3.9,10.0,,,.,23.2,4.5,19.2,93.4,
17PR00365,S0383,2,07,,15,2.0,3.0,7.5,,,DRY,21.4,3.4,16.1,99.1,
17PR00366,S0390,2,07,,15,2.0,3.0,7.5,,,1ST,22.6,4.0,17.5,97.0,
17PR00367,S0392,2,07,,15,2.0,3.0,7.5,,,3RD,23.6,4.0,16.8,95.0,
17PR00368,S0395,2,07,,15,2.0,2.8,7.2,,,1ST,23.7,3.9,16.5,95.4,
17PR00369,S0401,2,07,,15,2.0,3.1,7.8,,,TerminalOnly,22.3,4.3,19.2,95.7,
17PR00370,S0402,2,07,,15,2.0,3.5,9.0,,,BR.EAR.TIPS,21.5,3.2,14.8,99.1,
17PR00371,S0404,1,07,,15,2.0,3.5,8.8,,,1ST,24.1,4.7,19.3,90.2,
17PR00372,S0406,2,07,,15,2.0,3.1,8.0,,,.,21.8,3.2,14.7,99.2,
17PR00373,S0407,2,07,,15,2.0,3.3,8.3,,,.,22.7,4.1,18.0,96.7,
17PR00374,S0410,2,07,,15,2.0,3.9,10.0,,,NO.BAG,22.1,3.8,17.2,97.8,
17PR00375,S0411,2,07,,15,2.0,2.6,6.5,,,.,19.8,3.0,15.0,99.5,
17PR00376,S0414,2,07,,15,2.0,3.3,8.3,,,.,23.5,3.7,15.9,95.8,
17PR00377,S0421,2,07,,15,2.0,3.1,8.0,,,HAIRY,23.8,5.0,21.1,89.0,
17PR00378,S0425,2,07,,15,2.0,3.3,8.3,,,TerminalOnly,22.0,4.0,18.3,97.1,
17PR00379,S0426,2,07,,15,2.0,3.5,8.8,,,.,22.0,4.4,19.9,95.6,
17PR00380,S0427,2,07,,15,2.0,2.9,7.3,,,TerminalOnly,23.3,4.1,17.7,94.7,
17PR00381,S0431,2,07,,15,2.0,3.0,7.5,,,TerminalOnly,22.1,3.8,16.9,97.9,
17PR00382,S0434,2,07,,15,2.0,3.1,8.0,,,WILD,22.6,4.1,18.2,96.0,
17PR00383,S0436,2,07,,15,2.0,2.8,7.0,,,NICE LAMB,19.5,3.0,15.5,99.8,
17PR00384,S0438,2,07,,15,2.0,3.5,9.0,,,UGLY,22.9,4.5,19.5,94.8,
17PR00385,S0447,2,07,,15,2.0,3.3,8.5,,,SMUDDER,21.0,3.8,18.1,98.8,
17PR00386,S0451,2,07,,15,2.0,3.3,8.5,,,HAIRY,20.9,4.3,20.6,97.3,
17PR00387,S0453,2,07,,15,2.0,3.0,7.6,,,TerminalOnly,24.3,4.4,18.0,91.4,
17PR00388,S0455,2,07,,15,2.0,3.4,8.7,,,TerminalOnly,22.3,4.3,19.2,96.4,
17PR00389,S0456,1,07,,15,2.0,3.3,8.4,,,.,24.7,5.2,21.2,86.5,
17PR00390,S0465,2,07,,15,2.0,2.8,7.0,,,NiceForTerm,21.9,4.5,20.7,95.4,
17PR00391,S0467,2,07,,15,2.0,3.0,7.5,,,HAIRY,23.9,4.6,19.1,92.5,
17PR00392,S0477,2,07,,15,2.0,3.5,9.0,,,TerminalOnly,23.5,4.3,18.2,95.4,
17PR00393,S0498,2,07,,15,2.0,3.7,9.3,,,TerminalOnly,21.3,3.0,13.9,99.8,
17PR00394,S0503,2,07,,15,2.0,3.0,7.6,,,.,20.9,3.9,18.8,98.3,
17PR00395,S0511,2,07,,15,2.0,2.8,7.0,,,.,20.8,3.9,18.8,98.3,
17PR00396,S0516,2,07,,15,2.0,3.0,7.5,,,TerminalOnly,24.2,4.2,17.2,93.6,
17PR00397,S0521,2,07,,15,2.0,3.5,9.0,,,.,24.2,3.8,15.8,94.9,
17PR00398,S0527,2,07,,15,2.0,3.7,9.5,,,NICE LAMB,26.0,4.2,16.2,86.6,
17PR00399,S0528,2,07,,15,2.0,2.7,6.8,,,TerminalOnly,19.5,2.9,14.9,100.0,
17PR00400,S0535,2,07,,15,2.0,3.5,9.0,,,.,26.0,3.9,15.1,88.2,
17PR00401,S0544,2,07,,15,2.0,3.3,8.5,,,TerminalOnly,22.8,4.5,19.9,94.1,
17PR00402,S0548,1,07,,15,2.0,3.5,9.0,,,.,22.9,3.9,17.3,96.2,
17PR00403,S0557,2,07,,15,2.0,3.4,8.7,,,NO.BAG,20.9,3.5,16.7,99.0,
17PR00404,S0560,2,07,,15,2.0,3.5,8.8,,,BL.ON.NOSE,22.8,4.6,20.3,93.6,
17PR00405,S0562,2,07,,15,2.0,3.5,9.0,,,2ND,25.3,5.0,19.6,86.3,
17PR00406,S0564,2,07,,15,2.0,3.0,7.5,,,TerminalOnly,21.9,3.1,14.2,99.2,
17PR00407,S0570,1,07,,15,2.0,2.8,7.0,,,.,22.1,3.9,17.8,96.9,
17PR00408,S0576,2,07,,15,2.0,2.7,6.9,,,SMUDDER.RP,23.1,4.4,18.9,95.6,
17PR00409,S0581,2,07,,15,2.0,3.0,7.5,,,TerminalOnly,23.4,4.9,21.0,90.9,
17PR00410,S0583,1,07,,15,2.0,3.3,8.5,,,.,25.1,4.5,17.9,88.2,
17PR00411,S0584,2,07,,15,2.0,3.3,8.5,,,.,22.6,4.3,19.0,95.9,
17PR00412,S0595,2,07,,15,2.0,3.1,8.0,,,OK.FOR.ONE,22.5,3.8,16.8,97.5,
17PR00413,S0596,2,07,,15,2.0,3.0,7.5,,,DRY.METRITIS,17.7,3.1,17.6,100.0,
17PR00414,S0604,2,07,,15,2.0,3.6,9.2,,,TerminalOnly,21.9,4.3,19.7,96.9,
17PR00415,S0606,2,07,,15,2.0,3.0,7.5,,,.,20.9,2.9,13.8,99.5,
17PR00416,S0610,2,07,,15,2.0,3.1,7.8,,,TerminalOnly,22.7,3.8,16.8,97.0,
17PR00417,S0611,1,07,,15,2.0,3.3,8.5,,,.,23.3,4.8,20.5,92.8,
17PR00418,S0615,2,07,,15,2.0,2.7,6.8,,,TerminalOnly,20.3,3.6,17.9,99.3,
17PR00419,S0620,2,07,,15,2.0,3.0,7.5,,,HAIRY,22.5,3.7,16.2,97.0,
17PR00420,S0622,2,07,,15,2.0,3.0,7.5,,,2ND,23.8,4.3,18.0,93.7,
17PR00421,S0626,2,07,,15,2.0,3.1,8.0,,,.,21.0,3.4,16.3,99.5,
17PR00422,S0627,1,07,,15,2.0,3.0,7.5,,,Small scurs,22.9,3.8,16.6,96.1,
17PR00423,S0644,2,07,,15,2.0,3.0,7.5,,,TerminalOnly,21.3,3.1,14.7,98.8,
17PR00424,S0649,1,07,,15,2.0,3.3,8.5,,,.,23.6,5.0,21.4,90.1,
17PR00425,S0653,2,07,,15,2.0,3.0,7.5,,,TerminalOnly,22.2,3.7,16.9,97.6,
17PR00426,S0662,2,07,,15,2.0,3.9,10.0,,,SM.BAG,21.7,4.3,19.7,96.4,
17PR00427,S0664,2,01,,15,2.0,3.6,9.2,,,ZtaggedAsS,23.1,4.7,20.3,93.3,
17PR00428,S0666,2,07,,15,2.0,3.0,7.5,,,TAIL.CHEWED,23.3,4.2,18.1,94.3,
17PR00429,S0667,2,07,,15,2.0,3.9,10.0,,,1ST,22.9,3.9,16.8,95.9,
17PR00430,S0668,1,07,,15,2.0,3.1,8.0,,,2ND,19.9,3.5,17.4,99.7,
17PR00431,S0677,2,07,,15,2.0,3.6,9.2,,,.,22.5,4.7,20.7,93.8,
17PR00432,S0678,2,07,,15,2.0,3.0,7.5,,,TerminalOnly,22.1,4.4,19.7,96.5,
17PR00433,S0684,2,07,,15,2.0,3.0,7.5,,,.,21.4,3.6,16.8,99.2,
17PR00434,S0685,2,07,,15,2.0,2.8,7.0,,,PROLAPSE,20.6,3.9,19.1,98.7,
17PR00435,S0700,2,07,,15,2.0,3.3,8.4,,,.,20.8,3.0,14.6,99.4,
17PR00436,S0702,2,07,,15,2.0,3.3,8.5,,,SM.BAG,21.7,4.0,18.5,98.2,
17PR00437,S0704,1,07,,15,2.0,3.1,8.0,,,.,22.0,3.8,17.4,97.3,
17PR00438,S0710,2,07,,15,2.0,3.6,9.2,,,TerminalOnly,22.1,3.3,15.2,98.5,
17PR00439,S0720,2,07,,15,2.0,3.3,8.4,,,HAIRY,22.9,4.0,17.5,96.0,
17PR00440,S0739,1,42,,13,4.0,4.1,10.5,,,,21.8,3.7,16.8,98.0,
17PR00441,S0740,1,41,,13,4.0,3.5,8.9,,,,20.1,3.0,15.2,99.7,
17PR00442,S0741,1,41,,13,4.0,3.7,9.5,,,,18.8,3.1,16.4,99.9,
17PR00443,S0748,2,07,,16,1.0,3.1,7.8,3,1,.,20.1,3.9,19.3,98.9,
17PR00444,S0749,2,07,,16,1.0,2.8,7.0,4+,1,.,22.3,4.1,18.6,96.7,
17PR00445,S0751,2,07,,16,1.0,2.8,7.0,2-,1,TerminalOnly,20.1,3.6,17.9,99.1,
17PR00446,S0755,2,07,,16,1.0,2.9,7.3,4-,1,.,24.1,4.3,17.7,92.8,
17PR00447,S0756,2,07,,16,1.0,3.3,8.4,3,1,.,22.2,4.9,21.9,91.7,
17PR00448,S0757,2,07,,16,1.0,3.0,7.5,3+,1,1ST,20.3,3.6,17.9,98.4,
17PR00449,S0759,2,07,,16,1.0,2.7,6.8,3-,1,3RD.L.HIP.DIS,19.5,2.8,14.6,99.7,
17PR00450,S0760,2,07,,16,1.0,3.3,8.5,2-,1,.,21.8,5.4,24.7,92.6,
17PR00451,S0761,2,07,,16,1.0,2.9,7.3,3,1,.,19.9,3.2,16.0,99.5,
17PR00452,S0762,1,07,,16,1.0,3.0,7.5,3-,2,Scurs,22.2,3.5,15.9,98.4,
17PR00453,S0763,2,07,,16,1.0,2.8,7.0,3,1,.,,,,,
17PR00454,S0764,2,07,,16,1.0,2.8,7.2,3,1,1ST.INC RR,20.8,4.0,19.2,98.5,
17PR00455,S0765,2,07,,16,1.0,3.1,7.9,3-,1,Term?Recheck,22.1,3.7,16.6,97.9,
17PR00456,S0769,2,07,,16,1.0,3.0,7.5,4-,1,1ST H.P.,21.2,3.2,15.0,99.4,
17PR00457,S0770,2,07,,16,1.0,3.3,8.4,3-,1,.,23.1,4.7,20.2,93.3,
17PR00458,S0771,2,07,,16,1.0,2.9,7.4,4,1,1ST,22.3,4.2,19.0,96.1,
17PR00459,S0773,2,07,,16,1.0,2.8,7.0,3,1,1ST,20.4,3.4,16.9,99.7,
17PR00460,S0777,2,43,,16,1.0,3.2,8.2,3-,1,1ST.P.,21.7,4.3,19.7,97.1,
17PR00461,S0779,2,07,,16,1.0,2.8,7.0,3,3,1ST,22.7,3.9,17.3,96.5,
17PR00462,S0781,1,07,,16,1.0,2.5,6.3,3-,6,Scurs,,,,,
17PR00463,S0782,1,07,,16,1.0,2.5,6.4,3,2,Scurs,24.2,4.2,17.2,93.1,
17PR00464,S0783,1,07,,16,1.0,2.8,7.0,5,1,1ST.,22.3,3.6,16.1,97.3,
17PR00465,S0784,2,07,,16,1.0,3.1,8.0,3+,1,Mummy?,,,,,
17PR00466,S0786,1,07,,16,1.0,2.6,6.5,3-,7,Scurs,23.1,4.4,19.1,94.0,
17PR00467,S0788,2,07,,16,1.0,3.0,7.5,4+,2,2ND.H.ENT.SX,21.0,4.1,19.7,98.5,
17PR00468,S0790,2,07,,16,1.0,3.1,8.0,3,1,1ST.TAILBAND,18.9,3.7,19.8,99.7,
17PR00469,S0791,1,07,,16,1.0,3.1,7.8,3-,2,1ST,22.0,3.9,17.9,97.3,
17PR00470,S0792,2,07,,16,1.0,2.8,7.0,3,1,1ST,24.3,5.2,21.5,86.9,
17PR00471,S0795,2,07,,16,1.0,3.0,7.6,3-,1,1ST,20.8,3.2,15.1,99.2,
17PR00472,S0801,1,07,,16,1.0,2.8,7.0,3-,1,2ND,23.0,3.8,16.7,96.4,
17PR00473,S0802,2,07,,16,1.0,2.9,7.4,2-,1,TerminalOnly,20.0,3.3,16.5,99.4,
17PR00474,S0803,1,07,,16,1.0,2.8,7.0,4+,3,Scurs,21.3,4.0,18.8,98.3,
17PR00475,S0808,2,07,,16,1.0,3.0,7.6,3-,1,TerminalOnly,20.0,4.1,20.6,98.3,
17PR00476,S0809,1,07,,16,1.0,2.8,7.0,4+,2,2ND,20.4,4.1,20.1,98.4,
17PR00477,S0815,1,07,,16,1.0,2.9,7.3,3,7,Scurs,23.9,4.6,19.1,91.6,
17PR00478,S0817,2,07,,16,1.0,3.0,7.5,4+,3,Black eyes,20.1,4.0,19.8,98.3,
17PR00479,S0819,1,07,,16,1.0,3.1,8.0,3+,3,Scurs,22.4,3.6,16.2,97.9,
17PR00480,S0823,1,07,,16,1.0,2.6,6.7,4+,7,Scurs,21.6,4.4,20.2,97.3,
17PR00481,S0824,2,07,,16,1.0,3.0,7.5,3-,1,HD BREATHING,21.4,4.3,20.1,97.0,
17PR00482,S0825,2,07,,16,1.0,2.8,7.2,3,1,1ST,22.1,4.2,19.1,96.3,
17PR00483,S0827,2,07,,16,1.0,3.1,7.9,3,1,1ST.SCRS,19.6,3.3,17.0,99.7,
17PR00484,S0828,2,07,,16,1.0,2.8,7.0,3,1,2ND,21.7,4.1,18.9,97.2,
17PR00485,S0829,1,07,,16,1.0,2.9,7.3,4+,3,Scurs,20.6,4.4,21.4,97.2,
17PR00486,S0830,2,07,,16,1.0,3.0,7.5,4,1,NICE LAMB,23.7,4.1,17.2,94.0,
17PR00487,S0831,2,07,,16,1.0,2.4,6.0,4+,1,1ST,,,,,
17PR00488,S0832,1,07,,16,1.0,2.6,6.5,3-,1,Scurs,22.3,4.2,18.9,96.0,
17PR00489,S0834,2,07,,16,1.0,2.9,7.4,3,1,2ND,21.5,4.8,22.2,95.7,
17PR00490,S0835,2,07,,16,1.0,3.1,8.0,5,2,1ST,20.2,3.8,19.0,99.6,
17PR00491,S0839,2,07,,16,1.0,3.3,8.5,4+,1,1ST,22.5,5.4,24.1,92.4,
17PR00492,S0840,2,07,,16,1.0,3.3,8.5,3,1,2ND,21.5,5.4,25.3,92.2,
17PR00493,S0843,2,07,,16,1.0,3.4,8.6,3,1,1ST,21.4,3.9,18.4,98.2,
17PR00494,S0847,2,07,,16,1.0,3.0,7.5,3-,1,1ST.NICE,22.2,4.0,17.8,97.1,
17PR00495,S0848,2,07,,16,1.0,2.6,6.7,3,1,2ND.NICE,20.4,3.4,16.8,99.1,
17PR00496,S0849,2,07,,16,1.0,3.1,8.0,3,1,.,21.8,4.0,18.2,97.8,
17PR00497,S0852,1,07,,16,1.0,2.4,6.0,3+,7,Scurs,20.8,3.5,16.8,99.2,
17PR00498,S0853,2,07,,16,1.0,2.6,6.6,2-,1,2ND.SCOURS,21.4,3.7,17.1,98.8,
17PR00499,S0855,2,42,,16,1.0,2.8,7.0,3,4,2ND,21.1,3.5,16.6,99.1,
17PR00500,S0856,1,07,,16,1.0,2.8,7.0,4+,1,Nice,22.7,3.4,14.9,98.5,
17PR00501,S0859,1,07,,16,1.0,2.6,6.5,3,5,Scurs,22.7,4.6,20.3,93.9,
17PR00502,S0861,2,07,,16,1.0,3.2,8.2,3+,1,1ST,20.6,3.4,16.3,99.2,
17PR00503,S0863,2,07,,16,1.0,2.9,7.3,4+,4,2ND.H,20.4,4.3,20.9,97.8,
17PR00504,S0868,2,07,,16,1.0,2.6,6.7,3,1,2ND,21.3,3.2,15.1,99.4,
17PR00505,S0869,2,07,,16,1.0,2.9,7.3,4-,1,1ST,21.7,3.5,16.1,98.8,
17PR00506,S0872,1,07,,16,1.0,2.5,6.4,3+,6,Scurs,19.2,3.0,15.7,100.0,
17PR00507,S0875,2,07,,16,1.0,2.8,7.0,3-,1,Term?Recheck,21.2,3.6,17.1,98.3,
