UID,ETAG,SEX,STM,LINE,YR,SEA,AGE,RGRP,TRT,LOT,HORN,FACE,STAPLE_CM,STAPLE_IN,RMK,SAMPLE,MICRON,SD,CV,DIGR
99PR00001, 8036,1,30,00,98,1,1.0,7,.,LIM,2,2,7.8,3.1,,Y,22.45,4.43,19.7,62
99PR00002, 8222,1,06,00,98,1,1.0,7,.,LIM,1,3-,7.2,2.8,"?,EPI,L.TSTS.",Y,23.18,4.83,20.8,62
99PR00003, 8225,1,06,00,98,1,1.0,7,.,LIM,2,3+,9.2,3.6,,Y,25.77,4.84,18.8,58
99PR00004, 8243,1,30,00,98,1,1.0,7,.,LIM,1,3,7.5,3.0,,Y,22.67,3.94,17.4,62
99PR00005, 8280,1,07,00,98,1,1.0,7,.,LIM,2,3,5.5,2.2,,Y,19.73,3.8,19.3,70
99PR00006, 8283,1,07,00,98,1,1.0,7,.,LIM,5,5,6.5,2.6,"X, H5, UGLY",Y,18.12,3.3,18.2,80
99PR00007, 8319,1,06,00,98,1,1.0,7,.,LIM,1,3-,8.2,3.2,,Y,23.71,4.7,19.8,60
99PR00008, 8324,1,30,00,98,1,1.0,7,.,LIM,2,2-,5.8,2.3,,Y,22.45,4.76,21.2,62
99PR00009, 8353,1,43,00,98,1,1.0,7,.,LIM,3,4+,6.2,2.4,,Y,22.37,4.29,19.2,62
99PR00010, 8357,1,07,00,98,1,1.0,7,.,LIM,2,3,6.0,2.4,NICE,Y,21.82,6.06,27.8,62
99PR00011, 8363,1,07,00,98,1,1.0,7,.,LIM,3,3-,7.5,3.0,,Y,20.97,3.24,15.5,64
99PR00012, 8386,1,06,00,98,1,1.0,7,.,LIM,1,3+,7.2,2.8,,Y,22.67,4.19,18.5,62
99PR00013, 8402,1,30,00,98,1,1.0,7,.,LIM,2,3-,7.6,3.0,,Y,24.85,4.11,16.5,60
99PR00014, 8429,1,06,00,98,1,1.0,7,.,LIM,1,3,7.5,3.0,"X,EPI,R.TSTS",Y,23.97,5.12,21.4,60
99PR00015, 8430,1,30,00,98,1,1.0,7,.,LIM,1,3+,7.8,3.1,"X, PEA NUTS",Y,23.93,4.81,20.1,60
99PR00016, 8445,1,06,00,98,1,1.0,7,.,LIM,1,3+,7.0,2.8,,Y,21.53,4.75,22.1,64
99PR00017, 8451,1,07,00,98,1,1.0,7,.,LIM,1,3-,6.8,2.7,FOLDS,Y,20.79,3.86,18.6,64
99PR00018, 8471,1,07,00,98,1,1.0,7,.,LIM,2,4+,5.2,2.0,,Y,21.12,3.97,18.8,64
99PR00019, 8508,1,06,00,98,1,1.0,7,.,LIM,1,3+,9.8,3.9,,Y,24.56,6.16,25.1,60
99PR00020, 8512,1,43,00,98,1,1.0,7,.,LIM,2,2-,6.5,2.6,,Y,19.85,3.6,18.1,70
99PR00021, 8523,1,30,00,98,1,1.0,7,.,LIM,1,2,8.3,3.3,,Y,23.02,5.71,24.8,62
99PR00022, 8538,1,07,00,98,1,1.0,7,.,LIM,2,3,7.9,3.1,,Y,21.35,4.16,19.5,64
99PR00023, 8542,1,30,00,98,1,1.0,7,.,LIM,1,2-,7.4,2.9,OK,Y,24.66,4.48,18.2,60
99PR00024, 8549,1,06,00,98,1,1.0,7,.,LIM,1,3-,7.2,2.8,,Y,22.79,4.89,21.4,62
99PR00025, 8581,1,06,00,98,1,1.0,7,.,LIM,1,3+,8.0,3.1,"X, JAW6",Y,22.56,5.76,25.5,62
99PR00026, 8619,1,43,00,98,1,1.0,7,.,LIM,3,3-,7.0,2.8,,Y,20.12,3.68,18.3,70
99PR00027, 8652,1,30,00,98,1,1.0,7,.,LIM,2,2,7.0,2.8,,Y,23.12,4.2,18.2,62
99PR00028, 8655,1,30,00,98,1,1.0,7,.,LIM,1,2,7.5,3.0,,Y,22.72,4.36,19.2,62
99PR00029, 8656,1,30,00,98,1,1.0,7,.,LIM,2,1-,6.6,2.6,,Y,22.38,4.13,18.5,62
99PR00030, 8657,1,06,00,98,1,1.0,7,.,LIM,1,3+,6.5,2.6,,Y,22.89,4.36,19.1,62
99PR00031, 8674,1,30,00,98,1,1.0,7,.,LIM,2,3,7.0,2.8,,Y,22.44,3.93,17.5,62
99PR00032, 8676,1,43,00,98,1,1.0,7,.,LIM,6,3,7.4,2.9,H4,Y,21.27,3.91,18.4,64
99PR00033, 8684,1,06,00,98,1,1.0,7,.,LIM,2,4,5.5,2.2,,Y,20.17,4.08,20.2,70
99PR00034, 8694,1,06,00,98,1,1.0,7,.,LIM,1,3+,6.9,2.7,,Y,23.47,4.33,18.5,62
99PR00035, 8770,1,06,00,98,1,1.0,7,.,LIM,1,3,8.0,3.1,,Y,22.69,5.12,22.6,62
99PR00036, 8898,1,30,00,98,1,1.0,7,.,LIM,2,3,6.3,2.5,,Y,23.91,4.94,20.7,60
99PR00037, 8900,1,06,00,98,1,1.0,7,.,LIM,1,3,7.0,2.8,,Y,24.61,5.16,21.0,60
99PR00038,A2854,1,30,82,96,1,3.0,0,C, .,2,2,8.9,3.5,"X, POOR",Y,29.05,5.3,18.3,54
99PR00039,A3079,1,30,81,96,1,3.0,0,M, .,1,1-,11.0,4.3,,Y,27.5,5.43,19.8,56
99PR00040,A3176,1,30,82,96,1,3.0,0,C, .,2,2,8.2,3.2,,Y,25.66,4.82,18.8,58
99PR00041,A3234,1,30,81,96,1,3.0,0,M, .,2,2+,9.6,3.8,,Y,28.33,5.19,18.3,54
99PR00042,A3453,1,30,82,96,1,3.0,0,C, .,2,2+,7.5,3.0,,Y,25.93,5.08,19.6,58
99PR00043,A3678,1,30,73,96,2,2.5,6,H,-FL,2,2+,9.6,3.8,          GxE,Y,26.63,4.14,15.5,56
99PR00044,A3713,1,30,73,96,2,2.5,6,H,-FL,2,2+,9.0,3.5,,Y,30.61,5.47,17.9,50
99PR00045,A3724,1,30,73,96,2,2.5,6,H,-FL,2,1-,10.0,3.9,          GxE,Y,28.79,5.04,17.5,54
99PR00046,A3748,1,30,73,96,2,2.5,6,H,-FL,1,2+,7.5,3.0,,Y,27.57,4.4,16.0,56
99PR00047,A3760,1,30,73,96,2,2.5,6,H,-FL,1,1-,10.2,4.0,,Y,32.74,6.24,19.1,46
99PR00048,A3880,1,30,73,96,2,2.5,6,H,-FL,1,2+,11.0,4.3,,Y,28.72,5.47,19.0,54
99PR00049,A3926,1,30,73,96,2,2.5,6,H,-FL,2,2,8.2,3.2,,Y,29.92,5.45,18.2,50
99PR00050,A3946,1,30,73,96,2,2.5,6,H,-FL,2,2-,7.2,2.8,,Y,26.46,4.67,17.6,56
99PR00051,A4074,2,71,00,97,1,2.0,0,F, .,., .,7.7,3.0,NICE EWE,Y,28.98,5.56,19.2,54
99PR00052,A4075,2,71,00,97,1,2.0,0,F, .,., .,6.6,2.6,,Y,27.26,5.5,20.2,56
99PR00053,A4079,2,30,82,97,1,2.0,0,C, .,., .,7.2,2.8,,Y,25.89,4.55,17.6,58
99PR00054,A4095,1,30,82,97,1,2.0,0,C, .,1,2+,6.2,2.4,SMALL TSTS.,Y,28.35,4.49,15.8,54
99PR00055,A4100,2,71,00,97,1,2.0,0,F, .,., .,7.8,3.1,4TEATS,Y,31.03,5.95,19.2,48
99PR00056,A4110,2,71,00,97,1,2.0,0,F, .,., .,10.0,3.9,,Y,33.21,10.1,30.5,44
99PR00057,A4118,2,71,00,97,1,2.0,0,F, .,., .,8.4,3.3,4TEATS,Y,28.42,5.03,17.7,54
99PR00058,A4125,1,30,82,97,1,2.0,0,C, .,2,1-,8.0,3.1,,Y,26.69,4.12,15.4,56
99PR00059,A4128,2,30,81,97,1,2.0,0,M, .,., .,7.8,3.1,4TEATS,Y,27.64,4.91,17.8,56
99PR00060,A4139,2,71,00,97,1,2.0,0,F, .,., .,9.2,3.6,,Y,31.21,7.34,23.5,48
99PR00061,A4142,1,71,00,97,1,2.0,0,F, .,2,1,9.2,3.6,RAM      EFxP,Y,33.4,8.01,24.0,46
99PR00062,A4149,1,30,82,97,1,2.0,0,C, .,3,2,7.9,3.1,,Y,26.49,5.72,21.6,56
99PR00063,A4158,2,71,00,97,1,2.0,0,F, .,., .,8.2,3.2,HAIRY,Y,28.74,6.5,22.6,54
99PR00064,A4167,2,71,00,97,1,2.0,0,F, .,., .,8.0,3.1,,Y,30.67,6.57,21.4,50
99PR00065,A4171,1,30,82,97,1,2.0,0,C, .,1,2,8.0,3.1,,Y,25.51,4.04,15.8,58
99PR00066,A4175,2,71,00,97,1,2.0,0,F, .,., .,9.1,3.6,,Y,33.24,7.96,24.0,46
99PR00067,A4176,2,71,00,97,1,2.0,0,F, .,., .,8.8,3.5,,Y,28.83,5.85,20.3,54
99PR00068,A4177,2,71,00,97,1,2.0,0,F, .,., .,8.9,3.5,,Y,29.82,5.48,18.4,50
99PR00069,A4179,2,71,00,97,1,2.0,0,F, .,., .,6.6,2.6,,Y,26.64,4.18,15.7,56
99PR00070,A4180,2,71,00,97,1,2.0,0,F, .,., .,7.5,3.0,,Y,31.26,7.47,23.9,48
99PR00071,A4182,2,71,00,97,1,2.0,0,F, .,., .,8.2,3.2,HARDBAG,Y,33.31,7.94,23.9,46
99PR00072,A4187,2,71,00,97,1,2.0,0,F, .,., .,8.0,3.1,SAVE,Y,32.7,7.2,22.0,46
99PR00073,A4189,2,71,00,97,1,2.0,0,F, .,., .,7.5,3.0,TIED UP,Y,34.12,8.73,25.6,46
99PR00074,A4194,2,71,00,97,1,2.0,0,F, .,., .,7.0,2.8,,Y,26.88,4.25,15.8,56
99PR00075,A4197,2,71,00,97,1,2.0,0,F, .,., .,8.1,3.2,,Y,29.86,5.06,16.9,50
99PR00076,A4201,1,30,81,97,1,2.0,0,M, .,2,2,8.2,3.2,,Y,27.23,4.5,16.5,56
99PR00077,A4203,1,71,00,97,1,2.0,0,F, .,2,1,9.5,3.7,RAM      EFxP,Y,31.69,4.83,15.2,48
99PR00078,A4205,2,71,00,97,1,2.0,0,F, .,., .,7.4,2.9,TRT.RF.FOOT,Y,32.49,6.53,20.1,48
99PR00079,A4206,1,30,82,97,1,2.0,0,C, .,1,2+,8.0,3.1,,Y,26.12,5.21,20.0,58
99PR00080,A4211,2,71,00,97,1,2.0,0,F, .,., .,8.0,3.1,INJURY R.HOCK,Y,27.69,5.06,18.3,56
99PR00081,A4217,2,71,00,97,1,2.0,0,F, .,., .,8.9,3.5,,Y,31.14,6.36,20.4,48
99PR00082,A4219,2,71,00,97,1,2.0,0,F, .,., .,8.1,3.2,,Y,33.25,7.52,22.6,46
99PR00083,A4220,2,71,00,97,1,2.0,0,F, .,., .,9.0,3.5,NICE BAG,Y,35.51,9.24,26.0,44
99PR00084,A4222,2,30,82,97,1,2.0,0,C, .,., .,7.0,2.8,,Y,25.36,4.27,16.8,58
99PR00085,A4234,2,71,00,97,1,2.0,0,F, .,., .,9.0,3.5,SICKPEN030199,Y,29.97,5.53,18.5,50
99PR00086,A4235,2,71,00,97,1,2.0,0,F, .,., .,11.0,4.3,HAIRY,Y,33.85,7.06,20.9,46
99PR00087,A4243,2,30,81,97,1,2.0,0,M, .,., .,8.3,3.3,,Y,27.31,4.78,17.5,56
99PR00088,A4245,2,71,00,97,1,2.0,0,F, .,., .,7.9,3.1,HAIRY,Y,32.59,7.65,23.5,48
99PR00089,A4247,1,30,82,97,1,2.0,0,C, .,1,2,8.0,3.1,LO FERT LIB,Y,26.71,4.62,17.3,56
99PR00090,A4253,2,30,82,97,1,2.0,0,C, .,., .,7.9,3.1,,Y,28.91,4.84,16.7,54
99PR00091,A4254,1,30,81,97,1,2.0,0,M, .,2,2,9.0,3.5,,Y,28.27,6.27,22.2,54
99PR00092,A4255,2,30,81,97,1,2.0,0,M, .,., .,7.5,3.0,4TEATS,Y,25.47,4.54,17.8,58
99PR00093,A4258,2,71,00,97,1,2.0,0,F, .,., .,9.2,3.6,,Y,30.89,7.33,23.7,50
99PR00094,A4260,2,71,00,97,1,2.0,0,F, .,., .,8.9,3.5,,Y,28.51,6.65,23.3,54
99PR00095,A4261,2,30,81,97,1,2.0,0,M, .,., .,7.8,3.1,,Y,26.41,5.02,19.0,56
99PR00096,A4267,2,30,82,97,1,2.0,0,C, .,., .,7.9,3.1,,Y,26.01,5.17,19.9,58
99PR00097,A4269,2,71,00,97,1,2.0,0,F, .,., .,9.7,3.8,,Y,31.44,5.9,18.8,48
99PR00098,A4278,2,71,00,97,1,2.0,0,F, .,., .,8.0,3.1,,Y,28.41,4.75,16.7,54
99PR00099,A4279,2,71,00,97,1,2.0,0,F, .,., .,6.4,2.5,,Y,26.76,4.53,16.9,56
99PR00100,A4280,1,71,00,97,1,2.0,0,F, .,2,1-,8.0,3.1,RAM      EFxP,Y,27.65,4.91,17.7,56
99PR00101,A4281,2,30,82,97,1,2.0,0,C, .,., .,8.4,3.3,ENTR,Y,27.57,4.55,16.5,56
99PR00102,A4282,2,30,82,97,1,2.0,0,C, .,., .,8.1,3.2,PINK,Y,24.97,4.17,16.7,58
99PR00103,A4298,2,30,82,97,1,2.0,0,C, .,., .,7.5,3.0,HAIRY,Y,27.54,5.28,19.2,56
99PR00104,A4301,2,71,00,97,1,2.0,0,F, .,., .,8.0,3.1,TRT L.EYE,Y,32.86,7.23,22.0,46
99PR00105,A4305,2,71,00,97,1,2.0,0,F, .,., .,7.9,3.1,,Y,29.27,5.36,18.3,54
99PR00106,A4308,2,71,00,97,1,2.0,0,F, .,., .,8.0,3.1,,Y,30.21,5.51,18.2,50
99PR00107,A4310,1,30,82,97,1,2.0,0,C, .,2,1-,9.0,3.5,,Y,26.49,5.46,20.6,56
99PR00108,A4314,1,30,81,97,1,2.0,0,M, .,2,1-,9.5,3.7,,Y,29.3,5.43,18.5,50
99PR00109,A4328,1,30,81,97,1,2.0,0,M, .,2,1-,8.0,3.1,NICE,Y,26.61,5.06,19.0,56
99PR00110,A4338,2,30,81,97,1,2.0,0,M, .,., .,8.0,3.1,,Y,29.52,5.07,17.2,50
99PR00111,A4343,2,30,81,97,1,2.0,0,M, .,., .,6.6,2.6,NICE,Y,23.8,5.07,21.3,60
99PR00112,A4351,2,71,00,97,1,2.0,0,F, .,., .,9.6,3.8,CURLY,Y,33.7,8.29,24.6,46
99PR00113,A4371,1,30,82,97,1,2.0,0,C, .,2,2+,7.9,3.1,,Y,24.77,4.38,17.7,60
99PR00114,A4373,2,30,82,97,1,2.0,0,C, .,., .,6.6,2.6,SM.BAG,Y,26.6,4.46,16.7,56
99PR00115,A4383,1,30,82,97,1,2.0,0,C, .,1,1-,6.6,2.6,"X,POOR",Y,26.92,4.55,16.9,56
99PR00116,A4384,2,30,82,97,1,2.0,0,C, .,., .,7.8,3.1,4TEATS,Y,27.8,4.96,17.8,56
99PR00117,A4395,1,30,81,97,1,2.0,0,M, .,2,2-,9.6,3.8,H3        GxE,Y,29.94,6.55,21.9,50
99PR00118,A4414,1,30,82,97,1,2.0,0,C, .,1,1-,9.0,3.5,,Y,26.81,4.86,18.1,56
99PR00119,A4430,2,30,81,97,1,2.0,0,M, .,., .,7.2,2.8,TRT R.EYE,Y,26.59,4.8,18.1,56
99PR00120,A4435,1,30,82,97,1,2.0,0,C, .,2,2+,7.9,3.1,,Y,26.61,4.63,17.4,56
99PR00121,A4441,1,30,81,97,1,2.0,0,M, .,1,2-,9.0,3.5,BRITCHY,Y,24.48,4.88,20.0,60
99PR00122,A4448,2,30,82,97,1,2.0,0,C, .,., .,7.1,2.8,,Y,28.11,5.47,19.5,54
99PR00123,A4453,2,30,81,97,1,2.0,0,M, .,., .,9.1,3.6,,Y,30.54,5.87,19.2,50
99PR00124,A4458,2,30,81,97,1,2.0,0,M, .,., .,7.8,3.1,,Y,27.27,4.49,16.5,56
99PR00125,A4467,2,30,81,97,1,2.0,0,M, .,., .,6.9,2.7,,Y,27.18,4.16,15.3,56
99PR00126,A4476,2,30,81,97,1,2.0,0,M, .,., .,6.9,2.7,4TEATS,Y,23.21,4.46,19.2,62
99PR00127,A4480,2,30,82,97,1,2.0,0,C, .,., .,7.4,2.9,,Y,28.54,5.07,17.8,54
99PR00128,A4481,2,30,82,97,1,2.0,0,C, .,., .,6.5,2.6,,Y,26.77,4.72,17.6,56
99PR00129,A4487,1,30,82,97,1,2.0,0,C, .,2,2-,9.0,3.5,,Y,25.11,4.47,17.8,58
99PR00130,A4493,1,30,82,97,1,2.0,0,C, .,2,2+,8.5,3.3,LAME LF 10/98,Y,28.33,5.39,19.0,54
99PR00131,A4495,2,30,82,97,1,2.0,0,C, .,., .,6.9,2.7,,Y,24.26,4.0,16.5,60
99PR00132,A4510,2,30,81,97,1,2.0,0,M, .,., .,7.7,3.0,,Y,26.46,4.15,15.7,56
99PR00133,A4513,2,30,82,97,1,2.0,0,C, .,., .,6.5,2.6,,Y,26.47,5.31,20.1,56
99PR00134,A4520,2,30,81,97,1,2.0,0,M, .,., .,7.2,2.8,,Y,26.37,4.73,17.9,58
99PR00135,A4528,1,30,81,97,1,2.0,0,M, .,1,2+,9.3,3.7,,Y,27.21,4.65,17.1,56
99PR00136,A4538,2,30,81,97,1,2.0,0,M, .,., .,7.8,3.1,INJURED,Y,29.39,5.22,17.8,50
99PR00137,A4559,2,30,82,97,1,2.0,0,C, .,., .,6.8,2.7,NOT UGLY,Y,24.14,4.17,17.3,60
99PR00138,A4562,2,30,81,97,1,2.0,0,M, .,., .,9.0,3.5,,Y,26.68,5.37,20.1,56
99PR00139,A4571,1,30,82,97,1,2.0,0,C, .,1,2,9.8,3.9,,Y,27.44,5.34,19.5,56
99PR00140,A4572,1,30,81,97,1,2.0,0,M, .,2,1-,6.5,2.6,NICE,Y,25.35,4.98,19.7,58
99PR00141,A4574,1,30,82,97,1,2.0,0,C, .,2,1-,9.1,3.6,,Y,26.21,7.46,28.5,56
99PR00142,A4581,2,30,82,97,1,2.0,0,C, .,., .,7.2,2.8,FX.LF.LEG ok,Y,24.67,3.97,16.1,60
99PR00143,A4591,1,30,81,97,1,2.0,0,M, .,2,2,10.5,4.1,,Y,30.79,5.3,17.2,50
99PR00144,A4611,1,30,82,97,1,2.0,0,C, .,1,2+,7.0,2.8,,Y,27.48,4.38,15.9,56
99PR00145,A4619,2,30,81,97,1,2.0,0,M, .,., .,7.9,3.1,,Y,27.05,4.45,16.5,56
99PR00146,A4653,2,30,82,97,1,2.0,0,C, .,., .,6.8,2.7,R.P.,Y,26.81,4.79,17.9,56
99PR00147,A4658,2,30,82,97,1,2.0,0,C, .,., .,5.0,2.0,w/ B1 3/16,Y,22.25,3.49,15.7,62
99PR00148,A4660,1,30,81,97,1,2.0,0,M, .,2,1-,8.0,3.1,DEAD,Y,27.85,4.97,17.8,54
99PR00149,A4675,2,30,81,97,1,2.0,0,M, .,., .,8.9,3.5,,Y,30.21,5.52,18.3,50
99PR00150,A4678,1,30,81,97,1,2.0,0,M, .,2,2,7.8,3.1,RCVR 5/26,Y,24.65,4.49,18.2,60
99PR00151,A4683,1,30,82,97,1,2.0,0,C, .,1,1-,9.0,3.5,,Y,28.25,4.56,16.1,54
99PR00152,A4696,2,30,81,97,1,2.0,0,M, .,., .,7.8,3.1,,Y,30.14,5.4,17.9,50
99PR00153,A4697,2,30,81,97,1,2.0,0,M, .,., .,8.8,3.5,,Y,26.94,5.47,20.3,56
99PR00154,A4774,1,30,73,97,2,1.5,6,H,-FL,1,1-,8.2,3.2,"HAIRY,recheck",Y,26.47,5.19,19.6,56
99PR00155,A4779,1,30,73,97,2,1.5,6,H,-FL,2,1-,10.0,3.9,,Y,29.36,6.95,23.7,50
99PR00156,A4800,1,30,73,97,2,1.5,6,L,-FL,2,1-,9.2,3.6,,Y,23.71,5.53,23.3,60
99PR00157,A4815,1,30,73,97,2,1.5,6,L,-FL,1,2+,9.0,3.5,,Y,28.09,5.43,19.3,54
99PR00158,A4849,1,30,73,97,2,1.5,6,H,-FL,1,1-,8.4,3.3,,Y,26.37,5.5,20.9,58
99PR00159,A4868,1,30,73,97,2,1.5,6,H,-FL,2,1-,7.0,2.8,,Y,24.45,3.77,15.4,60
99PR00160,A4879,1,30,73,97,2,1.5,6,L,-FL,1,1-,7.3,2.9,,Y,24.91,5.34,21.5,60
99PR00161,A4884,1,30,73,97,2,1.5,6,L,-FL,3,1-,8.2,3.2,,Y,24.58,4.22,17.2,60
99PR00162,A4887,1,30,73,97,2,1.5,6,H,-FL,2,2-,7.0,2.8,,Y,24.82,5.42,21.9,60
99PR00163,A4898,1,30,73,97,2,1.5,6,H,-FL,2,1-,7.8,3.1,,Y,23.32,4.62,19.8,62
99PR00164,A4920,1,30,73,97,2,1.5,6,H,-FL,1,3+,9.8,3.9,,Y,25.62,5.17,20.2,58
99PR00165,A5024,1,30,82,98,1,1.0,0,C, .,2,2,7.7,3.0,,Y,22.74,4.72,20.8,62
99PR00166,A5033,1,30,82,98,1,1.0,0,C, .,2,3+,7.9,3.1,,Y,24.2,4.51,18.6,60
99PR00167,A5039,1,30,81,98,1,1.0,0,M, .,3,2,7.5,3.0,,Y,23.7,4.74,20.0,60
99PR00168,A5076,1,30,81,98,1,1.0,0,M, .,2,2+,8.0,3.1,,Y,27.67,5.21,18.8,56
99PR00169,A5082,1,30,82,98,1,1.0,0,C, .,2,2+,8.0,3.1,"H2,SAVE",Y,25.73,5.7,22.2,58
99PR00170,A5101,1,30,81,98,1,1.0,0,M, .,2,1-,9.0,3.5,PINK,Y,24.54,4.64,18.9,60
99PR00171,A5129,1,30,81,98,1,1.0,0,M, .,2,1-,10.0,3.9,H2+,Y,25.51,4.92,19.3,58
99PR00172,A5143,1,30,81,98,1,1.0,0,M, .,1,2,9.0,3.5,,Y,26.21,4.89,18.7,58
99PR00173,A5144,1,30,82,98,1,1.0,0,C, .,2,2+,8.5,3.3,,Y,26.12,4.79,18.3,58
99PR00174,A5149,1,30,81,98,1,1.0,0,M, .,1,1-,8.8,3.5,"SAVE,TB1,LIM",Y,26.11,5.44,20.8,58
99PR00175,A5167,1,30,82,98,1,1.0,0,C, .,1,2,8.0,3.1,,Y,24.69,4.57,18.5,60
99PR00176,A5185,1,30,81,98,1,1.0,0,M, .,2,2,9.0,3.5,,Y,25.11,3.92,15.6,58
99PR00177,A5189,1,30,82,98,1,1.0,0,C, .,1,2,7.4,2.9,,Y,22.65,5.04,22.3,62
99PR00178,A5198,1,30,81,98,1,1.0,0,M, .,2,2,9.0,3.5,,Y,23.9,4.49,18.8,60
99PR00179,A5202,1,30,82,98,1,1.0,0,C, .,2,2-,6.5,2.6,,Y,23.35,4.52,19.4,62
99PR00180,A5205,1,30,81,98,1,1.0,0,M, .,2,1,6.8,2.7,,Y,24.88,5.3,21.3,60
99PR00181,A5229,1,30,82,98,1,1.0,0,C, .,2,2-,8.0,3.1,,Y,25.96,4.7,18.1,58
99PR00182,A5230,1,30,82,98,1,1.0,0,C, .,2,2,8.0,3.1,,Y,21.16,3.96,18.7,64
99PR00183,A5232,1,30,81,98,1,1.0,0,M, .,2,2,8.6,3.4,,Y,24.48,4.78,19.5,60
99PR00184,A5233,1,30,81,98,1,1.0,0,M, .,2,1-,7.6,3.0,"PINK,Good Dam",Y,24.39,4.67,19.1,60
99PR00185,A5245,1,30,81,98,1,1.0,0,M, .,2,2-,7.4,2.9,,Y,21.83,4.24,19.4,64
99PR00186,A5256,1,30,82,98,1,1.0,0,C, .,2,2-,7.2,2.8,"H3,Need Ctrl",Y,23.92,4.56,19.1,60
99PR00187,A5277,1,30,81,98,1,1.0,0,M, .,2,2,8.2,3.2,"NICE, single",Y,24.88,5.04,20.3,60
99PR00188,A5282,1,30,81,98,1,1.0,0,M, .,1,2,7.5,3.0,"?,EPI,R.HEAD",Y,24.81,4.96,20.0,60
99PR00189,A5336,1,30,81,98,1,1.0,0,M, .,1,2-,7.9,3.1,,Y,27.25,5.73,21.0,56
99PR00190,A5341,1,30,82,98,1,1.0,0,C, .,2,1-,6.6,2.6,4TEATS,Y,25.89,4.63,17.9,58
99PR00191,A5346,1,30,81,98,1,1.0,0,M, .,2,2+,7.5,3.0,,Y,24.52,5.12,20.9,60
99PR00192,A5351,1,30,82,98,1,1.0,0,C, .,2,1-,6.4,2.5,"X,ABS,L.EYE",Y,21.75,4.18,19.2,64
99PR00193,A5377,1,30,82,98,1,1.0,0,C, .,2,2+,6.8,2.7,,Y,23.28,4.16,17.8,62
99PR00194,A5387,1,30,82,98,1,1.0,0,C, .,2,2-,7.0,2.8,,Y,23.09,4.8,20.8,62
99PR00195,A5390,1,30,82,98,1,1.0,0,C, .,1,2-,7.5,3.0,,Y,24.64,4.87,19.8,60
99PR00196,A5404,1,30,82,98,1,1.0,0,C, .,2,2-,6.5,2.6,,Y,21.43,4.2,19.6,64
99PR00197,A5406,1,30,82,98,1,1.0,0,C, .,2,1-,6.6,2.6,,Y,22.21,4.19,18.9,62
99PR00198,A5431,1,30,81,98,1,1.0,0,M, .,1,3,6.6,2.6,,Y,23.16,5.22,22.6,62
99PR00199,A5454,1,30,82,98,1,1.0,0,C, .,2,3+,7.0,2.8,,Y,24.35,4.56,18.7,60
99PR00200,A5466,1,30,81,98,1,1.0,0,M, .,2,1-,6.4,2.5,,Y,22.71,4.4,19.4,62
99PR00201,A5472,1,30,81,98,1,1.0,0,M, .,2,2-,8.0,3.1,,Y,24.35,5.09,20.9,60
99PR00202,A5493,1,30,81,98,1,1.0,0,M, .,2,2,8.2,3.2,,Y,27.69,5.63,20.3,56
99PR00203,A5494,1,30,81,98,1,1.0,0,M, .,4,1-,8.0,3.1,"X,HORNS:6",Y,23.04,5.23,22.7,62
99PR00204,A5495,1,30,81,98,1,1.0,0,M, .,2,2+,8.0,3.1,,Y,24.0,4.34,18.1,60
99PR00205,A5511,1,30,81,98,1,1.0,0,M, .,1,1-,6.8,2.7,,Y,24.21,4.97,20.5,60
99PR00206,A5514,1,30,81,98,1,1.0,0,M, .,2,1-,7.8,3.1,,Y,23.65,5.69,24.1,60
99PR00207,A5515,1,30,81,98,1,1.0,0,M, .,2,2,6.5,2.6,,Y,26.28,5.53,21.0,58
99PR00208,A5518,1,30,81,98,1,1.0,0,M, .,1,2-,8.0,3.1,,Y,26.47,4.49,17.0,56
99PR00209,A5528,1,30,82,98,1,1.0,0,C, .,2,1-,7.8,3.1,NICE,Y,22.06,4.73,21.4,62
99PR00210,A5530,1,30,82,98,1,1.0,0,C, .,1,1-,8.0,3.1,,Y,26.58,5.28,19.9,56
99PR00211,A5543,1,30,81,98,1,1.0,0,M, .,2,2,7.3,2.9,HIGH TSTS,Y,26.13,5.68,21.7,58
99PR00212,A5546,1,30,82,98,1,1.0,0,C, .,1,3+,6.5,2.6,,Y,23.65,4.41,18.6,60
99PR00213,A5563,1,30,82,98,1,1.0,0,C, .,1,1-,7.2,2.8,NICE,Y,21.83,4.15,19.0,64
99PR00214,A5569,1,30,82,98,1,1.0,0,C, .,2,2,7.2,2.8,NICE,Y,22.6,3.7,16.4,62
99PR00215,A5579,1,30,81,98,1,1.0,0,M, .,2,2,6.6,2.6,,Y,21.21,4.05,19.1,64
99PR00216,A5598,1,30,82,98,1,1.0,0,C, .,1,2,6.0,2.4,,Y,24.1,3.69,15.3,60
99PR00217,A5616,1,30,81,98,1,1.0,0,M, .,2,2-,7.2,2.8,,Y,22.99,3.99,17.4,62
99PR00218,A5619,1,30,82,98,1,1.0,0,C, .,1,1-,7.4,2.9,,Y,21.4,4.37,20.4,64
99PR00219,A5629,1,30,82,98,1,1.0,0,C, .,1,1-,6.4,2.5,,Y,23.21,4.0,17.3,62
99PR00220,A5682,1,30,81,98,1,1.0,0,M, .,2,2-,7.2,2.8,,Y,22.3,4.6,20.6,62
99PR00221,A5689,1,30,82,98,1,1.0,0,C, .,2,1-,8.3,3.3,"X,SICK",Y,24.53,5.36,21.9,60
