UID,ETAG,SEX,STM,LINE,YR,AGE,STAPLE_IN,STAPLE_CM,FACE,HORN,RMK,MICRON,SD,CV,CF,DIGR
23PR00269,S4300,2,07,,22,1.0,3.1,8.0,,,.,22.0,4.5,20.5,95.9,64
23PR00270,S4301,2,07,,22,1.0,2.6,6.5,,,.,22.8,4.4,19.4,95.2,62
23PR00271,S4318,2,07,,22,1.0,2.4,6.0,,,.,20.3,3.7,18.2,99.1,70
23PR00272,S4323,1,07,,22,1.0,1.9,4.8,,,.,19.4,3.4,17.4,99.8,70
23PR00273,S4324,1,07,,22,1.0,2.2,5.5,,,.,19.9,3.1,15.6,99.7,70
23PR00274,S4326,2,07,,22,1.0,2.8,7.0,,,.,22.3,3.1,13.9,98.9,62
23PR00275,S4331,2,07,,22,1.0,3.0,7.5,,,.,20.5,3.3,16.1,99.7,70
23PR00276,S4333,2,07,,22,1.0,2.0,5.0,,,.,20.5,3.9,19.1,99.4,70
23PR00277,S4339,2,07,,22,1.0,2.8,7.0,,,.,19.5,3.3,16.9,99.5,70
23PR00278,S4340,2,07,,22,1.0,2.6,6.5,,,.,23.0,4.5,19.7,94.1,62
23PR00279,S4342,2,07,,22,1.0,2.7,6.8,,,.,24.0,5.0,20.7,89.2,60
23PR00280,S4346,2,43,,22,1.0,2.7,6.8,,,BR.EARS,20.7,3.2,15.7,99.4,64
23PR00281,S4347,2,43,,22,1.0,2.8,7.0,,,.,19.3,3.2,16.4,99.6,70
23PR00282,S4349,2,07,,22,1.0,2.8,7.0,,,.,20.4,2.9,14.2,99.5,70
23PR00283,S4361,2,07,,22,1.0,2.1,5.3,,,.,21.5,3.6,16.6,98.5,64
23PR00284,S4370,1,07,,22,1.0,2.0,5.0,,,.,22.0,4.0,18.0,97.8,64
23PR00285,S4372,2,07,,22,1.0,2.7,6.8,,,.,21.6,3.8,17.4,97.9,64
23PR00286,S4379,2,07,,22,1.0,2.8,7.0,,,.,18.7,3.1,16.6,99.5,80
23PR00287,S4381,2,07,,22,1.0,1.7,4.3,,,.,19.7,4.1,21.0,97.9,70
23PR00288,S4393,2,07,,22,1.0,2.5,6.3,,,.,21.1,3.4,16.1,99.1,64
23PR00289,S4396,2,07,,22,1.0,3.1,7.8,,,.,21.2,3.5,16.7,99.5,64
23PR00290,S4400,2,43,,22,1.0,2.7,6.8,,,.,19.5,2.9,14.9,100.0,70
23PR00291,S4402,2,07,,22,1.0,2.6,6.5,,,.,20.5,3.6,17.7,99.5,70
23PR00292,S4403,2,07,,22,1.0,2.9,7.3,,,.,20.6,4.1,19.7,99.0,64
23PR00293,S4404,2,07,,22,1.0,2.9,7.3,,,.,22.3,4.1,18.2,95.9,62
23PR00294,S4405,2,07,,22,1.0,3.3,8.3,,,.,18.8,3.8,20.2,99.6,80
23PR00295,S4422,2,07,,22,1.0,3.1,7.8,,,.,25.1,4.6,18.5,88.8,58
23PR00296,S4432,2,07,,22,1.0,3.0,7.5,,,HAIRY,18.4,3.0,16.2,100.0,80
23PR00297,S4434,1,07,,22,1.0,2.6,6.5,,,PinkEyes,22.0,3.6,16.3,99.2,64
23PR00298,S4444,2,07,,22,1.0,3.1,7.8,,,HAIRY,24.0,4.2,17.7,92.5,60
23PR00299,S4448,2,07,,22,1.0,2.7,6.8,,,.,22.3,3.7,16.7,98.4,62
23PR00300,S4463,2,07,,22,1.0,3.1,8.0,,,.,24.2,4.1,17.1,93.5,60
23PR00301,S4464,2,07,,22,1.0,2.4,6.0,,,.,21.0,4.0,19.1,97.9,64
23PR00302,S4465,2,07,,22,1.0,2.9,7.3,,,.,22.7,3.9,17.4,97.5,62
23PR00303,S4466,2,07,,22,1.0,2.7,6.8,,,1ST,20.3,3.0,14.8,99.6,70
23PR00304,S4468,1,07,,22,1.0,2.9,7.3,,,.,18.9,3.5,18.5,99.5,80
23PR00305,S4473,2,07,,22,1.0,2.6,6.5,,,.,21.3,3.0,14.1,99.4,64
23PR00306,S4477,2,07,,22,1.0,2.8,7.0,,,HAIRY,21.9,4.1,18.5,98.1,64
23PR00307,S4479,2,07,,22,1.0,3.0,7.5,,,.,21.9,4.6,21.0,96.3,64
23PR00308,S4490,2,07,,22,1.0,3.0,7.5,,,.,22.3,3.5,15.7,98.0,62
23PR00309,S4492,2,07,,22,1.0,2.4,6.0,,,.,21.0,3.6,17.3,99.2,64
23PR00310,S4501,1,07,,22,1.0,2.0,5.0,,,.,19.2,3.2,16.7,99.8,70
23PR00311,S4512,1,07,,22,1.0,1.8,4.5,,,.,19.4,3.2,16.7,99.8,70
23PR00312,S4526,2,07,,22,1.0,2.8,7.0,,,.,23.2,3.8,16.2,96.4,62
23PR00313,S4528,1,07,,22,1.0,2.0,5.0,,,.,19.5,2.9,14.7,100.0,70
23PR00314,S4531,1,43,,22,1.0,2.4,6.0,,,.,19.5,3.8,19.4,99.3,70
23PR00315,S4532,2,43,,22,1.0,2.5,6.3,,,.,18.9,3.1,16.6,99.9,80
23PR00316,S4533,2,43,,22,1.0,3.0,7.5,,,.,,,,,
23PR00317,T7936,2,02,,22,1.0,2.8,7.0,,,.,22.0,3.8,17.3,98.5,64
23PR00318,T7937,2,02,,22,1.0,2.7,6.8,,,.,22.0,3.6,16.2,98.4,64
23PR00319,T7947,2,02,,22,1.0,3.1,7.8,,,2ND,22.7,3.7,16.3,98.1,62
23PR00320,T7952,2,02,,22,1.0,3.0,7.5,,,.,20.7,3.9,19.0,98.1,64
23PR00321,T7953,1,02,,22,1.0,1.6,4.0,,,.,19.1,4.0,21.0,99.4,80
23PR00322,T7954,2,02,,22,1.0,3.1,8.0,,,.,21.6,3.9,18.1,97.8,64
23PR00323,T7956,1,02,,22,1.0,2.6,6.5,,,.,22.2,4.2,19.0,96.4,62
23PR00324,T7957,2,02,,22,1.0,3.1,8.0,,,.,21.2,5.2,24.6,93.7,62
23PR00325,T7958,2,02,,22,1.0,3.3,8.3,,,.,21.9,3.5,16.2,99.0,64
23PR00326,T7959,1,02,,22,1.0,2.4,6.0,,,.,20.2,4.1,20.4,98.9,70
23PR00327,T7960,2,02,,22,1.0,2.5,6.3,,,.,20.7,3.9,18.7,97.7,64
23PR00328,T7963,1,02,,22,1.0,2.7,6.8,,,.,22.1,4.0,18.0,98.0,62
23PR00329,T7969,1,02,,22,1.0,1.8,4.5,,,.,17.0,3.2,18.8,100.0,80
23PR00330,T7970,2,02,,22,1.0,2.7,6.8,,,HAIRY,22.0,3.5,16.1,98.6,64
23PR00331,T7972,1,02,,22,1.0,2.6,6.5,,,.,20.0,3.3,16.3,100.0,70
23PR00332,T7976,2,02,,22,1.0,2.6,6.5,,,T7975Broken,22.5,3.9,17.3,98.5,62
23PR00333,T7983,1,02,,22,1.0,2.7,6.8,,,.,18.9,3.2,16.7,99.8,80
23PR00334,T7987,2,02,,22,1.0,2.7,6.8,,,1ST,21.6,3.3,15.4,99.4,64
23PR00335,T7989,2,02,,22,1.0,3.0,7.5,,,HAIRY,22.0,4.9,22.4,95.0,64
23PR00336,T7996,1,02,,22,1.0,2.9,7.3,,,.,23.4,4.9,21.0,92.5,62
23PR00337,T8012,2,02,,22,1.0,2.0,5.0,,,.,20.6,3.5,16.9,99.6,64
23PR00338,T8014,2,02,,22,1.0,2.2,5.5,,,.,22.5,3.3,14.7,99.5,62
23PR00339,T8015,2,02,,22,1.0,2.8,7.0,,,.,22.1,4.2,18.8,97.3,62
23PR00340,T8016,1,02,,22,1.0,2.9,7.3,,,.,18.7,3.4,18.2,99.5,80
23PR00341,T8017,2,02,,22,1.0,3.3,8.5,,,.,21.8,4.4,20.2,96.9,64
23PR00342,T8019,2,02,,22,1.0,3.1,8.0,,,.,20.2,3.4,16.8,99.0,70
23PR00343,T8024,2,02,,22,1.0,2.2,5.5,,,.,22.3,3.7,16.5,98.6,62
23PR00344,T8025,2,02,,22,1.0,2.3,5.8,,,.,23.1,4.6,19.8,95.0,62
23PR00345,T8029,2,02,,22,1.0,2.5,6.3,,,.,20.3,3.8,18.5,98.8,70
23PR00346,T8030,1,02,,22,1.0,2.4,6.0,,,.,21.4,3.9,18.0,98.0,64
23PR00347,T8031,1,02,,22,1.0,2.8,7.0,,,.,21.8,3.9,18.0,97.9,64
23PR00348,T8032,1,02,,22,1.0,3.3,8.5,,,2ND,22.9,4.0,17.5,96.3,62
23PR00349,T8034,2,02,,22,1.0,3.0,7.5,,,.,22.2,4.1,18.3,96.8,62
23PR00350,T8035,2,02,,22,1.0,2.5,6.3,,,.,21.4,4.5,21.0,96.3,64
23PR00351,T8036,1,02,,22,1.0,2.4,6.0,,,SlOver,19.3,4.5,23.5,98.6,70
23PR00352,T8040,1,02,,22,1.0,1.8,4.5,,,.,20.9,4.4,21.3,98.1,64
23PR00353,T8051,2,02,,22,1.0,3.1,7.8,,,.,22.4,3.8,16.8,97.4,62
23PR00354,T8054,1,02,,22,1.0,2.4,6.0,,,.,19.5,3.8,19.4,99.8,70
23PR00355,T8059,2,02,,22,1.0,2.6,6.5,,,.,21.5,3.7,17.1,98.6,64
23PR00356,T8062,2,02,,22,1.0,3.1,7.8,,,.,21.4,3.6,17.0,98.7,64
23PR00357,T8064,1,02,,22,1.0,1.8,4.5,,,.,20.9,3.5,16.9,99.2,64
23PR00358,T8070,1,02,,22,1.0,3.1,7.8,,,PINK,19.8,3.4,17.2,99.2,70
23PR00359,T8073,2,02,,22,1.0,2.9,7.3,,,.,20.9,3.9,18.7,99.0,64
23PR00360,T8077,1,02,,22,1.0,3.0,7.5,,,.,22.5,4.2,18.9,97.5,62
23PR00361,T8078,2,02,,22,1.0,3.1,8.0,,,.,23.5,4.2,17.7,94.6,60
23PR00362,T8090,2,02,,22,1.0,2.6,6.5,,,.,19.9,3.4,17.1,98.8,70
23PR00363,T8091,1,02,,22,1.0,1.9,4.8,,,.,19.5,3.7,18.8,99.9,70
23PR00364,T8092,1,02,,22,1.0,2.2,5.5,,,.,20.2,4.3,21.2,98.0,70
23PR00365,T8093,1,02,,22,1.0,2.4,6.0,,,.,21.1,4.1,19.3,98.3,64
23PR00366,T8096,2,02,,22,1.0,3.0,7.5,,,.,22.0,4.4,20.2,96.5,64
23PR00367,T8103,2,02,,22,1.0,1.9,4.8,,,.,22.8,3.9,17.1,96.8,62
23PR00368,T8108,2,02,,22,1.0,2.6,6.5,,,2ND,21.6,3.8,17.5,99.2,64
23PR00369,T8109,2,02,,22,1.0,3.1,8.0,,,1ST.THIN,19.6,3.3,16.8,99.6,70
23PR00370,T8114,2,02,,22,1.0,2.9,7.3,,,.,22.3,4.7,21.2,94.7,62
23PR00371,T8120,1,02,,22,1.0,2.4,6.0,,,.,20.0,3.7,18.6,99.3,70
23PR00372,T8123,2,02,,22,1.0,2.5,6.3,,,.,22.4,4.1,18.1,97.2,62
23PR00373,T8130,2,02,,22,1.0,2.9,7.3,,,.,20.3,3.6,17.8,98.7,70
23PR00374,T8134,2,02,,22,1.0,2.9,7.3,,,.,20.1,3.5,17.4,99.3,70
23PR00375,T8135,2,02,,22,1.0,3.3,8.3,,,.,20.1,3.8,18.7,99.3,70
23PR00376,T8138,1,02,,22,1.0,2.4,6.0,,,3RD,20.3,3.2,15.7,99.6,70
23PR00377,T8141,2,02,,22,1.0,2.7,6.8,,,.,22.3,4.3,19.2,96.3,62
23PR00378,T8142,1,02,,22,1.0,2.5,6.3,,,.,20.2,3.7,18.1,99.6,70
23PR00379,T8163,2,02,,22,1.0,2.6,6.5,,,.,22.5,3.7,16.4,98.1,62
23PR00380,T8169,2,02,,22,1.0,2.4,6.0,,,FaceScoreMiss,22.5,4.6,20.4,95.9,62
23PR00381,T8172,2,02,,22,1.0,2.4,6.0,,,.,22.2,3.7,16.5,98.5,62
23PR00382,T8173,2,02,,22,1.0,3.7,9.3,,,.,23.0,4.5,19.5,94.9,62
23PR00383,X0013,1,02,,22,1.0,3.0,7.5,,,.,22.0,4.0,18.1,97.4,64
23PR00384,X0014,1,02,,22,1.0,3.5,9.0,,,.,21.2,3.8,17.8,98.9,64
23PR00385,X0118,2,02,,22,1.0,,,,,HAIRY,,,,,
23PR00386,X0119,1,02,,22,1.0,2.7,6.8,,,.,19.6,3.5,17.7,99.3,70
23PR00387,X0140,1,02,,22,1.0,3.1,7.8,,,.,21.1,3.9,18.4,98.2,64
23PR00388,X0192,1,02,,22,1.0,2.8,7.0,,,.,22.2,4.0,18.1,97.8,62
23PR00389,X0194,1,02,,22,1.0,2.5,6.3,,,.,22.5,4.6,20.6,93.0,62
23PR00390,X0195,1,02,,22,1.0,1.8,4.5,,,.,21.3,3.5,16.5,99.1,64
23PR00391,X0223,1,02,,22,1.0,3.3,8.5,,,1ST,22.0,4.5,20.5,96.8,64
23PR00392,X0287,1,02,,22,1.0,,,,,.,,,,,
23PR00393,X0289,2,02,,22,1.0,2.8,7.0,,,.,21.5,4.7,21.8,96.2,64
23PR00394,X0498,2,02,,22,1.0,3.0,7.5,,,.,21.8,3.3,15.3,98.2,64
